6:100592232-100633140	.100592004-100633239.vcf.VMV1
6:110791823-110883057	.110649506-111394556.m536.2_110791787-110883084.VMV1
6:110883139-111245421	.110649506-111394556.m536.2_110883139-111245421.VMV1
6:111130897-111394511	.110649506-111394556.m536.2_111130897-111394511.VMV1
6:111393123-111798830	.111393105-112661042.m538.1_111393123-111798830.VMV1
6:111660306-111951529	.111393105-112661042.m538.1_111660306-111951529.VMV1
6:111951629-112009641	.111393105-112661042.m538.2_111951578-112009672.VMV1
6:112009712-112338625	.111393105-112661042.m538.3_112009672-112338672.VMV1
6:112338753-112660901	.111393105-112661042.m538.5_112338672-112660901.VMV1
6:11237353-11262084	.11237114-11262127.vcf.VMV1
6:11259934-11333396	.11259882-11333405.vcf.VMV1
6:112657966-112888345	.112657958-114221134.m540.1_112657966-112888501.VMV1
6:112888937-112967043	.112657958-114221134.m540.2_112888501-112967140.VMV1
6:112967168-113337416	.112657958-114221134.m540.3_112967168-113337416.VMV1
6:113210778-113558241	.112657958-114221134.m540.3_113210778-113558241.VMV1
6:113558333-113704719	.112657958-114221134.m540.5_113558306-113704757.VMV1
6:113704762-114027976	.112657958-114221134.m540.5_113704762-114027976.VMV1
6:113914230-114220940	.112657958-114221134.m540.5_113914230-114220940.VMV1
6:11331385-11356545	.11331222-11356549.vcf.VMV1
6:1133253-1288706	.1133198-1288717.vcf.VMV1
6:11353971-11711815	.11353734-11711891.vcf.VMV1
6:114220444-114604246	.114220417-117575552.m542.1_114220444-114604373.VMV1
6:114604486-114856291	.114220417-117575552.m542.2_114604373-114856386.VMV1
6:114856473-115061680	.114220417-117575552.m542.3_114856386-115061708.VMV1
6:115061749-115369258	.114220417-117575552.m542.4_115061749-115369258.VMV1
6:115282344-115647956	.114220417-117575552.m542.4_115282344-115647956.VMV1
6:115550409-115985574	.114220417-117575552.m542.4_115550409-115985574.VMV1
6:115868882-116131156	.114220417-117575552.m542.4_115868882-116131156.VMV1
6:116131375-116489109	.114220417-117575552.m542.5_116131375-116489109.VMV1
6:116375597-116707827	.114220417-117575552.m542.5_116375597-116707827.VMV1
6:116708109-117080864	.114220417-117575552.m542.6_116708032-117080954.VMV1
6:117081032-117436191	.114220417-117575552.m542.6_117081032-117436191.VMV1
6:117323328-117575434	.114220417-117575552.m542.6_117323328-117575434.VMV1
6:11710114-11776169	.11710069-11776176.vcf.VMV1
6:117574810-117673437	.117574765-117673466.vcf.VMV1
6:117672094-117995988	.117672031-121907771.m546.1_117672094-117995992.VMV1
6:117996030-118096900	.117672031-121907771.m546.2_117995992-118097035.VMV1
6:118097099-118517325	.117672031-121907771.m546.3_118097035-118517349.VMV1
6:118517367-118871870	.117672031-121907771.m546.4_118517367-118871870.VMV1
6:118751476-119029610	.117672031-121907771.m546.4_118751476-119029610.VMV1
6:119029773-119449846	.117672031-121907771.m546.6_119029738-119449871.VMV1
6:119449941-119776471	.117672031-121907771.m546.7_119449941-119776471.VMV1
6:119658664-120125219	.117672031-121907771.m546.7_119658664-120125219.VMV1
6:120015941-120338492	.117672031-121907771.m546.7_120015941-120338492.VMV1
6:120338540-120659449	.117672031-121907771.m546.8_120338540-120659449.VMV1
6:120554806-120963807	.117672031-121907771.m546.8_120554806-120963807.VMV1
6:120857524-121291327	.117672031-121907771.m546.8_120857524-121291327.VMV1
6:121182749-121609883	.117672031-121907771.m546.8_121182749-121609883.VMV1
6:121507363-121757283	.117672031-121907771.m546.8_121507363-121757283.VMV1
6:121757395-121907674	.117672031-121907771.m546.9_121757360-121907674.VMV1
6:11775261-11790513	.11775060-11790564.vcf.VMV1
6:11790335-11834477	.11790277-11834514.vcf.VMV1
6:11831786-11871717	.11831720-11871725.vcf.VMV1
6:11870671-11912315	.11870598-11912321.vcf.VMV1
6:11910251-12206525	.11910189-12206569.vcf.VMV1
6:121903949-122266989	.121903943-123109215.m548.1_121903949-122266989.VMV1
6:122146346-122378630	.121903943-123109215.m548.1_122146346-122378630.VMV1
6:122378918-122731695	.121903943-123109215.m548.3_122378918-122731695.VMV1
6:122620415-123071578	.121903943-123109215.m548.3_122620415-123071578.VMV1
6:123071641-123109180	.121903943-123109215.m548.3_123071617-123109180.VMV1
6:12204465-12262190	.12204367-12262217.vcf.VMV1
6:12260923-12369289	.12260696-12369334.vcf.VMV1
6:123107406-123477380	.123107149-123857502.m550.1_123107406-123477493.VMV1
6:123477592-123857313	.123107149-123857502.m550.1_123477493-123857313.VMV1
6:12364995-12517554	.12364914-12517554.vcf.VMV1
6:123856792-123893037	.123856747-123893037.vcf.VMV1
6:123892417-123915023	.123892384-123915150.vcf.VMV1
6:123913232-124150560	.123913159-124150603.vcf.VMV1
6:124149528-124162173	.124149508-124162199.vcf.VMV1
6:124160336-124312885	.124160314-124312907.vcf.VMV1
6:124311049-124332771	.124310961-124332906.vcf.VMV1
6:124332651-124338438	.124332648-124338461.vcf.VMV1
6:124336043-124363850	.124335897-124363959.vcf.VMV1
6:124355296-124597588	.124355251-124597702.vcf.VMV1
6:124596494-124650870	.124596421-124650978.vcf.VMV1
6:124650621-125079848	.124650560-125079961.vcf.VMV1
6:125077229-125219928	.125077173-125220027.vcf.VMV1
6:12516947-12849527	.12516941-13210125.m156_12516947-12849527.VMV1
6:12732706-13181722	.12516941-13210125.m156_12732706-13181722.VMV1
6:13073730-13210109	.12516941-13210125.m156_13073730-13210109.VMV1
6:125213370-125372131	.125213370-125372278.vcf.VMV1
6:125370221-125426695	.125370150-125426755.vcf.VMV1
6:125425457-125678933	.125425412-125679011.vcf.VMV1
6:125677587-125715412	.125677583-125715532.vcf.VMV1
6:125714886-126053645	.125714690-126261811.m584_125714886-126053645.VMV1
6:125943091-126261753	.125714690-126261811.m584_125943091-126261753.VMV1
6:126259639-126584031	.126259602-127543033.m586.1_126259639-126584039.VMV1
6:126584193-127025143	.126259602-127543033.m586.1_126584193-127025143.VMV1
6:126881182-127396173	.126259602-127543033.m586.1_126881182-127396173.VMV1
6:127269230-127542953	.126259602-127543033.m586.1_127269230-127542953.VMV1
6:127534575-127900859	.127534565-128343802.m588.1_127534575-127900859.VMV1
6:127787194-128262730	.127534565-128343802.m588.1_127787194-128262730.VMV1
6:128146038-128299663	.127534565-128343802.m588.1_128146038-128299663.VMV1
6:128300087-128343763	.127534565-128343802.m588.1_128299758-128343763.VMV1
6:1282186-1304931	.1282136-1304937.vcf.VMV1
6:128340984-128760088	.128340960-129721173.m590.1_128340984-128760118.VMV1
6:128760360-128945815	.128340960-129721173.m590.2_128760118-128945819.VMV1
6:128946040-129138845	.128340960-129721173.m590.3_128945819-129138877.VMV1
6:129138919-129183058	.128340960-129721173.m590.4_129138877-129183157.VMV1
6:129183383-129566728	.128340960-129721173.m590.5_129183157-129566917.VMV1
6:129567048-129721113	.128340960-129721173.m590.5_129566917-129721113.VMV1
6:129719546-130055447	.129719484-130055466.vcf.VMV1
6:130053569-130311254	.130053504-130829570.m594.1_130053569-130311272.VMV1
6:130311303-130504336	.130053504-130829570.m594.2_130311272-130504370.VMV1
6:130504414-130829511	.130053504-130829570.m594.2_130504370-130829511.VMV1
6:1303535-1390576	.1303511-1390584.vcf.VMV1
6:130827716-130935012	.130827681-131458985.m596.1_130827716-130935112.VMV1
6:130935113-131273295	.130827681-131458985.m596.2_130935113-131273295.VMV1
6:131153222-131457670	.130827681-131458985.m596.2_131153222-131457670.VMV1
6:131457785-131458982	.130827681-131458985.m596.2_131457721-131458982.VMV1
6:131457785-131690593	.131457721-131976657.m598.1_131457785-131690617.VMV1
6:131690703-131976650	.131457721-131976657.m598.1_131690617-131976650.VMV1
6:131974583-132202884	.131974457-132713628.m600.1_131974583-132202908.VMV1
6:132202930-132250684	.131974457-132713628.m600.2_132202908-132250965.VMV1
6:132251021-132531429	.131974457-132713628.m600.3_132250965-132531460.VMV1
6:132531642-132713607	.131974457-132713628.m600.3_132531460-132713607.VMV1
6:13209325-13355809	.13209266-13355825.vcf.VMV1
6:132712973-132767695	.132712957-132767847.vcf.VMV1
6:132764979-132893712	.132764855-132893738.vcf.VMV1
6:132892332-132929147	.132892292-132929165.vcf.VMV1
6:132928472-133037306	.132928293-133037340.vcf.VMV1
6:133036214-133317625	.133036210-134317523.m610.1_133036214-133317625.VMV1
6:133221466-133637813	.133036210-134317523.m610.1_133221466-133637813.VMV1
6:133530613-133712002	.133036210-134317523.m610.1_133530613-133712002.VMV1
6:133712155-133788411	.133036210-134317523.m610.2_133712040-133788543.VMV1
6:133788608-133882083	.133036210-134317523.m610.3_133788543-133882217.VMV1
6:133882382-134317324	.133036210-134317523.m610.4_133882217-134317324.VMV1
6:13353817-13391174	.13353816-13391251.vcf.VMV1
6:13390144-13555326	.13390029-13555348.vcf.VMV1
6:134316462-134364133	.134316457-134364158.vcf.VMV1
6:134363397-134387580	.134363333-134387683.vcf.VMV1
6:134381460-134430281	.134381160-134430346.vcf.VMV1
6:134429925-134496699	.134429855-134496893.vcf.VMV1
6:134491422-134570331	.134491178-134570406.vcf.VMV1
6:134569323-134722798	.134569140-134722851.vcf.VMV1
6:134718272-134879596	.134718270-135540414.m624.1_134718272-134879637.VMV1
6:134879685-135023755	.134718270-135540414.m624.3_134879637-135023865.VMV1
6:135023895-135128926	.134718270-135540414.m624.4_135023865-135129079.VMV1
6:135129258-135540380	.134718270-135540414.m624.4_135129079-135540380.VMV1
6:13549085-13756511	.13549030-13756578.vcf.VMV1
6:135539509-135880480	.135539509-136225214.m626.1_135539509-135880480.VMV1
6:135768414-136141082	.135539509-136225214.m626.1_135768414-136141082.VMV1
6:136141151-136225112	.135539509-136225214.m626.1_136141149-136225112.VMV1
6:136223236-136371427	.136223235-136371640.vcf.VMV1
6:136368319-136571874	.136368277-136571888.vcf.VMV1
6:136508399-136965873	.136508254-136965959.vcf.VMV1
6:136963199-136994210	.136963163-136994239.vcf.VMV1
6:136987140-137308210	.136987139-137308303.vcf.VMV1
6:137306321-137468210	.137306188-137468377.vcf.VMV1
6:137467366-137549679	.137467357-137549837.vcf.VMV1
6:137546734-137608607	.137546572-137608686.vcf.VMV1
6:13756050-13836166	.13756048-13836330.vcf.VMV1
6:137606254-137614589	.137606137-137614604.vcf.VMV1
6:137613270-137681403	.137613212-137681460.vcf.VMV1
6:137679932-137814474	.137679604-138302021.m648.1_137679932-137814483.VMV1
6:137814509-137955474	.137679604-138302021.m648.2_137814483-137955489.VMV1
6:137955505-138301990	.137679604-138302021.m648.4_137955489-138301990.VMV1
6:1382936-1452521	.1382932-1452574.vcf.VMV1
6:138301002-138339028	.138300933-138339062.vcf.VMV1
6:138337482-138416803	.138337410-138815692.m652.1_138337482-138416834.VMV1
6:138416915-138815658	.138337410-138815692.m652.2_138416834-138815658.VMV1
6:13835229-13941756	.13835192-14329368.m168.1_13835229-13941813.VMV1
6:13941817-14329355	.13835192-14329368.m168.2_13941813-14329355.VMV1
6:138811706-138823766	.138811668-138823769.vcf.VMV1
6:138821226-138994252	.138821216-139563031.m656.1_138821226-138994359.VMV1
6:138994438-139049624	.138821216-139563031.m656.2_138994359-139049715.VMV1
6:139049903-139195591	.138821216-139563031.m656.3_139049715-139195719.VMV1
6:139196007-139563027	.138821216-139563031.m656.3_139195719-139563027.VMV1
6:139560453-139638266	.139560346-139638296.vcf.VMV1
6:139636601-139663209	.139636587-139663227.vcf.VMV1
6:139661185-139713866	.139660980-139713888.vcf.VMV1
6:139710031-139844990	.139710025-142638176.m664.1_139710031-139845013.VMV1
6:139845322-139899418	.139710025-142638176.m664.2_139845013-139899482.VMV1
6:139899555-139976629	.139710025-142638176.m664.3_139899482-139976673.VMV1
6:139976687-140155610	.139710025-142638176.m664.4_139976673-140155641.VMV1
6:140155717-140507132	.139710025-142638176.m664.5_140155717-140507132.VMV1
6:140374949-140897709	.139710025-142638176.m664.5_140374949-140897709.VMV1
6:140766056-141270929	.139710025-142638176.m664.5_140766056-141270929.VMV1
6:141149548-141608639	.139710025-142638176.m664.5_141149548-141608639.VMV1
6:141499612-141947034	.139710025-142638176.m664.5_141499612-141947034.VMV1
6:141825544-142038365	.139710025-142638176.m664.5_141825544-142038365.VMV1
6:142038450-142286569	.139710025-142638176.m664.6_142038443-142286643.VMV1
6:142286685-142638162	.139710025-142638176.m664.6_142286643-142638162.VMV1
6:142633693-142868502	.142633685-143086799.m666.1_142633693-142868508.VMV1
6:142868515-143086666	.142633685-143086799.m666.1_142868508-143086666.VMV1
6:143085353-143287168	.143085293-143726242.m668.1_143085353-143287326.VMV1
6:143287437-143726175	.143085293-143726242.m668.2_143287326-143726175.VMV1
6:14327802-14681788	.14327783-14681877.vcf.VMV1
6:143720839-144047881	.143720839-144047925.vcf.VMV1
6:144047260-144272240	.144047224-144272357.vcf.VMV1
6:144270630-144463866	.144270572-144787808.m674.1_144270630-144463867.VMV1
6:144464106-144787665	.144270572-144787808.m674.2_144463867-144787665.VMV1
6:144771730-145107181	.144771497-146973070.m676.1_144771730-145107181.VMV1
6:144992181-145320005	.144771497-146973070.m676.1_144992181-145320005.VMV1
6:145320127-145516829	.144771497-146973070.m676.2_145320053-145516940.VMV1
6:145516994-145834745	.144771497-146973070.m676.3_145516994-145834745.VMV1
6:145724035-146189696	.144771497-146973070.m676.3_145724035-146189696.VMV1
6:146063025-146549744	.144771497-146973070.m676.3_146063025-146549744.VMV1
6:146430301-146658313	.144771497-146973070.m676.3_146430301-146658313.VMV1
6:146658418-146973068	.144771497-146973070.m676.5_146658368-146973068.VMV1
6:1452082-1479549	.1452024-1479633.vcf.VMV1
6:14670538-14736226	.14670524-14736249.vcf.VMV1
6:146972596-147020620	.146972567-147020651.vcf.VMV1
6:147019688-147245849	.147019565-147245951.vcf.VMV1
6:147243357-147484062	.147243334-147484133.vcf.VMV1
6:14734829-15031357	.14734796-15031426.vcf.VMV1
6:147482318-147848767	.147482310-147848944.vcf.VMV1
6:1478606-1585718	.1478397-1585754.vcf.VMV1
6:147848178-148181163	.147848039-148181251.vcf.VMV1
6:148179813-148485979	.148179737-148921578.m688.1_148179813-148486034.VMV1
6:148486070-148683271	.148179737-148921578.m688.3_148486034-148683277.VMV1
6:148683279-148921528	.148179737-148921578.m688.4_148683277-148921528.VMV1
6:148919363-149193420	.148919359-149193465.vcf.VMV1
6:149188232-149218951	.149188225-149219089.vcf.VMV1
6:149216613-149278695	.149216609-149278706.vcf.VMV1
6:149277194-149611232	.149277026-149611250.vcf.VMV1
6:149611106-149808822	.149610997-150304212.m698.1_149611106-149808870.VMV1
6:149808873-150247208	.149610997-150304212.m698.2_149808870-150247238.VMV1
6:150247242-150304116	.149610997-150304212.m698.2_150247238-150304116.VMV1
6:15028931-15067436	.15028841-15067478.vcf.VMV1
6:150303911-150525980	.150303889-150526066.vcf.VMV1
6:150525070-150638524	.150525050-151130295.m702.1_150525070-150638587.VMV1
6:150638900-150738495	.150525050-151130295.m702.2_150638587-150738535.VMV1
6:150738692-151130276	.150525050-151130295.m702.3_150738535-151130276.VMV1
6:15062971-15380785	.15062958-15820297.m178_15062971-15380785.VMV1
6:15273211-15716209	.15062958-15820297.m178_15273211-15716209.VMV1
6:15594183-15820279	.15062958-15820297.m178_15594183-15820279.VMV1
6:151128852-151180804	.151128818-151180820.vcf.VMV1
6:151180244-151216156	.151180143-151216231.vcf.VMV1
6:151213585-151249527	.151213558-151249687.vcf.VMV1
6:151247299-151473127	.151247259-151473133.vcf.VMV1
6:151472692-151634080	.151472594-151634085.vcf.VMV1
6:151632311-151643895	.151632297-151643897.vcf.VMV1
6:151639681-151913113	.151639645-152097041.m716.1_151639681-151913206.VMV1
6:151913220-152096847	.151639645-152097041.m716.2_151913206-152096847.VMV1
6:152096404-152422455	.152096371-152422517.vcf.VMV1
6:152418773-152477782	.152418723-152477844.vcf.VMV1
6:152476226-152486734	.152476196-152486825.vcf.VMV1
6:152483405-152538191	.152483225-152538285.vcf.VMV1
6:152536035-152704942	.152535954-153095810.m726.1_152536035-152704942.VMV1
6:152704942-153095807	.152535954-153095810.m726.2_152704942-153095807.VMV1
6:153094304-153350927	.153094257-153646085.m728.1_153094304-153350993.VMV1
6:153351254-153646082	.153094257-153646085.m728.2_153350993-153646082.VMV1
6:153645079-153702175	.153645072-153702222.vcf.VMV1
6:153700222-153715885	.153700176-153715912.vcf.VMV1
6:153711545-153867965	.153711475-153867972.vcf.VMV1
6:153866677-153905339	.153866586-153905358.vcf.VMV1
6:153902223-153993651	.153902193-153993674.vcf.VMV1
6:153993114-154192573	.153993104-154465017.m740.1_153993114-154192641.VMV1
6:154192672-154464988	.153993104-154465017.m740.1_154192641-154464988.VMV1
6:154462391-154682772	.154462385-154682868.vcf.VMV1
6:154680703-154810402	.154680700-154810499.vcf.VMV1
6:154805280-154972886	.154804998-155254892.m746.1_154805280-154972897.VMV1
6:154972978-155254811	.154804998-155254892.m746.2_154972897-155254811.VMV1
6:155252660-155272603	.155252656-155272781.vcf.VMV1
6:155271629-155310933	.155271541-155311012.vcf.VMV1
6:155310031-155340650	.155309991-155340651.vcf.VMV1
6:155337602-155511901	.155337520-155511973.vcf.VMV1
6:155510510-155742722	.155510415-155742745.vcf.VMV1
6:155741162-156109089	.155741112-156109129.vcf.VMV1
6:156104890-156349843	.156104829-156598101.m760.1_156104890-156349920.VMV1
6:156349965-156598083	.156104829-156598101.m760.1_156349920-156598083.VMV1
6:156593872-156632403	.156593828-156632416.vcf.VMV1
6:156631146-156763776	.156631012-156763859.vcf.VMV1
6:156762529-157047263	.156762490-157047361.vcf.VMV1
6:157041856-157413888	.157041644-158195257.m768.1_157041856-157413924.VMV1
6:157413941-157466658	.157041644-158195257.m768.2_157413924-157466751.VMV1
6:157466960-157775702	.157041644-158195257.m768.3_157466751-157775714.VMV1
6:157775734-157911774	.157041644-158195257.m768.4_157775714-157911876.VMV1
6:157911930-158195228	.157041644-158195257.m768.5_157911876-158195228.VMV1
6:1581440-1781218	.1581433-1781274.vcf.VMV1
6:158193244-158218719	.158193097-158218866.vcf.VMV1
6:15819455-16059748	.15819420-16374726.m180.1_15819455-16059865.VMV1
6:16059935-16374639	.15819420-16374726.m180.2_16059865-16374639.VMV1
6:158215399-158417040	.158215375-159545538.m772.1_158215399-158417057.VMV1
6:158417104-158481550	.158215375-159545538.m772.2_158417057-158481667.VMV1
6:158481761-158648491	.158215375-159545538.m772.3_158481667-158648560.VMV1
6:158648598-158965778	.158215375-159545538.m772.4_158648560-158965781.VMV1
6:158965789-159095354	.158215375-159545538.m772.6_158965781-159095426.VMV1
6:159095463-159321934	.158215375-159545538.m772.7_159095426-159321942.VMV1
6:159322121-159545512	.158215375-159545538.m772.8_159321942-159545512.VMV1
6:159542316-159555072	.159542146-159555114.vcf.VMV1
6:159551235-159606150	.159551226-159606160.vcf.VMV1
6:159604661-159795339	.159604615-159795363.vcf.VMV1
6:159794407-159945449	.159794333-159945466.vcf.VMV1
6:159945188-159953276	.159945140-159953286.vcf.VMV1
6:159951004-160249805	.159950848-160582204.m784.1_159951004-160249805.VMV1
6:160249805-160582152	.159950848-160582204.m784.2_160249805-160582152.VMV1
6:160578914-160877929	.160578887-161703779.m786.1_160578914-160877929.VMV1
6:160767849-161126170	.160578887-161703779.m786.1_160767849-161126170.VMV1
6:161126228-161366180	.160578887-161703779.m786.2_161126198-161366215.VMV1
6:161366545-161703560	.160578887-161703779.m786.3_161366215-161703560.VMV1
6:161702433-161724601	.161702422-161724903.vcf.VMV1
6:161723053-161848001	.161722955-161848009.vcf.VMV1
6:161846053-161883803	.161845925-161883810.vcf.VMV1
6:161879647-162170762	.161879640-162170772.vcf.VMV1
6:162169668-162255797	.162169637-162255803.vcf.VMV1
6:162254230-162320885	.162254229-162320953.vcf.VMV1
6:162318962-162568857	.162318944-162568907.vcf.VMV1
6:162567183-162606276	.162567165-162606310.vcf.VMV1
6:162605974-162635045	.162605830-162635045.vcf.VMV1
6:162633968-162890318	.162633953-162890423.vcf.VMV1
6:162889718-163186802	.162889339-163336350.m808_162889718-163186802.VMV1
6:163076076-163336204	.162889339-163336350.m808_163076076-163336204.VMV1
6:163334443-163631720	.163334231-163631729.vcf.VMV1
6:163631038-163669883	.163631021-163669916.vcf.VMV1
6:163669252-163721073	.163669234-163721128.vcf.VMV1
6:163719749-163735853	.163719748-163735862.vcf.VMV1
6:16372858-16399661	.16372683-16399663.vcf.VMV1
6:163733122-164007633	.163733094-164007648.vcf.VMV1
6:16396139-16490854	.16396081-16491159.vcf.VMV1
6:164006535-164092466	.164006514-164092498.vcf.VMV1
6:164091259-164324646	.164091224-164324674.vcf.VMV1
6:164324241-164361518	.164324234-164361527.vcf.VMV1
6:164359626-164384072	.164359626-164384113.vcf.VMV1
6:164382355-164595308	.164382254-164595424.vcf.VMV1
6:164590990-164636164	.164590939-164636178.vcf.VMV1
6:164634900-164757137	.164634891-164757323.vcf.VMV1
6:164754858-164766957	.164754784-164766962.vcf.VMV1
6:164764547-164974278	.164764541-165588616.m836.1_164764547-164974286.VMV1
6:164974297-165052825	.164764541-165588616.m836.2_164974286-165052826.VMV1
6:165052845-165348301	.164764541-165588616.m836.3_165052845-165348301.VMV1
6:165260235-165492786	.164764541-165588616.m836.3_165260235-165492786.VMV1
6:165492853-165588616	.164764541-165588616.m836.4_165492819-165588616.VMV1
6:16488529-16547120	.16488464-16547258.vcf.VMV1
6:16542720-16562397	.16542684-16562420.vcf.VMV1
6:165586859-165845936	.165586827-165845972.vcf.VMV1
6:16560638-16567818	.16560607-16567866.vcf.VMV1
6:16567360-16621898	.16567255-16621930.vcf.VMV1
6:165841169-165887781	.165841087-165887792.vcf.VMV1
6:165884590-166070216	.165884488-166070266.vcf.VMV1
6:166068756-166197239	.166068740-166197257.vcf.VMV1
6:166195812-166239816	.166195699-166239820.vcf.VMV1
6:16619898-16705688	.16619833-16705864.vcf.VMV1
6:166238841-166368029	.166238835-166699083.m848.1_166238841-166368086.VMV1
6:166368146-166698959	.166238835-166699083.m848.2_166368086-166698959.VMV1
6:166695897-166851839	.166695783-166851851.vcf.VMV1
6:166841394-167027593	.166841246-167027624.vcf.VMV1
6:167022680-167159861	.167022612-167159969.vcf.VMV1
6:16704968-16772225	.16704963-16772238.vcf.VMV1
6:167158702-167266429	.167158702-167909296.m856.1_167158702-167266441.VMV1
6:167266445-167319863	.167158702-167909296.m856.2_167266441-167319879.VMV1
6:167320065-167548547	.167158702-167909296.m856.3_167319879-167548577.VMV1
6:167548578-167714367	.167158702-167909296.m856.4_167548577-167714422.VMV1
6:167714470-167909230	.167158702-167909296.m856.5_167714422-167909230.VMV1
6:16771451-16810118	.16771443-16810241.vcf.VMV1
6:167906168-168058052	.167906157-168058220.vcf.VMV1
6:168055419-168087257	.168055392-168087279.vcf.VMV1
6:16807655-16899836	.16807638-16899871.vcf.VMV1
6:168085637-168193541	.168085583-168454015.m862.1_168085637-168193557.VMV1
6:168193590-168454010	.168085583-168454015.m862.2_168193557-168454010.VMV1
6:168451501-168578743	.168451394-168578762.vcf.VMV1
6:168577322-168707161	.168577271-168707161.vcf.VMV1
6:168705127-168910669	.168705121-169469704.m868.1_168705127-168910731.VMV1
6:168911020-168953914	.168705121-169469704.m868.2_168910731-168954081.VMV1
6:168954089-169204478	.168705121-169469704.m868.3_168954089-169204478.VMV1
6:169120243-169381462	.168705121-169469704.m868.3_169120243-169381462.VMV1
6:169381462-169469701	.168705121-169469704.m868.4_169381462-169469701.VMV1
6:16898517-16921131	.16898478-16921139.vcf.VMV1
6:16920711-17032412	.16920669-17386966.m204.1_16920711-17032459.VMV1
6:17032529-17386947	.16920669-17386966.m204.2_17032459-17386947.VMV1
6:169467873-169560268	.169467845-169560315.vcf.VMV1
6:169557332-169674205	.169557327-169674209.vcf.VMV1
6:169672561-169712656	.169672476-169712715.vcf.VMV1
6:169710334-169991985	.169710302-170330184.m876_169710334-169991985.VMV1
6:169899927-170330173	.169710302-170330184.m876_169899927-170330173.VMV1
6:170330173-171051270	.170304915-.vcf.VMV1
6:17386207-17390400	.17386203-17390477.vcf.VMV1
6:17389679-17757065	.17389564-17757131.vcf.VMV1
6:17755424-18101894	.17755422-18101930.vcf.VMV1
6:1779093-1834156	.1779018-1834157.vcf.VMV1
6:18101181-18210109	.18101092-18210163.vcf.VMV1
6:18209414-18404188	.18209370-19453511.m214.1_18209414-18404291.VMV1
6:18404347-18469972	.18209370-19453511.m214.2_18404291-18469989.VMV1
