21:15120375-15201031	.15120088-15201055.vcf.VMV1
21:37680467-37871886	.37680406-37871945.vcf.VMV1
21:37869728-37999782	.37869667-37999790.vcf.VMV1
21:37997085-38042134	.37997078-38042135.vcf.VMV1
21:38040531-38075104	.38040525-38075128.vcf.VMV1
21:38073901-38109994	.38073850-38110082.vcf.VMV1
21:38107831-38129248	.38107782-38129298.vcf.VMV1
21:38125957-38154422	.38125576-38154433.vcf.VMV1
21:38153769-38432426	.38153761-38432473.vcf.VMV1
21:38430986-38711948	.38430857-38711956.vcf.VMV1
21:38711468-39090434	.38711453-39090585.vcf.VMV1
21:39088448-39255453	.39088396-39255458.vcf.VMV1
21:39253819-39328998	.39253805-39329257.vcf.VMV1
21:39327231-39357384	.39327179-39357388.vcf.VMV1
21:39357240-39734947	.39357058-39734949.vcf.VMV1
21:39732480-39833491	.39732450-39833530.vcf.VMV1
21:39831191-40119823	.39831140-40119849.vcf.VMV1
21:40118620-40318543	.40118609-40318570.vcf.VMV1
21:40317666-40389089	.40317606-40389125.vcf.VMV1
21:40387221-40458722	.40387026-40458907.vcf.VMV1
21:40451908-40485035	.40451876-40485052.vcf.VMV1
21:40482148-40792573	.40482121-41098913.m276.1_40482148-40792573.VMV1
21:40690655-41027286	.40482121-41098913.m276.1_40690655-41027286.VMV1
21:41027366-41098802	.40482121-41098913.m276.1_41027355-41098802.VMV1
21:41097902-41110997	.41097827-41111006.vcf.VMV1
21:41106606-41278929	.41106557-41278942.vcf.VMV1
21:41278109-41312474	.41278044-41312502.vcf.VMV1
21:41309645-41347229	.41309605-41347266.vcf.VMV1
21:41345994-41390174	.41345983-41390176.vcf.VMV1
21:41388734-41532695	.41388725-41532709.vcf.VMV1
21:41531730-41543795	.41531723-41544000.vcf.VMV1
21:41543031-41709156	.41542993-41709191.vcf.VMV1
21:41706762-41804099	.41706604-41804124.vcf.VMV1
21:41802435-41919166	.41802403-41919190.vcf.VMV1
21:41917761-42060498	.41917747-42060501.vcf.VMV1
21:42058812-42191627	.42058792-42191700.vcf.VMV1
21:42184338-42226663	.42184336-42226718.vcf.VMV1
21:42225339-42276722	.42225302-42276761.vcf.VMV1
21:42275360-42381055	.42275345-42381098.vcf.VMV1
21:42379039-42556410	.42378940-42556411.vcf.VMV1
21:42546358-42750634	.42546321-42750646.vcf.VMV1
21:42749316-42868373	.42749283-42868430.vcf.VMV1
21:42865746-43012194	.42865715-43012205.vcf.VMV1
21:42955173-43076334	.42955119-43076374.vcf.VMV1
21:43074211-43145983	.43074161-43146000.vcf.VMV1
21:43141702-43348275	.43141628-43348298.vcf.VMV1
21:43345463-43444542	.43345391-43444622.vcf.VMV1
21:43443498-43462039	.43443438-43462082.vcf.VMV1
21:43457991-43708097	.43457989-43708156.vcf.VMV1
21:43706869-43730795	.43706860-43730834.vcf.VMV1
21:43728454-43809452	.43728358-43809456.vcf.VMV1
21:43808316-43877451	.43808315-44504971.m332.1_43808316-43877490.VMV1
21:43877630-44027851	.43808315-44504971.m332.2_43877490-44027908.VMV1
21:44027921-44072360	.43808315-44504971.m332.3_44027908-44072368.VMV1
21:44072377-44162700	.43808315-44504971.m332.4_44072368-44162735.VMV1
21:44163003-44504832	.43808315-44504971.m332.4_44162735-44504832.VMV1
21:44503386-44507281	.44503338-44507329.vcf.VMV1
21:44506547-44597568	.44506543-44597591.vcf.VMV1
21:44595909-44710240	.44595780-44710278.vcf.VMV1
21:44632544-44736315	.44632534-44736336.vcf.VMV1
21:44734100-44824763	.44734054-44824774.vcf.VMV1
21:44819227-45135834	.44819212-46008242.m344.1_44819227-45135880.VMV1
21:45135916-45369729	.44819212-46008242.m344.2_45135880-45369766.VMV1
21:45369811-45416093	.44819212-46008242.m344.3_45369766-45416145.VMV1
21:45416210-45606018	.44819212-46008242.m344.4_45416145-45606087.VMV1
21:45606100-45659183	.44819212-46008242.m344.5_45606087-45659314.VMV1
21:45659344-45706738	.44819212-46008242.m344.6_45659314-45706840.VMV1
21:45706895-46008237	.44819212-46008242.m344.7_45706840-46008237.VMV1
21:46006255-46043979	.46006252-46044039.vcf.VMV1
21:46042051-46178385	.46041981-46178406.vcf.VMV1
21:46175592-46337244	.46175539-46337248.vcf.VMV1
21:46336057-46428888	.46336053-46743491.m352.1_46336057-46428895.VMV1
21:46429119-46743410	.46336053-46743491.m352.2_46428895-46743410.VMV1
21:46741793-46761986	.46741782-46761986.vcf.VMV1
21:46760665-46841119	.46760503-46841258.vcf.VMV1
21:46840523-46964721	.46840511-46964748.vcf.VMV1
21:46962794-47014657	.46962636-47014661.vcf.VMV1
21:47013197-47332028	.47013164-47493825.m362.1_47013197-47332028.VMV1
21:47243636-47470612	.47013164-47493825.m362.1_47243636-47470612.VMV1
21:47470629-47493769	.47013164-47493825.m362.1_47470620-47493769.VMV1
21:47491226-47500675	.47491215-47500686.vcf.VMV1
21:47499019-47573550	.47498973-47573623.vcf.VMV1
21:47571537-48112198	.47571527-.vcf.VMV1
