20:10045986-10135474	.10045979-10135532.vcf.VMV1
20:4655196-4703067	.4655167-4703093.vcf.VMV1
20:46576947-46833032	.46576946-46833069.vcf.VMV1
20:46831735-46851883	.46831717-46851903.vcf.VMV1
20:46847395-47035634	.46847292-47035656.vcf.VMV1
20:4702143-4708425	.4701993-4708474.vcf.VMV1
20:47034102-47158908	.47034089-47158913.vcf.VMV1
20:4707270-4829949	.4707250-4829987.vcf.VMV1
20:47157883-47201341	.47157794-47201393.vcf.VMV1
20:47199000-47503647	.47198946-48151369.m366.1_47199000-47503647.VMV1
20:47390246-47867599	.47198946-48151369.m366.1_47390246-47867599.VMV1
20:47748322-48005950	.47198946-48151369.m366.1_47748322-48005950.VMV1
20:48005970-48151177	.47198946-48151369.m366.2_48005963-48151177.VMV1
20:48136956-48177784	.48136943-48177811.vcf.VMV1
20:48168921-48405708	.48168903-48405869.vcf.VMV1
20:4827247-5028798	.4827205-5028910.vcf.VMV1
20:48403775-48661712	.48403724-48661744.vcf.VMV1
20:48660194-48849497	.48660161-49241211.m374.1_48660194-48849513.VMV1
20:48849774-49241108	.48660161-49241211.m374.2_48849513-49241108.VMV1
20:49238779-49390117	.49238712-49390155.vcf.VMV1
20:49389053-49597744	.49389047-49597773.vcf.VMV1
20:49595804-49663223	.49595471-49663241.vcf.VMV1
20:49661334-49715354	.49661333-49715364.vcf.VMV1
20:49714756-49939881	.49714719-49939955.vcf.VMV1
20:49938499-50017545	.49938478-50017603.vcf.VMV1
20:50014486-50097879	.50014421-50097884.vcf.VMV1
20:50096381-50106232	.50096347-50106267.vcf.VMV1
20:50104864-50379763	.50104851-50544582.m392.1_50104864-50379921.VMV1
20:50379976-50544535	.50104851-50544582.m392.2_50379921-50544535.VMV1
20:5026527-5116830	.5026527-5116890.vcf.VMV1
20:50542833-50635359	.50542668-50635361.vcf.VMV1
20:50634527-50642670	.50634409-50642780.vcf.VMV1
20:50640396-50653612	.50640333-50653613.vcf.VMV1
20:50646407-50715826	.50646332-50715866.vcf.VMV1
20:50714113-50788869	.50714093-51393736.m402.1_50714113-50788897.VMV1
20:50788982-51146768	.50714093-51393736.m402.2_50788982-51146768.VMV1
20:51020180-51301436	.50714093-51393736.m402.2_51020180-51301436.VMV1
20:51301557-51393602	.50714093-51393736.m402.2_51301493-51393602.VMV1
20:5115559-5224892	.5115488-5225054.vcf.VMV1
20:51392001-51691701	.51391996-51691725.vcf.VMV1
20:51690114-51801354	.51690087-51801372.vcf.VMV1
20:51799896-51804120	.51799849-51804127.vcf.VMV1
20:51802577-51886701	.51802405-51886788.vcf.VMV1
20:51884946-51901926	.51884931-51901964.vcf.VMV1
20:51899929-51927911	.51899740-51928049.vcf.VMV1
20:51925379-52053863	.51925092-52054002.vcf.VMV1
20:52049644-52411629	.52049563-52411629.vcf.VMV1
20:5213290-5236514	.5213256-5236554.vcf.VMV1
20:5235028-5377427	.5234995-5377469.vcf.VMV1
20:52410681-52473845	.52410646-52473953.vcf.VMV1
20:52472801-52532596	.52472784-52532616.vcf.VMV1
20:52526027-52822696	.52526014-52822741.vcf.VMV1
20:52821227-52964436	.52821143-53413172.m426.1_52821227-52964676.VMV1
20:52964751-53263271	.52821143-53413172.m426.2_52964676-53263279.VMV1
20:53263416-53412907	.52821143-53413172.m426.2_53263279-53412907.VMV1
20:53410789-53441497	.53410749-53441501.vcf.VMV1
20:53440943-53620423	.53440884-53620463.vcf.VMV1
20:53619584-53878785	.53619540-53878836.vcf.VMV1
20:5376230-5478536	.5376076-5478579.vcf.VMV1
20:53877486-54055994	.53877159-54056052.vcf.VMV1
20:54054370-54090416	.54054308-54090417.vcf.VMV1
20:54088367-54142771	.54088193-54142790.vcf.VMV1
20:54141352-54324798	.54141298-54324837.vcf.VMV1
20:54322736-54349169	.54322630-54349207.vcf.VMV1
20:54347069-54506774	.54346941-54806437.m444.1_54347069-54506932.VMV1
20:54506977-54806415	.54346941-54806437.m444.2_54506932-54806415.VMV1
20:544770-562239	.544665-562267.vcf.VMV1
20:5477540-5648686	.5477472-5648695.vcf.VMV1
20:54804869-54966000	.54804766-54966067.vcf.VMV1
20:54964877-54979081	.54964852-54979103.vcf.VMV1
20:54977598-55149697	.54977552-55149699.vcf.VMV1
20:55148377-55250912	.55148293-55250918.vcf.VMV1
20:55250027-55359459	.55249808-55359503.vcf.VMV1
20:55356196-55393347	.55356153-55393369.vcf.VMV1
20:55391868-55424704	.55391750-55424774.vcf.VMV1
20:55423168-55435780	.55423163-55435937.vcf.VMV1
20:55434927-55447322	.55434868-55447348.vcf.VMV1
20:55446345-55555667	.55446341-56165736.m464.1_55446345-55555679.VMV1
20:55555726-55597266	.55446341-56165736.m464.2_55555679-55597269.VMV1
20:55597277-55657490	.55446341-56165736.m464.3_55597269-55657506.VMV1
20:55657553-55754689	.55446341-56165736.m464.4_55657506-55754704.VMV1
20:55754712-55974920	.55446341-56165736.m464.5_55754704-55974939.VMV1
20:55974984-56165730	.55446341-56165736.m464.6_55974939-56165730.VMV1
20:560464-648989	.560279-649019.vcf.VMV1
20:56163833-56179653	.56163813-56179730.vcf.VMV1
20:56178119-56186725	.56178063-56186758.vcf.VMV1
20:56183980-56221797	.56183970-56221823.vcf.VMV1
20:56220989-56258628	.56220951-56258757.vcf.VMV1
20:56257850-56293035	.56257693-56293081.vcf.VMV1
20:56292712-56367852	.56292544-56367899.vcf.VMV1
20:56365499-56449319	.56365391-56449365.vcf.VMV1
20:56444860-56554713	.56444713-56554721.vcf.VMV1
20:5646389-5673796	.5646202-5673865.vcf.VMV1
20:56552987-56682620	.56552756-56682647.vcf.VMV1
20:56681061-56716027	.56680857-56716031.vcf.VMV1
20:56710530-56790853	.56710212-56790863.vcf.VMV1
20:5672357-5678816	.5672353-5678818.vcf.VMV1
20:5678093-5696728	.5678075-5696795.vcf.VMV1
20:56788513-56948094	.56788425-56948112.vcf.VMV1
20:56943774-57070885	.56943546-57070917.vcf.VMV1
20:5694740-5736879	.5694731-5736920.vcf.VMV1
20:57068004-57129060	.57067977-57129127.vcf.VMV1
20:57125379-57187736	.57125353-57187789.vcf.VMV1
20:57179208-57321125	.57179167-57881583.m496.1_57179208-57321197.VMV1
20:57321315-57454976	.57179167-57881583.m496.2_57321197-57455006.VMV1
20:57455011-57881505	.57179167-57881583.m496.3_57455006-57881505.VMV1
20:5735423-5791494	.5735361-5791515.vcf.VMV1
20:5786705-5838175	.5786704-5838232.vcf.VMV1
20:57873777-57908597	.57873758-57908600.vcf.VMV1
20:57902949-57937662	.57902904-57937670.vcf.VMV1
20:57934274-57946961	.57934259-57947010.vcf.VMV1
20:57945529-58011778	.57945474-58011821.vcf.VMV1
20:58010538-58026051	.58010486-58026193.vcf.VMV1
20:58015641-58104918	.58015624-58104985.vcf.VMV1
20:58104565-58315768	.58104474-58315961.vcf.VMV1
20:58312849-58409705	.58312806-58409719.vcf.VMV1
20:5835916-5867151	.5835901-5867179.vcf.VMV1
20:58405566-58665433	.58405539-58665511.vcf.VMV1
20:58664065-58787224	.58663939-58787420.vcf.VMV1
20:5866494-6123555	.5866448-6123617.vcf.VMV1
20:58781854-58797262	.58781766-58797313.vcf.VMV1
20:58795929-58969571	.58795924-58969742.vcf.VMV1
20:58968572-59110520	.58968548-59363901.m522.1_58968572-59110617.VMV1
20:59110734-59363839	.58968548-59363901.m522.1_59110617-59363839.VMV1
20:59361533-59395979	.59361497-59396121.vcf.VMV1
20:59393894-59458606	.59393850-59458639.vcf.VMV1
20:59456695-59562175	.59456628-59562194.vcf.VMV1
20:59558514-59568617	.59558485-59568652.vcf.VMV1
20:59566357-59622592	.59566340-59622605.vcf.VMV1
20:59622184-59707373	.59622155-59707456.vcf.VMV1
20:59701679-59750226	.59701574-59750233.vcf.VMV1
20:59746311-59767601	.59746296-59767634.vcf.VMV1
20:59765678-59894008	.59765638-59894074.vcf.VMV1
20:59892807-59970597	.59892788-59970618.vcf.VMV1
20:59968284-59979577	.59968282-59979603.vcf.VMV1
20:59979202-60094354	.59978979-60094430.vcf.VMV1
20:60092145-60120496	.60092125-60120496.vcf.VMV1
20:60120377-60123453	.60120355-60123523.vcf.VMV1
20:60122292-60257704	.60122243-60257734.vcf.VMV1
20:60255662-60306774	.60255640-60306775.vcf.VMV1
20:60305460-60390571	.60305452-60390624.vcf.VMV1
20:60386637-60460263	.60386500-60460437.vcf.VMV1
20:60457831-60650895	.60457825-60650950.vcf.VMV1
20:60649934-60759196	.60649836-61069037.m562.1_60649934-60759212.VMV1
20:60759218-61068989	.60649836-61069037.m562.2_60759212-61068989.VMV1
20:61065895-61264325	.61065840-61264355.vcf.VMV1
20:6121321-6436734	.6121182-6642738.m108_6121321-6436734.VMV1
20:6334083-6642709	.6121182-6642738.m108_6334083-6642709.VMV1
20:61263407-61303620	.61238736-61303654.vcf.VMV1
20:61301385-61417821	.61301359-61417862.vcf.VMV1
20:61416639-61470725	.61416570-61470768.vcf.VMV1
20:61467985-61724342	.61467981-61724357.vcf.VMV1
20:61723676-61786728	.61723631-62190890.m574.1_61723676-61786743.VMV1
20:61786758-61900078	.61723631-62190890.m574.2_61786743-61900150.VMV1
20:61900181-62190695	.61723631-62190890.m574.3_61900150-62190695.VMV1
20:62189093-62965185	.62189061-.vcf.VMV1
20:644032-669301	.644006-669305.vcf.VMV1
20:6637766-6718048	.6637750-6718129.vcf.VMV1
20:668663-693329	.668654-693384.vcf.VMV1
20:6717193-6743016	.6717110-6743161.vcf.VMV1
20:6741802-6811637	.6741787-6811665.vcf.VMV1
20:6810520-6865658	.6810475-6865694.vcf.VMV1
20:685274-742642	.685211-742673.vcf.VMV1
20:6858595-6968233	.6858433-6968268.vcf.VMV1
20:6967538-7087004	.6967491-7087190.vcf.VMV1
20:7082891-7229514	.7082846-7229557.vcf.VMV1
20:7228991-7550585	.7228944-7706932.m124.1_7228991-7550621.VMV1
20:7550629-7706865	.7228944-7706932.m124.1_7550621-7706865.VMV1
20:741386-778514	.741383-778605.vcf.VMV1
20:7705094-7885606	.7705072-7885663.vcf.VMV1
20:776325-783864	.776323-783947.vcf.VMV1
20:782766-895922	.782752-895967.vcf.VMV1
20:7883765-7959508	.7883701-7959642.vcf.VMV1
20:7957139-8116742	.7957120-9134541.m130.1_7957139-8116762.VMV1
20:8116791-8221643	.7957120-9134541.m130.2_8116762-8221657.VMV1
20:8221672-8412979	.7957120-9134541.m130.4_8221657-8413286.VMV1
20:8413341-8526068	.7957120-9134541.m130.5_8413286-8526189.VMV1
20:8526296-8555517	.7957120-9134541.m130.6_8526189-8555521.VMV1
20:8555526-8664225	.7957120-9134541.m130.7_8555521-8664269.VMV1
20:8664302-8804428	.7957120-9134541.m130.8_8664269-8804462.VMV1
20:8804579-9134487	.7957120-9134541.m130.9_8804462-9134487.VMV1
20:888786-902922	.888773-902958.vcf.VMV1
20:900345-986082	.900344-986098.vcf.VMV1
20:9133937-9291371	.9133891-9291460.vcf.VMV1
20:9281700-9500224	.9281678-9500232.vcf.VMV1
20:9498464-9732058	.9498391-9732063.vcf.VMV1
20:9728927-9747352	.9728545-9747424.vcf.VMV1
20:9745978-9814669	.9745897-9814687.vcf.VMV1
20:9814215-9961234	.9814075-9961298.vcf.VMV1
20:984507-1025468	.984504-1025468.vcf.VMV1
20:9959684-10048148	.9959648-10048178.vcf.VMV1
