13:100522495-100575544	.100522414-100575546.vcf.VMV1
13:106246922-106397123	.106246879-106397187.vcf.VMV1
13:106393367-106444874	.106393294-106445112.vcf.VMV1
13:106441138-106560622	.106441002-106560727.vcf.VMV1
13:106559213-106649789	.106559094-107131812.m550.1_106559213-106649843.VMV1
13:106649879-106733899	.106559094-107131812.m550.2_106649843-106733923.VMV1
13:106734003-107131807	.106559094-107131812.m550.4_106733923-107131807.VMV1
13:107127251-107175331	.107127199-107175438.vcf.VMV1
13:107173662-107250550	.107173609-107250553.vcf.VMV1
13:107247655-107287349	.107247514-107287505.vcf.VMV1
13:107286219-107329597	.107286057-107329664.vcf.VMV1
13:107327227-107552765	.107327026-107552867.vcf.VMV1
13:107551814-107788459	.107551799-107788498.vcf.VMV1
13:107784912-107817549	.107784690-107817564.vcf.VMV1
13:107815957-108015942	.107815933-108016070.vcf.VMV1
13:108014559-108021793	.108014472-108021904.vcf.VMV1
13:108020515-108033987	.108020470-108034043.vcf.VMV1
13:108029917-108191676	.108029827-108191713.vcf.VMV1
13:108190121-108332441	.108190120-108332476.vcf.VMV1
13:108331817-108471507	.108331787-108471549.vcf.VMV1
13:108469995-108521656	.108469909-108521931.vcf.VMV1
13:108519393-108709899	.108519312-108709943.vcf.VMV1
13:108708787-108812021	.108708731-108812024.vcf.VMV1
13:108810235-108934898	.108810226-108934964.vcf.VMV1
13:108932021-108954672	.108931837-108954711.vcf.VMV1
13:108943517-109123954	.108943503-109123967.vcf.VMV1
13:109120230-109280305	.109120228-109280396.vcf.VMV1
13:109278678-109360899	.109278534-109360904.vcf.VMV1
13:109360444-109463130	.109360346-109463244.vcf.VMV1
13:109462275-109504973	.109461990-109504995.vcf.VMV1
13:109504525-109580680	.109504501-109580706.vcf.VMV1
13:109576572-109816546	.109576550-109816576.vcf.VMV1
13:109814225-110143022	.109814171-110143023.vcf.VMV1
13:110141272-110188557	.110141256-110188582.vcf.VMV1
13:110187409-110194894	.110187305-110194942.vcf.VMV1
13:110192405-110341567	.110192373-110341574.vcf.VMV1
13:110339218-110536380	.110339196-110536582.vcf.VMV1
13:110534773-110708471	.110534747-110708471.vcf.VMV1
13:110698889-110871926	.110698836-110872084.vcf.VMV1
13:110869673-110883962	.110869582-110883991.vcf.VMV1
13:110882554-110953717	.110882542-110953754.vcf.VMV1
13:110953357-110964829	.110953316-110964850.vcf.VMV1
13:110962688-110984829	.110962604-110984831.vcf.VMV1
13:110983026-110989913	.110983008-110989927.vcf.VMV1
13:110987240-111234126	.110987034-111234187.vcf.VMV1
13:111231864-111435538	.111231848-111435541.vcf.VMV1
13:111432160-111450272	.111432124-111450394.vcf.VMV1
13:111448695-111599574	.111448676-112247905.m632.1_111448695-111599849.VMV1
13:111599886-111624413	.111448676-112247905.m632.2_111599849-111624415.VMV1
13:111624417-111792340	.111448676-112247905.m632.3_111624415-111792426.VMV1
13:111792515-112072092	.111448676-112247905.m632.4_111792426-112072149.VMV1
13:112072165-112247888	.111448676-112247905.m632.5_112072149-112247888.VMV1
13:112246509-112323775	.112246401-112323793.vcf.VMV1
13:112320800-112504870	.112320796-112504911.vcf.VMV1
13:112353531-112524058	.112353523-112524104.vcf.VMV1
13:112520080-112757508	.112520079-112757512.vcf.VMV1
13:112756004-112788720	.112755988-112788726.vcf.VMV1
13:112772621-112800347	.112772618-112800378.vcf.VMV1
13:112797164-112862001	.112797125-112862004.vcf.VMV1
13:112859215-113110962	.112859210-113110971.vcf.VMV1
13:113109848-113120726	.113109798-113120761.vcf.VMV1
13:113119650-113280281	.113119632-113280336.vcf.VMV1
13:113277526-113572843	.113277509-113572858.vcf.VMV1
13:113567798-113800879	.113567794-113800905.vcf.VMV1
13:113799162-113992337	.113799134-113992354.vcf.VMV1
13:113990539-114004302	.113990498-114004321.vcf.VMV1
13:114001470-114096641	.114000581-114096674.vcf.VMV1
13:114095446-114305973	.114095412-114574498.m664.1_114095446-114305987.VMV1
13:114306002-114574485	.114095412-114574498.m664.1_114305987-114574485.VMV1
13:114569206-114591347	.114569154-114591382.vcf.VMV1
13:114589211-115109752	.114589159-.vcf.VMV1
13:19446807-19647959	.19446717-19648106.vcf.VMV1
13:19647129-19882936	.19647068-20687337.m4.1_19647129-19882936.VMV1
13:19793435-20209351	.19647068-20687337.m4.1_19793435-20209351.VMV1
13:20094896-20493774	.19647068-20687337.m4.1_20094896-20493774.VMV1
13:20493867-20687327	.19647068-20687337.m4.2_20493789-20687327.VMV1
13:20686481-20705849	.20686437-20705925.vcf.VMV1
13:20703962-20754846	.20703896-20754846.vcf.VMV1
13:20751053-20804923	.20751036-20805014.vcf.VMV1
13:20802694-20922723	.20802688-20922789.vcf.VMV1
13:20920055-20960553	.20919875-20960717.vcf.VMV1
13:20958863-21085695	.20958828-21085697.vcf.VMV1
13:21083902-21412521	.21083829-21541976.m18_21083902-21412521.VMV1
13:21297475-21541942	.21083829-21541976.m18_21297475-21541942.VMV1
13:21541506-21691101	.21541398-21691113.vcf.VMV1
13:21689486-21801155	.21689463-21801292.vcf.VMV1
13:21800614-21922229	.21800599-22245079.m24.1_21800614-21922302.VMV1
13:21922355-22244881	.21800599-22245079.m24.1_21922302-22244881.VMV1
13:22241305-22377363	.22241284-22377384.vcf.VMV1
13:22373290-22386504	.22373168-22386751.vcf.VMV1
13:22385297-22490316	.22385218-22490406.vcf.VMV1
13:22490167-22549257	.22490144-22549349.vcf.VMV1
13:22548042-22561572	.22548021-22561609.vcf.VMV1
13:22559592-22621793	.22559563-22622133.vcf.VMV1
13:22615819-22628847	.22615738-22628879.vcf.VMV1
13:22626340-22720428	.22626153-22720461.vcf.VMV1
13:22716245-22734464	.22716202-22734556.vcf.VMV1
13:22731601-22805679	.22731599-22805714.vcf.VMV1
13:22804044-22826332	.22804002-22826342.vcf.VMV1
13:22826229-22852274	.22826228-22852396.vcf.VMV1
13:22846790-23011417	.22846758-23011440.vcf.VMV1
13:23009008-23034134	.23008644-23034146.vcf.VMV1
13:23028340-23253680	.23028290-23743604.m54.1_23028340-23253716.VMV1
13:23253905-23325574	.23028290-23743604.m54.2_23253716-23325602.VMV1
13:23325634-23507563	.23028290-23743604.m54.3_23325602-23507690.VMV1
13:23507777-23743586	.23028290-23743604.m54.4_23507690-23743586.VMV1
13:23742931-23829382	.23742897-23829405.vcf.VMV1
13:23826949-23999993	.23826868-24480636.m58.1_23826949-24000022.VMV1
13:24000094-24188908	.23826868-24480636.m58.2_24000022-24188965.VMV1
13:24189023-24480599	.23826868-24480636.m58.3_24188965-24480599.VMV1
13:24479357-24532333	.24479265-24532351.vcf.VMV1
13:24531196-24663543	.24531195-24663559.vcf.VMV1
13:24661312-24733834	.24661235-24733951.vcf.VMV1
13:24732237-24748873	.24732185-24748878.vcf.VMV1
13:24747062-24789706	.24747033-24789757.vcf.VMV1
13:24788737-24879327	.24788670-24879362.vcf.VMV1
13:24878167-25093400	.24878008-25093440.vcf.VMV1
13:25092937-25301527	.25092935-25301575.vcf.VMV1
13:25300694-25571885	.25300617-25729827.m76.1_25300694-25571960.VMV1
13:25572059-25729802	.25300617-25729827.m76.2_25571960-25729802.VMV1
13:25727219-25738860	.25727174-25738885.vcf.VMV1
13:25733923-25785726	.25733916-25785729.vcf.VMV1
13:25783404-25929327	.25783343-25929401.vcf.VMV1
13:25914851-25976888	.25914842-25976904.vcf.VMV1
13:25974427-26314521	.25974374-26314568.vcf.VMV1
13:26312110-26495141	.26312087-26495156.vcf.VMV1
13:26493886-26528130	.26493868-26528139.vcf.VMV1
13:26526474-26623205	.26526448-26623314.vcf.VMV1
13:26621938-26751032	.26621863-27058296.m94.1_26621938-26751069.VMV1
13:26751075-27058266	.26621863-27058296.m94.3_26751069-27058266.VMV1
13:27056209-27285338	.27056036-27285339.vcf.VMV1
13:27284672-27366722	.27284627-27366872.vcf.VMV1
13:27365108-27395469	.27365106-27395504.vcf.VMV1
13:27394850-27436098	.27394613-27436126.vcf.VMV1
13:27433963-27494815	.27433883-27494965.vcf.VMV1
13:27491077-27565401	.27491074-27565409.vcf.VMV1
13:27563818-27955749	.27563817-28393403.m108.1_27563818-27955803.VMV1
13:27955872-28112605	.27563817-28393403.m108.2_27955803-28112722.VMV1
13:28112802-28393340	.27563817-28393403.m108.3_28112722-28393340.VMV1
13:28392754-28453046	.28392722-28453077.vcf.VMV1
13:28451603-28510844	.28451518-28511064.vcf.VMV1
13:28509428-28590437	.28509297-28590449.vcf.VMV1
13:28590001-28666050	.28589883-28666059.vcf.VMV1
13:28664962-28895117	.28664941-28895121.vcf.VMV1
13:28891822-29136789	.28891811-29137017.vcf.VMV1
13:29135544-29152804	.29135476-29152809.vcf.VMV1
13:29151215-29257815	.29151205-29257815.vcf.VMV1
13:29256329-29436015	.29256307-29832613.m126.1_29256329-29436046.VMV1
13:29436086-29528375	.29256307-29832613.m126.2_29436046-29528398.VMV1
13:29528432-29832613	.29256307-29832613.m126.3_29528398-29832613.VMV1
13:29825917-29893661	.29825855-29893746.vcf.VMV1
13:29891015-30017150	.29890992-30017234.vcf.VMV1
13:30015657-30047180	.30015655-30047344.vcf.VMV1
13:30046638-30064301	.30046618-30064302.vcf.VMV1
13:30052585-30484100	.30052503-30484102.vcf.VMV1
13:30483023-30627064	.30482875-30627092.vcf.VMV1
13:30626636-30989002	.30626622-30989042.vcf.VMV1
13:30980265-31059084	.30980253-31059318.vcf.VMV1
13:31057439-31080928	.31057303-31080946.vcf.VMV1
13:31079550-31145373	.31079537-31145403.vcf.VMV1
13:31133039-31343864	.31132960-31343893.vcf.VMV1
13:31343337-31396762	.31343279-31396970.vcf.VMV1
13:31395632-31613232	.31395554-31613232.vcf.VMV1
13:31611128-31654986	.31611012-31655013.vcf.VMV1
13:31654000-31701199	.31653623-31701281.vcf.VMV1
13:31697212-31944009	.31697210-31944020.vcf.VMV1
13:31942544-31991830	.31942399-31991835.vcf.VMV1
13:31990080-32085402	.31990079-32085624.vcf.VMV1
13:32084413-32301516	.32084312-32560252.m164.1_32084413-32301563.VMV1
13:32301689-32560210	.32084312-32560252.m164.1_32301563-32560210.VMV1
13:32559164-32804241	.32558629-32804321.vcf.VMV1
13:32802033-32866705	.32802025-32866725.vcf.VMV1
13:32860731-32989794	.32860678-32989861.vcf.VMV1
13:32988617-33364748	.32988573-33515820.m172.1_32988617-33364748.VMV1
13:33233059-33509156	.32988573-33515820.m172.1_33233059-33509156.VMV1
13:33509217-33515664	.32988573-33515820.m172.1_33509198-33515664.VMV1
13:33509744-33553587	.33509695-33553603.vcf.VMV1
13:33553097-33779016	.33553045-33779016.vcf.VMV1
13:33776826-33971259	.33776666-33971596.vcf.VMV1
13:33961513-34188917	.33961504-34686401.m180.1_33961513-34189002.VMV1
13:34189265-34291891	.33961504-34686401.m180.2_34189002-34291925.VMV1
13:34291997-34686329	.33961504-34686401.m180.3_34291925-34686329.VMV1
13:34684588-34719694	.34684523-34719737.vcf.VMV1
13:34716956-35027830	.34716811-35027918.vcf.VMV1
13:35025970-35128206	.35025818-35128232.vcf.VMV1
13:35126625-35138163	.35126522-35138241.vcf.VMV1
13:35133807-35433857	.35133683-35433861.vcf.VMV1
13:35431389-35814651	.35431382-36282443.m192.1_35431389-35814651.VMV1
13:35680885-36046497	.35431382-36282443.m192.1_35680885-36046497.VMV1
13:36046720-36282442	.35431382-36282443.m192.2_36046525-36282442.VMV1
13:36281466-36432460	.36281385-36432703.vcf.VMV1
13:36429756-36452790	.36429500-36452921.vcf.VMV1
13:36452098-36461778	.36452083-36461794.vcf.VMV1
13:36459883-36581828	.36459863-36581873.vcf.VMV1
13:36580747-37028048	.36580623-37247402.m202.1_36580747-37028049.VMV1
13:37028100-37247390	.36580623-37247402.m202.2_37028049-37247390.VMV1
13:37246081-37276082	.37246063-37276222.vcf.VMV1
13:37273331-37331727	.37273319-37331860.vcf.VMV1
13:37330161-37445580	.37330010-37445584.vcf.VMV1
13:37443997-37498666	.37443945-37498706.vcf.VMV1
13:37497488-37867545	.37497420-38291811.m212.1_37497488-37867545.VMV1
13:37742041-38067834	.37497420-38291811.m212.1_37742041-38067834.VMV1
13:38067992-38291693	.37497420-38291811.m212.1_38067912-38291693.VMV1
13:38290705-38363464	.38290689-38363538.vcf.VMV1
13:38362236-38752930	.38362184-39359970.m216.1_38362236-38753022.VMV1
13:38753120-38877306	.38362184-39359970.m216.3_38753022-38877333.VMV1
13:38877337-38922826	.38362184-39359970.m216.4_38877333-38922906.VMV1
13:38922930-39359911	.38362184-39359970.m216.5_38922906-39359911.VMV1
13:39353032-39373014	.39352954-39373204.vcf.VMV1
13:39369522-39401996	.39369141-39402051.vcf.VMV1
13:39401603-39709178	.39401549-40090303.m222.1_39401603-39709178.VMV1
13:39598048-39831874	.39401549-40090303.m222.1_39598048-39831874.VMV1
13:39831940-40090281	.39401549-40090303.m222.2_39831934-40090281.VMV1
13:40088655-40465675	.40088556-40465952.vcf.VMV1
13:40463751-40502776	.40463682-40502870.vcf.VMV1
13:40502678-40709105	.40502613-40709120.vcf.VMV1
13:40707302-40863832	.40707284-40863851.vcf.VMV1
13:40861085-40885120	.40860772-40885188.vcf.VMV1
13:40883405-41012575	.40883364-41012579.vcf.VMV1
13:41009043-41122689	.41009017-41779506.m236.1_41009043-41122698.VMV1
13:41122750-41489909	.41009017-41779506.m236.1_41122750-41489909.VMV1
13:41365599-41779436	.41009017-41779506.m236.1_41365599-41779436.VMV1
13:41773153-41849092	.41773150-41849094.vcf.VMV1
13:41847398-42026379	.41847397-43102512.m240.1_41847398-42026489.VMV1
13:42026701-42119582	.41847397-43102512.m240.2_42026489-42119606.VMV1
13:42119733-42472528	.41847397-43102512.m240.2_42119733-42472528.VMV1
13:42344438-42828996	.41847397-43102512.m240.2_42344438-42828996.VMV1
13:42714330-43102489	.41847397-43102512.m240.2_42714330-43102489.VMV1
13:43101103-43406167	.43101039-43406203.vcf.VMV1
13:43405636-43497838	.43405611-43497862.vcf.VMV1
13:43496138-43760173	.43496116-43760252.vcf.VMV1
13:43757816-43891352	.43757721-43891515.vcf.VMV1
13:43891149-43929778	.43890878-43929819.vcf.VMV1
13:43928782-44238166	.43928718-44238223.vcf.VMV1
13:44236100-44640671	.44236069-44640732.vcf.VMV1
13:44638110-44670516	.44637915-44670583.vcf.VMV1
13:44668382-44901499	.44668375-45298666.m258.1_44668382-44901564.VMV1
13:44901712-45298569	.44668375-45298666.m258.1_44901564-45298569.VMV1
13:45291443-45442721	.45291259-45442782.vcf.VMV1
13:45428637-45637983	.45428617-46305635.m262.1_45428637-45638071.VMV1
13:45638251-45991374	.45428617-46305635.m262.2_45638251-45991374.VMV1
13:45887103-46263181	.45428617-46305635.m262.2_45887103-46263181.VMV1
13:46263246-46305611	.45428617-46305635.m262.2_46263245-46305611.VMV1
13:46302820-46360257	.46302756-46360303.vcf.VMV1
13:46358209-46497271	.46358029-46497271.vcf.VMV1
13:46495674-46686675	.46495613-46686853.vcf.VMV1
13:46685707-46750413	.46685697-46750462.vcf.VMV1
13:46749159-46871132	.46749130-46871302.vcf.VMV1
13:46866020-47054609	.46866014-47327207.m274.1_46866020-47054797.VMV1
13:47054801-47327160	.46866014-47327207.m274.1_47054797-47327160.VMV1
13:47324503-47431235	.47324434-47431235.vcf.VMV1
13:47429916-47684124	.47429861-47684139.vcf.VMV1
13:47683644-47823658	.47683639-47823696.vcf.VMV1
13:47822175-47985757	.47821974-47985787.vcf.VMV1
13:47985115-48133415	.47985030-48133445.vcf.VMV1
13:48132731-48445724	.48132611-49384452.m286.1_48132731-48445724.VMV1
13:48328798-48727216	.48132611-49384452.m286.1_48328798-48727216.VMV1
13:48727389-49096022	.48132611-49384452.m286.1_48727389-49096022.VMV1
13:48962811-49384427	.48132611-49384452.m286.1_48962811-49384427.VMV1
13:49382846-49497667	.49382809-49988008.m288.1_49382846-49497772.VMV1
13:49497810-49987959	.49382809-49988008.m288.1_49497772-49987959.VMV1
13:49987920-50330094	.49987913-51725255.m290.1_49987920-50330094.VMV1
13:50212817-50734294	.49987913-51725255.m290.1_50212817-50734294.VMV1
13:50734676-50752815	.49987913-51725255.m290.2_50734499-50753031.VMV1
13:50753034-51250164	.49987913-51725255.m290.3_50753031-51250256.VMV1
13:51250300-51440275	.49987913-51725255.m290.5_51250256-51440404.VMV1
13:51440473-51725237	.49987913-51725255.m290.6_51440404-51725237.VMV1
13:51724275-51860494	.51724112-51860499.vcf.VMV1
13:51859889-52079694	.51859828-53342379.m294.1_51859889-52079741.VMV1
13:52079854-52410875	.51859828-53342379.m294.2_52079741-52410931.VMV1
13:52410987-52766018	.51859828-53342379.m294.2_52410987-52766018.VMV1
13:52635334-53168204	.51859828-53342379.m294.2_52635334-53168204.VMV1
13:53014838-53342360	.51859828-53342379.m294.2_53014838-53342360.VMV1
13:53339596-53605184	.53339447-53605197.vcf.VMV1
13:53602458-54060720	.53602317-57555221.m298.1_53602458-54060773.VMV1
13:54060827-54532439	.53602317-57555221.m298.2_54060773-54532445.VMV1
13:54532464-54682521	.53602317-57555221.m298.3_54532445-54682703.VMV1
13:54682798-54838627	.53602317-57555221.m298.4_54682703-54838974.VMV1
13:54839109-55154253	.53602317-57555221.m298.5_54838974-55154278.VMV1
13:55154368-55603362	.53602317-57555221.m298.6_55154278-55603370.VMV1
13:55603448-55926962	.53602317-57555221.m298.7_55603448-55926962.VMV1
13:55824708-56289632	.53602317-57555221.m298.7_55824708-56289632.VMV1
13:56170458-56436866	.53602317-57555221.m298.7_56170458-56436866.VMV1
13:56437215-56787330	.53602317-57555221.m298.8_56437215-56787330.VMV1
13:56669566-57112916	.53602317-57555221.m298.8_56669566-57112916.VMV1
13:57113011-57555119	.53602317-57555221.m298.8_57112940-57555119.VMV1
13:57553498-57991994	.57553422-58250708.m300_57553498-57991994.VMV1
13:57846954-58250665	.57553422-58250708.m300_57846954-58250665.VMV1
13:58248487-58613737	.58248428-59722379.m302.1_58248487-58613737.VMV1
13:58502551-58982306	.58248428-59722379.m302.1_58502551-58982306.VMV1
13:58845817-59301580	.58248428-59722379.m302.1_58845817-59301580.VMV1
13:59301718-59722247	.58248428-59722379.m302.1_59301707-59722247.VMV1
13:59720113-60096431	.59720069-60096689.vcf.VMV1
13:60088713-60431145	.60088355-61267394.m306.1_60088713-60431145.VMV1
13:60303554-60819997	.60088355-61267394.m306.1_60303554-60819997.VMV1
13:60701038-60841740	.60088355-61267394.m306.1_60701038-60841740.VMV1
13:60841770-61267383	.60088355-61267394.m306.3_60841747-61267383.VMV1
13:61266257-61392118	.61266252-62131815.m308.1_61266257-61392201.VMV1
13:61392278-61592943	.61266252-62131815.m308.2_61392201-61593105.VMV1
13:61593194-61850945	.61266252-62131815.m308.3_61593105-61851109.VMV1
13:61851151-62131763	.61266252-62131815.m308.4_61851109-62131763.VMV1
13:62130253-62447463	.62130174-63267945.m310_62130253-62447463.VMV1
13:62340002-62727966	.62130174-63267945.m310_62340002-62727966.VMV1
13:62636472-63030767	.62130174-63267945.m310_62636472-63030767.VMV1
13:62929326-63267666	.62130174-63267945.m310_62929326-63267666.VMV1
13:63266368-63587404	.63266322-63973170.m312_63266368-63587404.VMV1
13:63476174-63934371	.63266322-63973170.m312_63476174-63934371.VMV1
13:63828921-63972952	.63266322-63973170.m312_63828921-63972952.VMV1
13:63972440-64222655	.63972308-66379118.m314.1_63972440-64222725.VMV1
13:64222754-64294938	.63972308-66379118.m314.2_64222725-64296744.VMV1
13:64301337-64620208	.63972308-66379118.m314.3_64296744-64620271.VMV1
13:64620362-64932409	.63972308-66379118.m314.4_64620362-64932409.VMV1
13:64830185-65200297	.63972308-66379118.m314.4_64830185-65200297.VMV1
13:65200343-65236687	.63972308-66379118.m314.5_65200331-65236702.VMV1
13:65236730-65360686	.63972308-66379118.m314.6_65236702-65360692.VMV1
13:65360694-65705252	.63972308-66379118.m314.7_65360694-65705252.VMV1
13:65578680-66039956	.63972308-66379118.m314.7_65578680-66039956.VMV1
13:65930672-66198962	.63972308-66379118.m314.7_65930672-66198962.VMV1
13:66199060-66379012	.63972308-66379118.m314.7_66198988-66379012.VMV1
13:66374297-66702785	.66374265-67715832.m316.1_66374297-66702785.VMV1
13:66592839-66900163	.66374265-67715832.m316.1_66592839-66900163.VMV1
13:66900186-67304674	.66374265-67715832.m316.3_66900174-67304818.VMV1
13:67304889-67715817	.66374265-67715832.m316.4_67304818-67715817.VMV1
13:67713952-67844687	.67713944-67844694.vcf.VMV1
13:67843990-68150330	.67843964-68451991.m320_67843990-68150330.VMV1
13:68047452-68451913	.67843964-68451991.m320_68047452-68451913.VMV1
13:68450873-68762290	.68450825-71101532.m322.1_68450873-68762290.VMV1
13:68656097-69097769	.68450825-71101532.m322.1_68656097-69097769.VMV1
13:68989375-69423600	.68450825-71101532.m322.1_68989375-69423600.VMV1
13:69325565-69714134	.68450825-71101532.m322.1_69325565-69714134.VMV1
13:69619809-69758174	.68450825-71101532.m322.1_69619809-69758174.VMV1
13:69758321-70072605	.68450825-71101532.m322.2_69758321-70072605.VMV1
13:69971653-70394983	.68450825-71101532.m322.2_69971653-70394983.VMV1
13:70295460-70447319	.68450825-71101532.m322.2_70295460-70447319.VMV1
13:70447407-70724960	.68450825-71101532.m322.3_70447337-70725031.VMV1
13:70725078-71101523	.68450825-71101532.m322.4_70725031-71101523.VMV1
13:71100250-71292154	.71100158-71292194.vcf.VMV1
13:71290424-71318754	.71290413-71318756.vcf.VMV1
13:71317883-71424117	.71317740-71424229.vcf.VMV1
13:71421690-71526936	.71421563-71527002.vcf.VMV1
13:71525731-71757045	.71525697-71980024.m332.1_71525731-71757122.VMV1
13:71757180-71979937	.71525697-71980024.m332.2_71757122-71979937.VMV1
13:71978502-72332205	.71978461-72332207.vcf.VMV1
13:72329797-72411574	.72329738-72411576.vcf.VMV1
13:72402437-72777439	.72402110-72777478.vcf.VMV1
13:72775722-72966658	.72775265-72966688.vcf.VMV1
13:72964559-73036980	.72964460-73037002.vcf.VMV1
13:73034480-73111873	.73034354-73112047.vcf.VMV1
13:73109818-73449314	.73109725-73798146.m346.1_73109818-73449314.VMV1
13:73334059-73660393	.73109725-73798146.m346.1_73334059-73660393.VMV1
13:73660498-73798101	.73109725-73798146.m346.2_73660481-73798101.VMV1
13:73795001-73933773	.73794950-74310432.m348.1_73795001-73933935.VMV1
13:73933994-74310237	.73794950-74310432.m348.2_73933935-74310237.VMV1
13:74308835-74349307	.74308657-74349334.vcf.VMV1
13:74346852-74436183	.74346822-74436277.vcf.VMV1
13:74433143-74646412	.74432988-74891260.m354.1_74433143-74646471.VMV1
13:74646476-74891208	.74432988-74891260.m354.2_74646471-74891208.VMV1
13:74889746-75085968	.74889725-75086050.vcf.VMV1
13:75084069-75198268	.75083984-75652298.m358.1_75084069-75198383.VMV1
13:75198534-75298065	.75083984-75652298.m358.2_75198383-75298183.VMV1
13:75298225-75652197	.75083984-75652298.m358.3_75298183-75652197.VMV1
13:75648200-75671346	.75648125-75671468.vcf.VMV1
13:75661880-75808569	.75661873-75808599.vcf.VMV1
13:75804202-75879673	.75804191-75879683.vcf.VMV1
13:75877789-75998571	.75877729-77460651.m366.1_75877789-75998591.VMV1
13:75998620-76207146	.75877729-77460651.m366.2_75998591-76207170.VMV1
13:76207190-76505075	.75877729-77460651.m366.3_76207170-76505177.VMV1
13:76505197-76782709	.75877729-77460651.m366.4_76505177-76782759.VMV1
13:76782784-76936041	.75877729-77460651.m366.5_76782759-76936043.VMV1
13:76936115-77129014	.75877729-77460651.m366.6_76936043-77129021.VMV1
13:77129062-77460470	.75877729-77460651.m366.7_77129021-77460470.VMV1
13:77457865-77821305	.77457624-77999257.m368_77457865-77821305.VMV1
13:77688017-77999244	.77457624-77999257.m368_77688017-77999244.VMV1
13:77998728-78034858	.77998491-78034978.vcf.VMV1
13:78031666-78398569	.78031577-78809269.m372_78031666-78398569.VMV1
13:78281622-78710512	.78031577-78809269.m372_78281622-78710512.VMV1
13:78613461-78809196	.78031577-78809269.m372_78613461-78809196.VMV1
13:78808420-79073147	.78808340-79073172.vcf.VMV1
13:79071574-79238980	.79071531-79494561.m376.1_79071574-79238991.VMV1
13:79239057-79494451	.79071531-79494561.m376.1_79238991-79494451.VMV1
13:79489167-79597463	.79489161-79597482.vcf.VMV1
13:79595433-79807300	.79595400-79807498.vcf.VMV1
13:79806832-80252595	.79806718-80587341.m382.1_79806832-80252668.VMV1
13:80252742-80587015	.79806718-80587341.m382.1_80252668-80587015.VMV1
13:80584357-80778083	.80584342-81663190.m384.1_80584357-80778216.VMV1
13:80778265-80888222	.80584342-81663190.m384.2_80778216-80888300.VMV1
13:80888545-80913438	.80584342-81663190.m384.3_80888300-80913438.VMV1
13:80913438-81250173	.80584342-81663190.m384.4_80913438-81250173.VMV1
13:81143103-81583810	.80584342-81663190.m384.4_81143103-81583810.VMV1
13:81471049-81654702	.80584342-81663190.m384.4_81471049-81654702.VMV1
13:81654866-81663098	.80584342-81663190.m384.4_81654840-81663098.VMV1
13:81662513-81726966	.81662414-81727225.vcf.VMV1
13:81725440-82058637	.81725437-82582794.m388.1_81725440-82058637.VMV1
13:81949016-82300300	.81725437-82582794.m388.1_81949016-82300300.VMV1
13:82300420-82582710	.81725437-82582794.m388.1_82300305-82582710.VMV1
13:82581592-82947645	.82581572-84134553.m390.1_82581592-82947745.VMV1
