15:100047739-100080644	.100047563-100080786.vcf.VMV1
15:26539206-26659088	.26539043-26659089.vcf.VMV1
15:26658194-26888111	.26658182-26888111.vcf.VMV1
15:26887019-26912562	.26886963-26912598.vcf.VMV1
15:26911675-26960180	.26911646-26960220.vcf.VMV1
15:26958032-27115609	.26958008-27115668.vcf.VMV1
15:27113968-27157394	.27113713-27157461.vcf.VMV1
15:27155612-27182212	.27155586-27182284.vcf.VMV1
15:27181576-27222824	.27181563-27222903.vcf.VMV1
15:27221176-27269106	.27221130-27269276.vcf.VMV1
15:27266377-27310584	.27266329-27310591.vcf.VMV1
15:27309073-27425820	.27309032-27425820.vcf.VMV1
15:27424580-27482150	.27424556-27482175.vcf.VMV1
15:27480811-27493902	.27480786-27493940.vcf.VMV1
15:27493034-27565913	.27493032-27565992.vcf.VMV1
15:27564269-27586170	.27564213-27586205.vcf.VMV1
15:27578845-27736597	.27578792-27736710.vcf.VMV1
15:27735793-27822770	.27735753-28179639.m88.1_27735793-27822795.VMV1
15:27822820-28179603	.27735753-28179639.m88.2_27822795-28179603.VMV1
15:28178445-28268012	.28178370-28268164.vcf.VMV1
15:28265645-29008039	.28265544-29008878.vcf.VMV1
15:29005897-29064712	.29005884-29064962.vcf.VMV1
15:29061750-29144404	.29061699-29144430.vcf.VMV1
15:29143136-29339615	.29143035-29339723.vcf.VMV1
15:29337640-29422988	.29337560-29423039.vcf.VMV1
15:29421607-29428327	.29421595-29428362.vcf.VMV1
15:29426861-29467116	.29426821-29467144.vcf.VMV1
15:29462834-29626171	.29462606-29626194.vcf.VMV1
15:29621214-29732412	.29621197-29732681.vcf.VMV1
15:29732168-29897699	.29731859-29897782.vcf.VMV1
15:29893194-30164758	.29892993-30164761.vcf.VMV1
15:30164276-30363108	.30164076-30363328.vcf.VMV1
15:30361186-30586620	.30361133-30587406.vcf.VMV1
15:30399481-31316256	.30397842-32443868.m118.1_30399481-31316259.VMV1
15:31316262-31378844	.30397842-32443868.m118.2_31316259-31379047.VMV1
15:31379057-31471582	.30397842-32443868.m118.3_31379047-31471610.VMV1
15:31471749-31560268	.30397842-32443868.m118.4_31471610-31560286.VMV1
15:31560379-31736851	.30397842-32443868.m118.5_31560286-31736879.VMV1
15:31736945-32086180	.30397842-32443868.m118.6_31736879-32086185.VMV1
15:32086190-32443813	.30397842-32443868.m118.7_32086185-32443813.VMV1
15:32441134-32808889	.32441089-32809062.vcf.VMV1
15:32558586-33102005	.32558047-33258584.m122.1_32558586-33102013.VMV1
15:33102034-33258555	.32558047-33258584.m122.2_33102013-33258555.VMV1
15:33258181-33533615	.33258052-33533620.vcf.VMV1
15:33522039-33684814	.33522002-33684918.vcf.VMV1
15:33683000-33712679	.33682839-33712833.vcf.VMV1
15:33712398-33795167	.33712190-33795180.vcf.VMV1
15:33792658-33938628	.33792647-33938855.vcf.VMV1
15:33937863-34016835	.33937850-34016854.vcf.VMV1
15:34014590-34097780	.34014587-34416089.m136.1_34014590-34097784.VMV1
15:34097798-34416056	.34014587-34416089.m136.2_34097784-34416056.VMV1
15:34413818-34429719	.34413741-34430037.vcf.VMV1
15:34428607-34640378	.34428581-35036228.m140.1_34428607-34640491.VMV1
15:34640687-35036221	.34428581-35036228.m140.2_34640491-35036221.VMV1
15:35035456-35091385	.35035371-35091419.vcf.VMV1
15:35081100-35112937	.35081053-35113019.vcf.VMV1
15:35108891-35117465	.35108758-35117465.vcf.VMV1
15:35116163-35311450	.35116127-35945515.m148.1_35116163-35311484.VMV1
15:35311914-35351419	.35116127-35945515.m148.2_35311484-35351589.VMV1
15:35351610-35553095	.35116127-35945515.m148.3_35351589-35553166.VMV1
15:35553219-35945467	.35116127-35945515.m148.4_35553166-35945467.VMV1
15:35944974-36039926	.35944899-36039956.vcf.VMV1
15:36038593-36159734	.36038526-36159773.vcf.VMV1
15:36159148-36231023	.36159093-36231024.vcf.VMV1
15:36230632-36586625	.36230588-36586640.vcf.VMV1
15:36583391-36663802	.36583347-36663840.vcf.VMV1
15:36660446-36982760	.36660200-37187740.m160.1_36660446-36982914.VMV1
15:36982941-37187736	.36660200-37187740.m160.1_36982914-37187736.VMV1
15:37174204-37206361	.37174141-37206390.vcf.VMV1
15:37202702-37459222	.37202690-37459249.vcf.VMV1
15:37454256-37562060	.37454256-37562076.vcf.VMV1
15:37561620-37964959	.37561583-37965213.vcf.VMV1
15:37964254-38116814	.37964245-38116859.vcf.VMV1
15:38115323-38170381	.38115269-38170392.vcf.VMV1
15:38169504-38329701	.38169316-38329781.vcf.VMV1
15:38328404-38690764	.38328382-38817382.m176_38328404-38690764.VMV1
15:38571684-38817379	.38328382-38817382.m176_38571684-38817379.VMV1
15:38816601-39014945	.38816560-39014953.vcf.VMV1
15:39014079-39047766	.39013925-39047875.vcf.VMV1
15:39047438-39115536	.39047384-39115553.vcf.VMV1
15:39112291-39160136	.39112246-39160191.vcf.VMV1
15:39155036-39182009	.39154762-39182165.vcf.VMV1
15:39181025-39237758	.39181004-39237836.vcf.VMV1
15:39235943-39325487	.39235883-39325552.vcf.VMV1
15:39325245-39520813	.39325183-39520850.vcf.VMV1
15:39520606-39531659	.39520342-39531699.vcf.VMV1
15:39529385-39672814	.39529362-39673012.vcf.VMV1
15:39670767-39986144	.39670741-40207966.m198_39670767-39986144.VMV1
15:39876901-40207941	.39670741-40207966.m198_39876901-40207941.VMV1
15:40206606-40387826	.40206499-40387849.vcf.VMV1
15:40384006-40535798	.40383955-40535809.vcf.VMV1
15:40533396-40542746	.40533330-40542776.vcf.VMV1
15:40540550-40550822	.40540545-40550837.vcf.VMV1
15:40549873-40604397	.40549745-40604412.vcf.VMV1
15:40603507-40731066	.40603450-42332682.m210.1_40603507-40731066.VMV1
15:40731066-41190447	.40603450-42332682.m210.2_40731066-41190518.VMV1
15:41190519-41208194	.40603450-42332682.m210.3_41190518-41208514.VMV1
15:41208611-41547664	.40603450-42332682.m210.4_41208611-41547664.VMV1
15:41431767-41797058	.40603450-42332682.m210.4_41431767-41797058.VMV1
15:41797165-42222803	.40603450-42332682.m210.5_41797098-42222824.VMV1
15:42222935-42332652	.40603450-42332682.m210.6_42222824-42332652.VMV1
15:42332023-42439800	.42331911-42439804.vcf.VMV1
15:42438561-42770839	.42438543-45095841.m214.1_42438561-42770839.VMV1
15:42655042-42917567	.42438543-45095841.m214.1_42655042-42917567.VMV1
15:42918017-43316017	.42438543-45095841.m214.2_42918017-43316017.VMV1
15:43176041-43743975	.42438543-45095841.m214.2_43176041-43743975.VMV1
15:43605556-44236545	.42438543-45095841.m214.2_43605556-44236545.VMV1
15:44105747-44656312	.42438543-45095841.m214.2_44105747-44656312.VMV1
15:44514220-45002800	.42438543-45095841.m214.2_44514220-45002800.VMV1
15:45002807-45095829	.42438543-45095841.m214.2_45002806-45095829.VMV1
15:45094155-45417922	.45094087-46134177.m216.1_45094155-45418102.VMV1
15:45418252-45790796	.45094087-46134177.m216.3_45418252-45790796.VMV1
15:45651886-45951237	.45094087-46134177.m216.3_45651886-45951237.VMV1
15:45951288-46134111	.45094087-46134177.m216.3_45951267-46134111.VMV1
15:46133009-46298420	.46133005-46298439.vcf.VMV1
15:46298123-46619856	.46298116-46619892.vcf.VMV1
15:46618959-46836092	.46618927-46836152.vcf.VMV1
15:46833891-46884247	.46833879-48137603.m224.1_46833891-46884291.VMV1
15:46884346-47221997	.46833879-48137603.m224.2_46884346-47221997.VMV1
15:47100136-47487266	.46833879-48137603.m224.2_47100136-47487266.VMV1
15:47487515-47611602	.46833879-48137603.m224.3_47487376-47611607.VMV1
15:47611742-47686590	.46833879-48137603.m224.4_47611607-47686626.VMV1
15:47686644-48137498	.46833879-48137603.m224.4_47686626-48137498.VMV1
15:48135442-48156552	.48135424-48156583.vcf.VMV1
15:48152079-48520716	.48152059-48520845.vcf.VMV1
15:48503003-48688835	.48502929-49255168.m230.1_48503003-48688902.VMV1
15:48688936-48990458	.48502929-49255168.m230.2_48688902-48990463.VMV1
15:48990510-49255089	.48502929-49255168.m230.3_48990463-49255089.VMV1
15:49249226-49648312	.49249211-50193892.m232.1_49249226-49648312.VMV1
15:49508563-50007725	.49249211-50193892.m232.1_49508563-50007725.VMV1
15:50007919-50193741	.49249211-50193892.m232.1_50007884-50193741.VMV1
15:50192117-50561490	.50192064-50713219.m234.1_50192117-50561749.VMV1
15:50562008-50713037	.50192064-50713219.m234.1_50561749-50713037.VMV1
15:50712406-51046906	.50712236-53269627.m236.1_50712406-51046906.VMV1
15:50940082-51431658	.50712236-53269627.m236.1_50940082-51431658.VMV1
15:51286576-51605973	.50712236-53269627.m236.1_51286576-51605973.VMV1
15:51606018-51680959	.50712236-53269627.m236.2_51605993-51680998.VMV1
15:51681005-52060413	.50712236-53269627.m236.3_51681005-52060413.VMV1
15:51941548-52389278	.50712236-53269627.m236.3_51941548-52389278.VMV1
15:52389300-52592787	.50712236-53269627.m236.4_52389293-52592815.VMV1
15:52592843-52859902	.50712236-53269627.m236.5_52592815-52859997.VMV1
15:52860058-53269618	.50712236-53269627.m236.6_52859997-53269618.VMV1
15:53264884-53377831	.53264880-53377848.vcf.VMV1
15:53377074-53662625	.53377070-53662648.vcf.VMV1
15:53661472-53770398	.53661440-53770427.vcf.VMV1
15:53769289-54075073	.53769259-54336942.m244.1_53769289-54075073.VMV1
15:53983301-54166823	.53769259-54336942.m244.1_53983301-54166823.VMV1
15:54166867-54336878	.53769259-54336942.m244.3_54166842-54336878.VMV1
15:54335527-54508553	.54335516-54508582.vcf.VMV1
15:54508466-54595157	.54508410-55136282.m248.1_54508466-54595187.VMV1
15:54595207-54886557	.54508410-55136282.m248.1_54595207-54886557.VMV1
15:54784122-55136269	.54508410-55136282.m248.1_54784122-55136269.VMV1
15:55135775-55284357	.55135740-55827855.m250.1_55135775-55284361.VMV1
15:55284429-55374597	.55135740-55827855.m250.2_55284361-55374665.VMV1
15:55374745-55388530	.55135740-55827855.m250.3_55374665-55388536.VMV1
15:55388538-55685429	.55135740-55827855.m250.3_55388538-55685429.VMV1
15:55577904-55827818	.55135740-55827855.m250.3_55577904-55827818.VMV1
15:55825069-55880106	.55825046-55880340.vcf.VMV1
15:55879574-56076677	.55879513-56325800.m254.1_55879574-56076713.VMV1
15:56076764-56325774	.55879513-56325800.m254.1_56076713-56325774.VMV1
15:56324477-56645978	.56324464-57644724.m256.1_56324477-56645978.VMV1
15:56539423-56785577	.56324464-57644724.m256.1_56539423-56785577.VMV1
15:56785902-57122879	.56324464-57644724.m256.1_56785902-57122879.VMV1
15:57006490-57466974	.56324464-57644724.m256.1_57006490-57466974.VMV1
15:57351439-57644689	.56324464-57644724.m256.1_57351439-57644689.VMV1
15:57643545-57744415	.57643510-57744446.vcf.VMV1
15:57743284-58031443	.57743244-58031444.vcf.VMV1
15:58030305-58040268	.58030289-58040319.vcf.VMV1
15:58039379-58177467	.58039362-58177477.vcf.VMV1
15:58176390-58442195	.58176362-58442211.vcf.VMV1
15:58439272-58718038	.58439235-58718074.vcf.VMV1
15:58716647-58836536	.58716631-58836685.vcf.VMV1
15:58827334-59159909	.58827298-59508817.m272_58827334-59159909.VMV1
15:59048126-59480111	.58827298-59508817.m272_59048126-59480111.VMV1
15:59388995-59508613	.58827298-59508817.m272_59388995-59508613.VMV1
15:59508228-59606956	.59508222-59606981.vcf.VMV1
15:59606259-59695049	.59606237-59695068.vcf.VMV1
15:59694257-59902918	.59694254-59903081.vcf.VMV1
15:59902103-60021710	.59902071-60021737.vcf.VMV1
15:60021305-60139287	.60021298-60139291.vcf.VMV1
15:60128410-60228488	.60128404-60986901.m284.1_60128410-60228614.VMV1
15:60228676-60374381	.60128404-60986901.m284.2_60228614-60374503.VMV1
15:60374680-60674431	.60128404-60986901.m284.3_60374503-60674551.VMV1
15:60674672-60986750	.60128404-60986901.m284.4_60674551-60986750.VMV1
15:60984520-61135579	.60984505-61135686.vcf.VMV1
15:61134582-61186780	.61134531-61186806.vcf.VMV1
15:61185269-61203197	.61185257-61203200.vcf.VMV1
15:61200219-61210067	.61200187-61210113.vcf.VMV1
15:61207716-61433402	.61207699-61433459.vcf.VMV1
15:61431910-61592870	.61431891-62101002.m296.1_61431910-61592980.VMV1
15:61593019-61700012	.61431891-62101002.m296.2_61592980-61700071.VMV1
15:61700099-61762488	.61431891-62101002.m296.3_61700071-61762542.VMV1
15:61762565-62100988	.61431891-62101002.m296.4_61762542-62100988.VMV1
15:62100156-62419484	.62100124-62876261.m298.1_62100156-62419520.VMV1
15:62419671-62519406	.62100124-62876261.m298.2_62419520-62519424.VMV1
15:62519498-62876229	.62100124-62876261.m298.3_62519424-62876229.VMV1
15:62876229-62934469	.62876220-62934528.vcf.VMV1
15:62931999-63017083	.62931958-63017155.vcf.VMV1
15:63014072-63216468	.63014010-63216476.vcf.VMV1
15:63214915-63299000	.63214894-66449130.m306.1_63214915-63299019.VMV1
15:63299062-63665765	.63214894-66449130.m306.2_63299019-63665806.VMV1
15:63665847-63694300	.63214894-66449130.m306.3_63665806-63694347.VMV1
15:63694388-64033602	.63214894-66449130.m306.4_63694388-64033602.VMV1
15:63914630-64186577	.63214894-66449130.m306.4_63914630-64186577.VMV1
15:64186606-64338992	.63214894-66449130.m306.5_64186589-64339370.VMV1
15:64339452-64715950	.63214894-66449130.m306.6_64339452-64715950.VMV1
15:64587735-65096611	.63214894-66449130.m306.6_64587735-65096611.VMV1
15:64978897-65228865	.63214894-66449130.m306.6_64978897-65228865.VMV1
15:65228962-65375093	.63214894-66449130.m306.7_65228879-65375109.VMV1
15:65375144-65690303	.63214894-66449130.m306.8_65375109-65690418.VMV1
15:65690662-66074975	.63214894-66449130.m306.9_65690662-66074975.VMV1
15:65937626-66358796	.63214894-66449130.m306.9_65937626-66358796.VMV1
15:66358983-66449085	.63214894-66449130.m306.9_66358980-66449085.VMV1
15:66447829-66759604	.66447823-66969422.m308.1_66447829-66759604.VMV1
15:66650018-66967308	.66447823-66969422.m308.1_66650018-66967308.VMV1
15:66967398-66969374	.66447823-66969422.m308.1_66967353-66969374.VMV1
15:66968028-66974907	.66968021-66975211.vcf.VMV1
15:66972254-67042929	.66972254-67042929.vcf.VMV1
15:67042339-67220234	.67042323-67220258.vcf.VMV1
15:67219058-67233330	.67219050-67233338.vcf.VMV1
15:67231677-67253313	.67231624-67253326.vcf.VMV1
15:67252567-67391749	.67252564-67391772.vcf.VMV1
15:67390106-67755646	.67390063-68644699.m322_67390106-67755646.VMV1
15:67618596-68145956	.67390063-68644699.m322_67618596-68145956.VMV1
15:68024887-68491598	.67390063-68644699.m322_68024887-68491598.VMV1
15:68365423-68644687	.67390063-68644699.m322_68365423-68644687.VMV1
15:68641482-68711447	.68641482-68711457.vcf.VMV1
15:68710329-68719243	.68710300-68719433.vcf.VMV1
15:68717734-68779562	.68717708-68779581.vcf.VMV1
15:68777553-68899338	.68777518-68899339.vcf.VMV1
15:68897448-68934204	.68897378-68934231.vcf.VMV1
15:68933263-69018819	.68933218-69018834.vcf.VMV1
15:69017999-69060925	.69017845-69060931.vcf.VMV1
15:69060391-69086105	.69060388-69086196.vcf.VMV1
15:69085724-69381210	.69085651-69381272.vcf.VMV1
15:69379846-69632963	.69379789-69938422.m342.1_69379846-69632981.VMV1
15:69633007-69938195	.69379789-69938422.m342.1_69632981-69938195.VMV1
15:69935829-69962859	.69935682-69962951.vcf.VMV1
15:69958447-70344264	.69958386-70344338.vcf.VMV1
15:70339373-70409397	.70339345-70409404.vcf.VMV1
15:70408303-70769853	.70408276-70769874.vcf.VMV1
15:70768444-71132958	.70768379-71502584.m352.1_70768444-71132958.VMV1
15:71012331-71416973	.70768379-71502584.m352.1_71012331-71416973.VMV1
15:71417038-71502545	.70768379-71502584.m352.1_71416986-71502545.VMV1
15:71500048-71747233	.71499984-71747330.vcf.VMV1
15:71742306-71779358	.71742285-71779400.vcf.VMV1
15:71777876-71922385	.71777857-71922403.vcf.VMV1
15:71921420-72048230	.71921413-72048263.vcf.VMV1
15:72046112-72448755	.72046020-74461297.m362.1_72046112-72448755.VMV1
15:72314589-72844982	.72046020-74461297.m362.1_72314589-72844982.VMV1
15:72711315-73175264	.72046020-74461297.m362.1_72711315-73175264.VMV1
15:73175501-73533967	.72046020-74461297.m362.2_73175501-73533967.VMV1
15:73416367-73677802	.72046020-74461297.m362.2_73416367-73677802.VMV1
15:73677895-74009656	.72046020-74461297.m362.4_73677881-74009671.VMV1
15:74009676-74461222	.72046020-74461297.m362.5_74009671-74461222.VMV1
15:74444268-74588188	.74444207-78711782.m364.1_74444268-74588202.VMV1
15:74588232-74993199	.74444207-78711782.m364.2_74588232-74993199.VMV1
15:74837847-75361365	.74444207-78711782.m364.2_74837847-75361365.VMV1
15:75241839-75483268	.74444207-78711782.m364.2_75241839-75483268.VMV1
15:75483327-75938254	.74444207-78711782.m364.3_75483304-75938294.VMV1
15:75938320-75955645	.74444207-78711782.m364.4_75938294-75955765.VMV1
15:75955816-76398681	.74444207-78711782.m364.5_75955765-76398689.VMV1
15:76398828-76757472	.74444207-78711782.m364.6_76398828-76757472.VMV1
15:76627579-77127114	.74444207-78711782.m364.6_76627579-77127114.VMV1
15:77009508-77485836	.74444207-78711782.m364.6_77009508-77485836.VMV1
15:77352519-77852599	.74444207-78711782.m364.6_77352519-77852599.VMV1
15:77741527-77912717	.74444207-78711782.m364.6_77741527-77912717.VMV1
15:77912725-77962202	.74444207-78711782.m364.7_77912721-77962208.VMV1
15:77962243-78247578	.74444207-78711782.m364.8_77962243-78247578.VMV1
15:78156194-78515294	.74444207-78711782.m364.8_78156194-78515294.VMV1
15:78515578-78711761	.74444207-78711782.m364.9_78515462-78711761.VMV1
15:78710313-79051805	.78710286-79266071.m366_78710313-79051805.VMV1
15:78942232-79266000	.78710286-79266071.m366_78942232-79266000.VMV1
15:79258871-79346856	.79258847-79347017.vcf.VMV1
15:79338460-79364126	.79338275-79364163.vcf.VMV1
15:79361050-79475894	.79360957-79476008.vcf.VMV1
15:79475335-79506759	.79475335-79506768.vcf.VMV1
15:79505411-79585141	.79505400-79996792.m376.1_79505411-79585189.VMV1
15:79585252-79704042	.79505400-79996792.m376.2_79585189-79704357.VMV1
15:79704409-79996747	.79505400-79996792.m376.3_79704357-79996747.VMV1
15:79994346-80098338	.79994323-81088607.m378.1_79994346-80098372.VMV1
15:80098417-80249333	.79994323-81088607.m378.2_80098372-80249397.VMV1
15:80249421-80338493	.79994323-81088607.m378.3_80249397-80338753.VMV1
15:80338935-80444923	.79994323-81088607.m378.4_80338753-80445046.VMV1
15:80445141-80563695	.79994323-81088607.m378.5_80445046-80563700.VMV1
15:80563715-80626664	.79994323-81088607.m378.6_80563700-80626680.VMV1
15:80626756-80723828	.79994323-81088607.m378.7_80626680-80723855.VMV1
15:80723901-81088566	.79994323-81088607.m378.8_80723855-81088566.VMV1
15:81086637-81104056	.81086582-81104088.vcf.VMV1
15:81102873-81133183	.81102866-81133197.vcf.VMV1
15:81131613-81194065	.81131544-81194128.vcf.VMV1
15:81188137-81202761	.81187959-81202763.vcf.VMV1
15:81199850-81223786	.81199727-81223946.vcf.VMV1
15:81218999-81334392	.81218998-81334425.vcf.VMV1
15:81333135-81434136	.81333127-81434151.vcf.VMV1
15:81432180-81672039	.81432176-81672098.vcf.VMV1
15:85494807-85516497	.81667468-86343391.m396.10_85494801-85516548.VMV1
15:85516623-85907715	.81667468-86343391.m396.10_85516623-85907715.VMV1
15:85730437-86232418	.81667468-86343391.m396.10_85730437-86232418.VMV1
15:86127238-86343355	.81667468-86343391.m396.10_86127238-86343355.VMV1
15:81667478-82029463	.81667468-86343391.m396.1_81667478-82029463.VMV1
15:81901577-82190706	.81667468-86343391.m396.1_81901577-82190706.VMV1
15:82190819-82253382	.81667468-86343391.m396.2_82190780-82253437.VMV1
15:82253494-82360982	.81667468-86343391.m396.3_82253437-82360984.VMV1
15:82361156-82422523	.81667468-86343391.m396.4_82360984-82422626.VMV1
15:82422637-83412261	.81667468-86343391.m396.5_82422637-83412261.VMV1
15:83289275-83812333	.81667468-86343391.m396.5_83289275-83812333.VMV1
15:83672580-84063829	.81667468-86343391.m396.5_83672580-84063829.VMV1
15:84063901-84205754	.81667468-86343391.m396.6_84063853-84205857.VMV1
15:84205961-84260080	.81667468-86343391.m396.7_84205857-84260134.VMV1
15:84260317-84607914	.81667468-86343391.m396.8_84260317-84607914.VMV1
15:84496445-85114986	.81667468-86343391.m396.8_84496445-85114986.VMV1
15:84929985-85437550	.81667468-86343391.m396.8_84929985-85437550.VMV1
15:85437575-85494731	.81667468-86343391.m396.9_85437570-85494801.VMV1
15:86341697-86387730	.86341664-86387764.vcf.VMV1
15:86386439-86654897	.86386425-86654925.vcf.VMV1
15:86652645-86923286	.86652563-87117816.m402_86652645-86923286.VMV1
15:86829518-87117769	.86652563-87117816.m402_86829518-87117769.VMV1
15:87117030-87164289	.87117004-87164299.vcf.VMV1
15:87162259-87299450	.87162085-87299457.vcf.VMV1
15:87298456-87461719	.87298375-87461810.vcf.VMV1
15:87459984-87696834	.87459979-87696875.vcf.VMV1
15:87694746-87705317	.87694703-87705339.vcf.VMV1
15:87704281-88034612	.87704252-88034875.vcf.VMV1
15:88033119-88371357	.88032999-88371384.vcf.VMV1
15:88369673-88600063	.88369636-88600077.vcf.VMV1
15:88598416-88810494	.88598399-88810528.vcf.VMV1
15:88807938-88835718	.88807911-88835718.vcf.VMV1
15:88825278-88874977	.88825189-88875093.vcf.VMV1
15:88863402-88914715	.88863375-88914722.vcf.VMV1
15:88913480-88933306	.88913469-88933403.vcf.VMV1
15:88929424-89181128	.88929330-89327757.m430.1_88929424-89181258.VMV1
15:89181400-89327683	.88929330-89327757.m430.1_89181258-89327683.VMV1
15:89322689-89337428	.89322613-89337446.vcf.VMV1
15:89336465-89370466	.89336414-89370544.vcf.VMV1
15:89368209-89382876	.89368187-89382927.vcf.VMV1
15:89380191-89582789	.89380038-89582952.vcf.VMV1
15:89582246-89687066	.89582188-89687069.vcf.VMV1
15:89685121-89983090	.89685078-89983177.vcf.VMV1
15:89982430-90071096	.89982333-90071099.vcf.VMV1
15:90069223-90353152	.90069053-90353232.vcf.VMV1
15:90351300-90451839	.90351231-90452029.vcf.VMV1
15:90451460-90476090	.90451308-90476118.vcf.VMV1
15:90474031-90578780	.90474027-90578822.vcf.VMV1
15:90577577-90632820	.90577467-90632939.vcf.VMV1
15:90625462-90928957	.90625435-91274821.m456.1_90625462-90928957.VMV1
15:90822954-91246066	.90625435-91274821.m456.1_90822954-91246066.VMV1
15:91149079-91264559	.90625435-91274821.m456.1_91149079-91264559.VMV1
15:91264604-91274792	.90625435-91274821.m456.1_91264568-91274792.VMV1
15:91264604-91285913	.91264568-91285926.vcf.VMV1
15:91282502-91386091	.91282477-91386155.vcf.VMV1
15:91382633-91444248	.91382631-91444281.vcf.VMV1
15:91443874-91590940	.91443742-91852376.m464.1_91443874-91590962.VMV1
15:91590974-91852359	.91443742-91852376.m464.3_91590962-91852359.VMV1
15:91845617-91909205	.91845469-91909219.vcf.VMV1
15:91908785-92012875	.91908613-92012898.vcf.VMV1
15:92007120-92091730	.92007092-92091770.vcf.VMV1
15:92090644-92165820	.92090564-92165843.vcf.VMV1
15:92164673-92326758	.92164637-92326789.vcf.VMV1
15:92324255-92576974	.92324243-92577130.vcf.VMV1
15:92576002-92671485	.92575998-92671500.vcf.VMV1
15:92669512-92881082	.92669484-93654950.m480.1_92669512-92881109.VMV1
15:92881119-92993932	.92669484-93654950.m480.2_92881109-92993937.VMV1
15:92993944-93058570	.92669484-93654950.m480.3_92993937-93058570.VMV1
15:93058570-93104578	.92669484-93654950.m480.4_93058570-93104636.VMV1
15:93104769-93172155	.92669484-93654950.m480.5_93104636-93172177.VMV1
15:93172194-93327944	.92669484-93654950.m480.6_93172177-93328062.VMV1
15:93328085-93654937	.92669484-93654950.m480.7_93328062-93654937.VMV1
15:93653981-93709815	.93653944-93709876.vcf.VMV1
15:93708515-93722985	.93708501-93723064.vcf.VMV1
15:93720269-93784136	.93720265-93784155.vcf.VMV1
15:93781714-93795694	.93781533-93795720.vcf.VMV1
15:93794631-93802661	.93794613-93802740.vcf.VMV1
15:93801351-93824275	.93801291-93824303.vcf.VMV1
15:93821632-93851356	.93821588-93851408.vcf.VMV1
15:93847657-94195714	.93847626-94195771.vcf.VMV1
15:94192569-94204273	.94192488-94204370.vcf.VMV1
15:94201260-94217809	.94201112-94217890.vcf.VMV1
15:94216499-94509290	.94216387-94509352.vcf.VMV1
15:94508614-94578699	.94508395-94578761.vcf.VMV1
15:94577049-94625176	.94577041-94625279.vcf.VMV1
15:94623733-94727050	.94623589-94727068.vcf.VMV1
15:94725462-94770947	.94725419-94770992.vcf.VMV1
15:94766662-94832906	.94766540-94832948.vcf.VMV1
