19:10029466-10215810	.10029350-10215886.vcf.VMV1
19:17024448-17053952	.17024344-17054118.vcf.VMV1
19:17052190-17087670	.17052120-17087729.vcf.VMV1
19:17086476-17230199	.17086441-17486503.m246.1_17086476-17230243.VMV1
19:17230263-17486484	.17086441-17486503.m246.3_17230243-17486484.VMV1
19:1715425-1724553	.1715412-1724608.vcf.VMV1
19:1722981-1760572	.1722981-1760662.vcf.VMV1
19:17484503-17547222	.17484315-17547235.vcf.VMV1
19:17546855-17635484	.17546782-17635485.vcf.VMV1
19:1758191-1780535	.1758106-1780541.vcf.VMV1
19:17634234-17706756	.17634219-17706814.vcf.VMV1
19:17705786-17786297	.17705742-17786303.vcf.VMV1
19:17783327-17901396	.17783306-17901474.vcf.VMV1
19:1779052-1794654	.1779029-1794773.vcf.VMV1
19:17895610-17938271	.17895577-17938295.vcf.VMV1
19:1793364-1924356	.1793331-1924365.vcf.VMV1
19:17935039-17951448	.17935039-17951465.vcf.VMV1
19:17947372-18144590	.17947301-18410435.m262.1_17947372-18144789.VMV1
19:18145075-18410400	.17947301-18410435.m262.2_18144789-18410400.VMV1
19:18409610-18506113	.18409552-18506203.vcf.VMV1
19:18505138-18656629	.18504776-19066805.m266.1_18505138-18656705.VMV1
19:18656953-19066657	.18504776-19066805.m266.2_18656705-19066657.VMV1
19:19050128-19251455	.19050077-19879203.m268.1_19050128-19251476.VMV1
19:19251497-19303284	.19050077-19879203.m268.2_19251476-19303493.VMV1
19:19303539-19654088	.19050077-19879203.m268.3_19303539-19654088.VMV1
19:19542395-19859874	.19050077-19879203.m268.3_19542395-19859874.VMV1
19:19859932-19879200	.19050077-19879203.m268.3_19859888-19879200.VMV1
19:1921709-1999892	.1921655-1999947.vcf.VMV1
19:19878668-20221523	.19878538-20485500.m270.1_19878668-20221566.VMV1
19:20221605-20485494	.19878538-20485500.m270.1_20221566-20485494.VMV1
19:1999552-2100331	.1999552-2100338.vcf.VMV1
19:20484866-20616379	.20484817-20616436.vcf.VMV1
19:20609837-20899347	.20609827-21823550.m274.1_20609837-20899478.VMV1
19:20899548-21143160	.20609827-21823550.m274.1_20899548-21143160.VMV1
19:21064267-21444097	.20609827-21823550.m274.1_21064267-21444097.VMV1
19:21344858-21750339	.20609827-21823550.m274.1_21344858-21750339.VMV1
19:21650311-21823492	.20609827-21823550.m274.1_21650311-21823492.VMV1
19:2098563-2253641	.2098562-2253685.vcf.VMV1
19:21822627-22042048	.21822607-22042065.vcf.VMV1
19:22041650-22311927	.22041565-22742497.m278.1_22041650-22311927.VMV1
19:22219352-22582730	.22041565-22742497.m278.1_22219352-22582730.VMV1
19:22495606-22664791	.22041565-22742497.m278.1_22495606-22664791.VMV1
19:22664872-22742467	.22041565-22742497.m278.1_22664814-22742467.VMV1
19:2251107-2503213	.2251020-2503420.vcf.VMV1
19:22730280-22979320	.22730250-28917544.m280.1_22730280-22979320.VMV1
19:22892840-23284776	.22730250-28917544.m280.1_22892840-23284776.VMV1
19:23185628-23467468	.22730250-28917544.m280.1_23185628-23467468.VMV1
19:23467746-23746089	.22730250-28917544.m280.2_23467746-23746089.VMV1
19:23668843-24037152	.22730250-28917544.m280.2_23668843-24037152.VMV1
19:23940992-24330167	.22730250-28917544.m280.2_23940992-24330167.VMV1
19:24212511-24524493	.22730250-28917544.m280.2_24212511-24524493.VMV1
19:24458386-27835656	.22730250-28917544.m280.2_24458386-27835656.VMV1
19:27777328-28054416	.22730250-28917544.m280.2_27777328-28054416.VMV1
19:27991544-28275482	.22730250-28917544.m280.2_27991544-28275482.VMV1
19:28192926-28567742	.22730250-28917544.m280.2_28192926-28567742.VMV1
19:28473979-28636232	.22730250-28917544.m280.2_28473979-28636232.VMV1
19:28636412-28917530	.22730250-28917544.m280.2_28636345-28917530.VMV1
19:2500650-2514127	.2500644-2514174.vcf.VMV1
19:2512553-2538828	.2512488-2538846.vcf.VMV1
19:2537968-2822132	.2537862-2822132.vcf.VMV1
19:2821103-2875917	.2821066-2875927.vcf.VMV1
19:2873386-2884198	.2873381-2884274.vcf.VMV1
19:2882196-2943139	.2882175-2943185.vcf.VMV1
19:28917099-29190843	.28916927-29792202.m282.1_28917099-29190843.VMV1
19:29104555-29390423	.28916927-29792202.m282.1_29104555-29390423.VMV1
19:29390484-29479808	.28916927-29792202.m282.2_29390463-29479813.VMV1
19:29479815-29792094	.28916927-29792202.m282.3_29479813-29792094.VMV1
19:2941116-2959683	.2941006-2959730.vcf.VMV1
19:2954390-2993152	.2954309-2993166.vcf.VMV1
19:29790947-30088063	.29790910-30088103.vcf.VMV1
19:2993114-3019741	.2993113-3019779.vcf.VMV1
19:30087455-30153248	.30087335-30153399.vcf.VMV1
19:30151992-30379160	.30151954-30379242.vcf.VMV1
19:3017170-3091924	.3017133-3091931.vcf.VMV1
19:30377778-30730245	.30377764-30730388.vcf.VMV1
19:30726034-30866552	.30725946-30866721.vcf.VMV1
19:30864125-30973171	.30864122-30973172.vcf.VMV1
19:3089924-3135773	.3089859-3135926.vcf.VMV1
19:30972214-31053247	.30971982-31053345.vcf.VMV1
19:31053075-31090726	.31053060-31090732.vcf.VMV1
19:31077778-31234624	.31077741-31234627.vcf.VMV1
19:31233067-31385731	.31233010-31385792.vcf.VMV1
19:3128770-3180521	.3128759-3180569.vcf.VMV1
19:31382344-31616397	.31382255-31616522.vcf.VMV1
19:31604005-31770814	.31603928-31771003.vcf.VMV1
19:31763956-31960138	.31763917-32154235.m308.1_31763956-31960248.VMV1
19:31960285-32154151	.31763917-32154235.m308.1_31960248-32154151.VMV1
19:3177052-3305127	.3176848-3305138.vcf.VMV1
19:32146377-32442236	.32146317-32442243.vcf.VMV1
19:32423817-32575122	.32423803-32575162.vcf.VMV1
19:32572958-32747353	.32572887-32747402.vcf.VMV1
19:32746265-33000256	.32746214-33000291.vcf.VMV1
19:32999418-33030095	.32999318-33030146.vcf.VMV1
19:3300861-3323647	.3300823-3323648.vcf.VMV1
19:33029461-33170468	.33029148-33707887.m320.1_33029461-33170662.VMV1
19:33170701-33504496	.33029148-33707887.m320.2_33170662-33504507.VMV1
19:33504564-33707812	.33029148-33707887.m320.3_33504507-33707812.VMV1
19:3319512-3565141	.3319496-3565172.vcf.VMV1
19:33706778-33777373	.33706760-33777412.vcf.VMV1
19:33776125-34069101	.33776040-34069133.vcf.VMV1
19:34067818-34136895	.34067704-34136927.vcf.VMV1
19:34134300-34141097	.34134277-34141128.vcf.VMV1
19:34139482-34181958	.34139407-34182002.vcf.VMV1
19:34180046-34436271	.34179944-34436299.vcf.VMV1
19:34430957-34448508	.34430882-34448512.vcf.VMV1
19:34445454-34632445	.34445413-34632451.vcf.VMV1
19:34631043-34992984	.34630990-35336895.m338.1_34631043-34992995.VMV1
19:34993004-35336892	.34630990-35336895.m338.2_34992995-35336892.VMV1
19:35330731-35537994	.35330705-35538127.vcf.VMV1
19:35535863-35570320	.35535848-35570342.vcf.VMV1
19:35569439-35578923	.35569409-35578979.vcf.VMV1
19:35575466-35594562	.35575465-35594607.vcf.VMV1
19:35589891-35640786	.35589611-35640832.vcf.VMV1
19:35637969-35648291	.35637876-35648314.vcf.VMV1
19:35642483-35697103	.35642474-35697110.vcf.VMV1
19:3564363-3581344	.3564363-3581378.vcf.VMV1
19:35696003-36053741	.35695932-36053744.vcf.VMV1
19:3577068-3724439	.3576998-3724518.vcf.VMV1
19:36048099-36079790	.36048057-36079820.vcf.VMV1
19:36078714-36329284	.36078500-36329290.vcf.VMV1
19:36326903-36638922	.36326891-36639066.vcf.VMV1
19:36628176-36998457	.36628126-38475882.m362_36628176-36998457.VMV1
19:36879471-37401869	.36628126-38475882.m362_36879471-37401869.VMV1
19:37268738-37759168	.36628126-38475882.m362_37268738-37759168.VMV1
19:37632708-38181167	.36628126-38475882.m362_37632708-38181167.VMV1
19:38052327-38475798	.36628126-38475882.m362_38052327-38475798.VMV1
19:3715893-3795811	.3715758-3795816.vcf.VMV1
19:3793289-3815251	.3793231-3815358.vcf.VMV1
19:3809976-3909081	.3809964-3909083.vcf.VMV1
19:38474095-38724820	.38474077-39378425.m364.1_38474095-38724830.VMV1
19:38724959-38895720	.38474077-39378425.m364.2_38724830-38895807.VMV1
19:38895853-38987017	.38474077-39378425.m364.3_38895807-38987057.VMV1
19:38987106-39378213	.38474077-39378425.m364.3_38987057-39378213.VMV1
19:3907095-4195988	.3907057-4195997.vcf.VMV1
19:39374120-39549724	.39374022-39549738.vcf.VMV1
19:39548443-39729786	.39548232-39729890.vcf.VMV1
19:39728497-39754718	.39728484-39754957.vcf.VMV1
19:39753883-40170748	.39753570-40438003.m372.1_39753883-40170909.VMV1
19:40170923-40437939	.39753570-40438003.m372.1_40170909-40437939.VMV1
19:40421859-40692518	.40421743-40972998.m374.1_40421859-40692519.VMV1
19:40692521-40972950	.40421743-40972998.m374.2_40692519-40972950.VMV1
19:40971257-41079425	.40971089-41448066.m376.1_40971257-41079452.VMV1
19:41079465-41448015	.40971089-41448066.m376.2_41079452-41448015.VMV1
19:41447626-41701844	.41447615-41701881.vcf.VMV1
19:41701304-41731192	.41700935-41731462.vcf.VMV1
19:41729097-41947635	.41729022-42476831.m382.1_41729097-41947681.VMV1
19:41947688-42114175	.41729022-42476831.m382.2_41947681-42114232.VMV1
19:42114279-42476727	.41729022-42476831.m382.3_42114232-42476727.VMV1
19:4194274-4351581	.4194214-4351585.vcf.VMV1
19:42474639-42923387	.42474637-43957610.m384.1_42474639-42923387.VMV1
19:42780526-43271241	.42474637-43957610.m384.1_42780526-43271241.VMV1
19:43199869-43308500	.42474637-43957610.m384.1_43199869-43308500.VMV1
19:43308533-43462630	.42474637-43957610.m384.2_43308533-43462630.VMV1
19:43417518-43643377	.42474637-43957610.m384.2_43417518-43643377.VMV1
19:43583229-43859124	.42474637-43957610.m384.2_43583229-43859124.VMV1
19:43859584-43957488	.42474637-43957610.m384.2_43859304-43957488.VMV1
19:4349837-4556161	.4349831-4556301.vcf.VMV1
19:43956158-44163965	.43956124-44163974.vcf.VMV1
19:44162695-44170015	.44162625-44170162.vcf.VMV1
19:44169016-44281231	.44169009-44281252.vcf.VMV1
19:44279303-44610970	.44279285-45043437.m392.1_44279303-44610970.VMV1
19:44500942-44884036	.44279285-45043437.m392.1_44500942-44884036.VMV1
19:44884164-45043400	.44279285-45043437.m392.1_44884133-45043400.VMV1
19:45042765-45323156	.45042659-45323158.vcf.VMV1
19:45321604-45440535	.45321565-45440645.vcf.VMV1
19:45437608-45529152	.45437605-45529253.vcf.VMV1
19:4550183-4740731	.4550153-4740732.vcf.VMV1
19:45524874-45583584	.45524752-45583903.vcf.VMV1
19:45579799-45706765	.45579558-45706779.vcf.VMV1
19:45705071-45734583	.45704976-45734592.vcf.VMV1
19:45734194-45895730	.45734165-46510230.m406.1_45734194-45895801.VMV1
19:45895935-46046221	.45734165-46510230.m406.2_45895801-46046224.VMV1
19:46046228-46101492	.45734165-46510230.m406.3_46046224-46101546.VMV1
19:46101573-46510199	.45734165-46510230.m406.4_46101546-46510199.VMV1
19:46507670-46775127	.46507657-46775157.vcf.VMV1
19:46768753-47151994	.46768729-47152712.vcf.VMV1
19:47147238-47337954	.47147193-47338050.vcf.VMV1
19:47330149-47349680	.47330019-47349709.vcf.VMV1
19:47345848-47532637	.47345763-47532682.vcf.VMV1
19:4737878-4886413	.4737860-4886438.vcf.VMV1
19:47527636-47540221	.47527609-47540259.vcf.VMV1
19:47538073-47754491	.47538061-47754644.vcf.VMV1
19:47753483-47924316	.47753483-47924388.vcf.VMV1
19:47922871-48208725	.47922648-48511076.m424.1_47922871-48208761.VMV1
19:48208831-48510993	.47922648-48511076.m424.2_48208761-48510993.VMV1
19:484899-525342	.484890-525377.vcf.VMV1
19:48509302-48571992	.48509281-48572061.vcf.VMV1
19:48569259-48603637	.48569234-48603638.vcf.VMV1
19:48603304-48700000	.48603292-49093522.m430.1_48603304-48700090.VMV1
19:48700216-49093410	.48603292-49093522.m430.2_48700090-49093410.VMV1
19:4883380-5148101	.4883330-5268084.m106_4883380-5148101.VMV1
19:5064172-5268056	.4883330-5268084.m106_5064172-5268056.VMV1
19:49092234-49417524	.49092173-49417572.vcf.VMV1
19:49416171-49706871	.49416158-49706923.vcf.VMV1
19:49706225-49935085	.49706147-49935268.vcf.VMV1
19:49928340-50243351	.49928194-50243385.vcf.VMV1
19:50220187-50266641	.50220167-50266661.vcf.VMV1
19:50265190-50451606	.50265091-50451748.vcf.VMV1
19:50449252-50655527	.50449163-51063895.m444.1_50449252-50655703.VMV1
19:50655789-50783633	.50449163-51063895.m444.2_50655703-50783745.VMV1
19:50783748-51063884	.50449163-51063895.m444.3_50783745-51063884.VMV1
19:51062066-51106453	.51062029-51106528.vcf.VMV1
19:51103580-51155950	.51103541-51156031.vcf.VMV1
19:51154510-51197856	.51154477-51197887.vcf.VMV1
19:51188960-51256051	.51188752-51256085.vcf.VMV1
19:51252604-51280157	.51252588-51280270.vcf.VMV1
19:51278889-51335008	.51278791-51335010.vcf.VMV1
19:51333910-51379895	.51333796-51380001.vcf.VMV1
19:51379010-51451613	.51379007-51451630.vcf.VMV1
19:51450150-51530373	.51450126-51530468.vcf.VMV1
19:51527737-51548548	.51527702-51548552.vcf.VMV1
19:51547279-51552720	.51547242-51552804.vcf.VMV1
19:51550252-51574092	.51550171-51574255.vcf.VMV1
19:51571144-51643703	.51570787-51643781.vcf.VMV1
19:51636334-51878117	.51636295-51878144.vcf.VMV1
19:51872522-51888284	.51872512-51888309.vcf.VMV1
19:51887597-51903331	.51887514-51903415.vcf.VMV1
19:51901816-51963579	.51901701-51963638.vcf.VMV1
19:51962411-52114004	.51962363-52114113.vcf.VMV1
19:52112969-52218342	.52112868-52218342.vcf.VMV1
19:52215712-52285045	.52215693-52668285.m484.1_52215712-52285117.VMV1
19:52285289-52668234	.52215693-52668285.m484.1_52285117-52668234.VMV1
19:523632-560025	.523629-560046.vcf.VMV1
19:52666320-52897950	.52666311-52898170.vcf.VMV1
19:5267537-5396272	.5267534-5396277.vcf.VMV1
19:52896509-52985696	.52896489-52985726.vcf.VMV1
19:52984708-53108977	.52984632-53426678.m490.1_52984708-53108987.VMV1
19:53109029-53426669	.52984632-53426678.m490.2_53108987-53426669.VMV1
19:53424514-53430896	.53424441-53430932.vcf.VMV1
19:53429355-53483196	.53429351-53483208.vcf.VMV1
19:53482914-53636016	.53482898-53636094.vcf.VMV1
19:53633668-53702355	.53633642-53702359.vcf.VMV1
19:53701373-54043610	.53701303-54043611.vcf.VMV1
19:5395273-5435983	.5395103-5436120.vcf.VMV1
19:54042707-54100489	.54042582-54100497.vcf.VMV1
19:54098453-54106359	.54098408-54106371.vcf.VMV1
19:54101330-54123615	.54101323-54123617.vcf.VMV1
19:54118438-54135216	.54118423-54135256.vcf.VMV1
19:54133187-54207966	.54133123-54207966.vcf.VMV1
19:54207756-54253140	.54207732-54253142.vcf.VMV1
19:54249836-54352929	.54249828-54353060.vcf.VMV1
19:5433620-5752037	.5433592-5752098.vcf.VMV1
19:54339349-54412099	.54339340-54412135.vcf.VMV1
19:54396414-54431928	.54396347-54432029.vcf.VMV1
19:54430764-54461573	.54430721-54461589.vcf.VMV1
19:54449973-54540846	.54449891-54540860.vcf.VMV1
19:54539452-54603150	.54539279-54603151.vcf.VMV1
19:54601804-54701253	.54601759-54701257.vcf.VMV1
19:54699364-54841481	.54699277-54841565.vcf.VMV1
19:54838294-54851240	.54838254-54851277.vcf.VMV1
19:54849816-54879366	.54849754-54879500.vcf.VMV1
19:54875881-54931819	.54875836-54931831.vcf.VMV1
19:54930917-55016085	.54930887-55016089.vcf.VMV1
19:55013987-55178968	.55013929-55178975.vcf.VMV1
19:55173542-55248072	.55173531-55248089.vcf.VMV1
19:55241707-55306805	.55241407-55306945.vcf.VMV1
19:55299147-55447243	.55298381-55447262.vcf.VMV1
19:55445884-55576352	.55445873-55576388.vcf.VMV1
19:55575305-55661512	.55575298-55661531.vcf.VMV1
19:55658822-55728868	.55658812-55728926.vcf.VMV1
19:55726901-55890567	.55726744-56368720.m552.1_55726901-55890624.VMV1
19:55890666-55927495	.55726744-56368720.m552.2_55890624-55927549.VMV1
19:55927603-56061679	.55726744-56368720.m552.3_55927549-56061709.VMV1
19:56061742-56368675	.55726744-56368720.m552.4_56061709-56368675.VMV1
19:557915-611975	.557908-611993.vcf.VMV1
19:56366414-56371930	.56366403-56371947.vcf.VMV1
19:56369778-56403361	.56369750-56403381.vcf.VMV1
19:56402312-56582285	.56402233-56582292.vcf.VMV1
19:56580257-56653587	.56580141-56653600.vcf.VMV1
19:56651981-56761390	.56651774-56761402.vcf.VMV1
19:56755041-56900865	.56754973-56900889.vcf.VMV1
19:56900071-57106574	.56899762-57106584.vcf.VMV1
19:57105726-57134651	.57105609-57134672.vcf.VMV1
19:57132456-57138753	.57132347-57138783.vcf.VMV1
19:57137796-57394351	.57137764-57394407.vcf.VMV1
19:57392767-57433340	.57392630-57433340.vcf.VMV1
19:57429636-57471693	.57429620-57471699.vcf.VMV1
19:57469704-57522973	.57469699-57523029.vcf.VMV1
19:5750094-5855056	.5750075-6206011.m114.1_5750094-5855165.VMV1
19:5855193-6205970	.5750075-6206011.m114.2_5855165-6205970.VMV1
19:57521931-57675079	.57521913-57675081.vcf.VMV1
19:57673450-57954619	.57673378-57954623.vcf.VMV1
19:57952656-58281094	.57952597-58539949.m584_57952656-58281094.VMV1
19:58168366-58539912	.57952597-58539949.m584_58168366-58539912.VMV1
19:58538269-59118812	.58538159-.vcf.VMV1
19:610526-759696	.610501-759704.vcf.VMV1
19:6203643-6312553	.6203637-6312581.vcf.VMV1
19:6310845-6324159	.6310752-6324215.vcf.VMV1
19:6323227-6685230	.6323226-6685267.vcf.VMV1
19:6684714-6747291	.6684713-6747330.vcf.VMV1
19:6744073-6796780	.6743829-6796856.vcf.VMV1
19:6796179-6833799	.6796044-6833883.vcf.VMV1
19:6815176-6850871	.6815142-6850893.vcf.VMV1
19:6850468-6896854	.6850336-6896937.vcf.VMV1
19:6892430-6972357	.6892426-6972463.vcf.VMV1
19:6967302-7133935	.6967127-7133974.vcf.VMV1
19:7133547-7156663	.7133472-7156664.vcf.VMV1
19:7154374-7251588	.7154130-7251645.vcf.VMV1
19:7249676-7294427	.7249664-7294498.vcf.VMV1
19:7291619-7400199	.7291530-7400215.vcf.VMV1
19:7308073-7560428	.7306762-7560431.vcf.VMV1
19:7559399-7736206	.7559355-7736275.vcf.VMV1
19:757197-779406	.757192-779407.vcf.VMV1
19:7735296-7744067	.7735282-7744097.vcf.VMV1
19:7743388-7763878	.7743341-7763897.vcf.VMV1
19:7763653-7818249	.7763475-7818309.vcf.VMV1
19:777304-851588	.777286-851769.vcf.VMV1
19:7815481-7861485	.7815481-7861505.vcf.VMV1
19:7858489-8199872	.7858462-8199873.vcf.VMV1
19:8199050-8356492	.8199016-8356561.vcf.VMV1
19:8348206-8367184	.8346635-8367209.vcf.VMV1
19:8365079-8414850	.8364392-8414877.vcf.VMV1
19:8413759-8627134	.8413748-8627159.vcf.VMV1
19:845878-899503	.845788-899505.vcf.VMV1
19:8625454-8737544	.8625443-8737610.vcf.VMV1
19:8685067-8777063	.8685045-8777228.vcf.VMV1
19:8772976-8897702	.8772844-8897717.vcf.VMV1
19:8879666-9020154	.8874328-9020169.vcf.VMV1
19:896633-976325	.896623-1248634.m16.1_896633-976404.VMV1
19:976492-1248626	.896623-1248634.m16.2_976404-1248626.VMV1
19:9009512-9113334	.9009506-9113420.vcf.VMV1
19:9106194-9120884	.9106180-9120901.vcf.VMV1
19:9119242-9247029	.9119217-9247048.vcf.VMV1
19:9246065-9363455	.9246064-10033177.m180.1_9246065-9363543.VMV1
19:9363632-9658348	.9246064-10033177.m180.1_9363632-9658348.VMV1
19:9564419-9929664	.9246064-10033177.m180.1_9564419-9929664.VMV1
19:9831436-10033070	.9246064-10033177.m180.1_9831436-10033070.VMV1
