7:103192782-103398335	.103192776-103398351.vcf.VMV1
7:12025388-12341927	.11853714-12691785.m106.1_12025388-12341927.VMV1
7:12264451-12571593	.11853714-12691785.m106.1_12264451-12571593.VMV1
7:12571691-12691743	.11853714-12691785.m106.2_12571626-12691743.VMV1
7:121045925-121098950	.121045868-121098978.vcf.VMV1
7:121098623-121130521	.121098505-121130550.vcf.VMV1
7:121129436-121261675	.121129407-121261804.vcf.VMV1
7:121261373-121284008	.121261330-121284029.vcf.VMV1
7:121283542-121635947	.121283310-121937367.m570_121283542-121635947.VMV1
7:121504149-121937298	.121283310-121937367.m570_121504149-121937298.VMV1
7:121933851-122371648	.121933652-122371677.vcf.VMV1
7:122370952-122810124	.122370864-124157431.m574.1_122370952-122810189.VMV1
7:122810265-122992937	.122370864-124157431.m574.3_122810189-122992957.VMV1
7:122992977-123375505	.122370864-124157431.m574.4_122992977-123375505.VMV1
7:123252670-123763274	.122370864-124157431.m574.4_123252670-123763274.VMV1
7:123639116-123862954	.122370864-124157431.m574.4_123639116-123862954.VMV1
7:123862970-124157325	.122370864-124157431.m574.4_123862968-124157325.VMV1
7:1233459-1355088	.1233451-1355093.vcf.VMV1
7:124155970-124494410	.124155914-124930737.m576_124155970-124494410.VMV1
7:124375491-124818971	.124155914-124930737.m576_124375491-124818971.VMV1
7:124704680-124930722	.124155914-124930737.m576_124704680-124930722.VMV1
7:124930097-125228554	.124930064-125389495.m578_124930097-125228554.VMV1
7:125127061-125389479	.124930064-125389495.m578_125127061-125389479.VMV1
7:125388431-125680964	.125388387-127909066.m580.1_125388431-125680964.VMV1
7:125580544-125837831	.125388387-127909066.m580.1_125580544-125837831.VMV1
7:125837922-126162477	.125388387-127909066.m580.2_125837922-126162477.VMV1
7:126049681-126496461	.125388387-127909066.m580.2_126049681-126496461.VMV1
7:126377917-126513495	.125388387-127909066.m580.2_126377917-126513495.VMV1
7:126513625-126645526	.125388387-127909066.m580.4_126513560-126645708.VMV1
7:126645711-126842840	.125388387-127909066.m580.5_126645708-126842948.VMV1
7:126843025-126862758	.125388387-127909066.m580.6_126842948-126862797.VMV1
7:126862881-127202089	.125388387-127909066.m580.7_126862881-127202089.VMV1
7:127092333-127590593	.125388387-127909066.m580.7_127092333-127590593.VMV1
7:127456081-127803611	.125388387-127909066.m580.7_127456081-127803611.VMV1
7:127803969-127908990	.125388387-127909066.m580.7_127803783-127908990.VMV1
7:12690794-12821181	.12690775-12821205.vcf.VMV1
7:127908315-127991262	.127908150-127991785.vcf.VMV1
7:127988532-128373534	.127988459-128562512.m584.1_127988532-128373571.VMV1
7:128373577-128562450	.127988459-128562512.m584.2_128373571-128562450.VMV1
7:12820897-12964563	.12820891-12964706.vcf.VMV1
7:128561212-128780057	.128561178-128780072.vcf.VMV1
7:128777392-129158033	.128777376-129158146.vcf.VMV1
7:129154326-129616274	.129154205-129932243.m590.1_129154326-129616310.VMV1
7:129616348-129932231	.129154205-129932243.m590.2_129616310-129932231.VMV1
7:12963986-13274476	.12963985-13678717.m112.1_12963986-13274502.VMV1
7:13274545-13527904	.12963985-13678717.m112.2_13274502-13527934.VMV1
7:13527966-13678669	.12963985-13678717.m112.3_13527934-13678669.VMV1
7:129930862-130422985	.129930848-130423212.vcf.VMV1
7:130422190-130470470	.130422046-130470476.vcf.VMV1
7:130468722-130589032	.130468643-130589196.vcf.VMV1
7:130586136-130600153	.130586117-130600211.vcf.VMV1
7:130598748-130668405	.130598601-130668430.vcf.VMV1
7:130667866-130803868	.130667853-130803913.vcf.VMV1
7:130799874-131232585	.130799815-131232705.vcf.VMV1
7:131231613-131270493	.131231338-131270553.vcf.VMV1
7:131269903-131304736	.131269879-131304801.vcf.VMV1
7:131302159-131337110	.131302138-131337114.vcf.VMV1
7:131336685-131467857	.131336675-131467863.vcf.VMV1
7:131467515-131636009	.131467352-131636207.vcf.VMV1
7:131634415-131859162	.131634293-131859236.vcf.VMV1
7:131857167-132185134	.131857137-132185209.vcf.VMV1
7:132181862-132371958	.132181737-132372079.vcf.VMV1
7:132369321-132469081	.132369149-132469092.vcf.VMV1
7:132467206-132808044	.132467078-132808047.vcf.VMV1
7:132805530-133196561	.132805476-134307939.m626.1_132805530-133196561.VMV1
7:133057494-133569773	.132805476-134307939.m626.1_133057494-133569773.VMV1
7:133455058-133735583	.132805476-134307939.m626.1_133455058-133735583.VMV1
7:133735870-134040124	.132805476-134307939.m626.2_133735701-134040144.VMV1
7:134040278-134307931	.132805476-134307939.m626.2_134040144-134307931.VMV1
7:134307596-134469601	.134307522-134469602.vcf.VMV1
7:134467153-134944878	.134467088-134944897.vcf.VMV1
7:134943714-135042992	.134943683-135470744.m632.1_134943714-135043020.VMV1
7:135043062-135470468	.134943683-135470744.m632.1_135043020-135470468.VMV1
7:1353067-1622271	.1353050-1622286.vcf.VMV1
7:135468815-135590796	.135468801-135590800.vcf.VMV1
7:135589450-135717305	.135589433-135717306.vcf.VMV1
7:135716298-135777390	.135716295-135777415.vcf.VMV1
7:135776317-135974363	.135776312-135974423.vcf.VMV1
7:135972490-136112801	.135972447-136112859.vcf.VMV1
7:136112266-136523015	.136112200-137308155.m644.1_136112266-136523023.VMV1
7:136523226-136570696	.136112200-137308155.m644.2_136523023-136570731.VMV1
7:136570789-136950463	.136112200-137308155.m644.3_136570731-136950471.VMV1
7:136950581-137308070	.136112200-137308155.m644.4_136950471-137308070.VMV1
7:13677358-13885087	.13677349-13885205.vcf.VMV1
7:137291736-137572934	.137291695-137573006.vcf.VMV1
7:137568248-137662854	.137568216-137663031.vcf.VMV1
7:137659901-137671280	.137659680-137671377.vcf.VMV1
7:137671094-137931875	.137670937-137931898.vcf.VMV1
7:137931137-137980766	.137931110-137980770.vcf.VMV1
7:137979182-138088972	.137979123-138088974.vcf.VMV1
7:138088415-138318729	.138088377-138318745.vcf.VMV1
7:138311430-138399034	.138311375-138399037.vcf.VMV1
7:138398758-138432523	.138398690-138432657.vcf.VMV1
7:138432070-138745237	.138432031-138745426.vcf.VMV1
7:138742981-138884275	.138742921-139355981.m666.1_138742981-138884490.VMV1
7:138884558-139138905	.138742921-139355981.m666.2_138884490-139138910.VMV1
7:139138918-139355883	.138742921-139355981.m666.3_139138910-139355883.VMV1
7:13883474-13970665	.13883447-13970669.vcf.VMV1
7:139354288-139692788	.139354286-139692825.vcf.VMV1
7:139684881-139933635	.139684462-140183576.m670.1_139684881-139933692.VMV1
7:139933803-140183546	.139684462-140183576.m670.3_139933692-140183546.VMV1
7:13969921-14143129	.13969842-14143162.vcf.VMV1
7:140183052-140216825	.140183029-140217114.vcf.VMV1
7:140215239-140570441	.140215179-141110858.m674.1_140215239-140570441.VMV1
7:140431476-140808872	.140215179-141110858.m674.1_140431476-140808872.VMV1
7:140809008-141110813	.140215179-141110858.m674.2_140808926-141110813.VMV1
7:141110598-141136612	.141110470-141136614.vcf.VMV1
7:141135718-141208829	.141135669-141208884.vcf.VMV1
7:141185347-141524874	.141185209-141690469.m680_141185347-141524874.VMV1
7:141421245-141690397	.141185209-141690469.m680_141421245-141690397.VMV1
7:14141461-14182004	.14141421-14182049.vcf.VMV1
7:141681817-141700025	.141681785-141700118.vcf.VMV1
7:141697663-141887466	.141697557-141887637.vcf.VMV1
7:14178260-14210196	.14178219-14210215.vcf.VMV1
7:141886824-142326687	.141886675-142326695.vcf.VMV1
7:14208707-14388223	.14208640-14388302.vcf.VMV1
7:142326241-142498598	.142301175-143028953.m688.1_142326241-142498605.VMV1
7:142498636-142656699	.142301175-143028953.m688.2_142498605-142656746.VMV1
7:142656783-143028949	.142301175-143028953.m688.3_142656746-143028949.VMV1
7:143025771-143054530	.143025762-143054595.vcf.VMV1
7:143050236-143081373	.143050171-143081475.vcf.VMV1
7:143074574-143345853	.143074543-144466016.m694.1_143074574-143355563.VMV1
7:143400385-144057569	.143074543-144466016.m694.2_143355563-144057902.VMV1
7:144058044-144465982	.143074543-144466016.m694.3_144057902-144465982.VMV1
7:14387420-14426771	.14387320-14426773.vcf.VMV1
7:14425838-14622188	.14425795-14622228.vcf.VMV1
7:144464944-144701397	.144464852-144701422.vcf.VMV1
7:144700843-144969937	.144700825-144970009.vcf.VMV1
7:144969003-145174432	.144968982-145174444.vcf.VMV1
7:145171376-145417072	.145171347-146539383.m702.1_145171376-145417084.VMV1
7:145417549-145775478	.145171347-146539383.m702.2_145417084-145775518.VMV1
7:145775612-145942334	.145171347-146539383.m702.3_145775518-145942399.VMV1
7:145942441-146218723	.145171347-146539383.m702.4_145942441-146218723.VMV1
7:146127846-146426175	.145171347-146539383.m702.4_146127846-146426175.VMV1
7:146426239-146539371	.145171347-146539383.m702.4_146426190-146539371.VMV1
7:14618317-14769028	.14618243-14769045.vcf.VMV1
7:146537693-146582922	.146537656-146582972.vcf.VMV1
7:146576625-146795577	.146576430-146795618.vcf.VMV1
7:146792660-147082427	.146792448-147206404.m708_146792660-147082427.VMV1
7:146995621-147206369	.146792448-147206404.m708_146995621-147206369.VMV1
7:147205676-147221503	.147205568-147221567.vcf.VMV1
7:147218556-147315703	.147218501-147315924.vcf.VMV1
7:147313773-147351372	.147313766-147351446.vcf.VMV1
7:147348547-147604316	.147348527-147754870.m716_147348547-147604316.VMV1
7:147515156-147754816	.147348527-147754870.m716_147515156-147754816.VMV1
7:14768566-15015889	.14768492-15015953.vcf.VMV1
7:147753734-147819174	.147753722-147819226.vcf.VMV1
7:147814972-147876044	.147814910-147876152.vcf.VMV1
7:147874897-147908658	.147874884-147908676.vcf.VMV1
7:147906908-147928442	.147906814-147928480.vcf.VMV1
7:147926233-148035944	.147926185-148035949.vcf.VMV1
7:148035490-148125938	.148035434-148126007.vcf.VMV1
7:148124799-148185750	.148124737-148185801.vcf.VMV1
7:148183099-148260573	.148183087-148260613.vcf.VMV1
7:148259531-148305507	.148259524-148305708.vcf.VMV1
7:148305150-148360785	.148305126-148360818.vcf.VMV1
7:148359045-148627582	.148358919-148627669.vcf.VMV1
7:148625827-148739275	.148625755-149127572.m740.1_148625827-148739277.VMV1
7:148739292-149127547	.148625755-149127572.m740.2_148739277-149127547.VMV1
7:149124850-149452243	.149124845-149452378.vcf.VMV1
7:149451086-149503277	.149451086-149503335.vcf.VMV1
7:149499764-149844705	.149499616-149844775.vcf.VMV1
7:149840173-149861176	.149840049-149861231.vcf.VMV1
7:149859838-149881087	.149859780-149881355.vcf.VMV1
7:149877885-150104778	.149877883-150495292.m752.1_149877885-150105229.VMV1
7:150105314-150148869	.149877883-150495292.m752.2_150105229-150148879.VMV1
7:150149033-150495276	.149877883-150495292.m752.3_150148879-150495276.VMV1
7:15014545-15144771	.15014374-15606900.m134.1_15014545-15145000.VMV1
7:15145021-15370524	.15014374-15606900.m134.3_15145000-15370525.VMV1
7:15370529-15606754	.15014374-15606900.m134.4_15370525-15606754.VMV1
7:150493904-150895206	.150493831-150895209.vcf.VMV1
7:150892334-151042777	.150892123-151043024.vcf.VMV1
7:151040652-151099499	.151040652-151099566.vcf.VMV1
7:151098861-151392134	.151098763-151392322.vcf.VMV1
7:151390980-151475924	.151390921-151476059.vcf.VMV1
7:151469055-151481730	.151468924-151481775.vcf.VMV1
7:151479984-151492897	.151479967-151492901.vcf.VMV1
7:151485531-151512177	.151485504-151512513.vcf.VMV1
7:151511082-151627984	.151511076-151628009.vcf.VMV1
7:151627213-151698572	.151627186-151698798.vcf.VMV1
7:151697194-152069446	.151697113-152200373.m774_151697194-152069446.VMV1
7:151932488-152200168	.151697113-152200373.m774_151932488-152200168.VMV1
7:152199474-152250618	.152199429-152250777.vcf.VMV1
7:152249373-152278396	.152249341-152278453.vcf.VMV1
7:152277368-152599375	.152277337-152599382.vcf.VMV1
7:152597672-152655596	.152597657-152655612.vcf.VMV1
7:152648299-152786510	.152648244-152786519.vcf.VMV1
7:152783438-152962377	.152783411-152962433.vcf.VMV1
7:152960402-152998571	.152960350-152998591.vcf.VMV1
7:152997610-153245493	.152997608-153245521.vcf.VMV1
7:153241609-153515688	.153241584-153515691.vcf.VMV1
7:153499398-153534192	.153499342-153534234.vcf.VMV1
7:153533128-153670642	.153532981-153670662.vcf.VMV1
7:153663719-153939705	.153663680-153939715.vcf.VMV1
7:153938714-153981007	.153938684-153981082.vcf.VMV1
7:153979224-154128939	.153979172-154128942.vcf.VMV1
7:154127639-154170848	.154127575-154170862.vcf.VMV1
7:154167783-154182625	.154167763-154182630.vcf.VMV1
7:154178053-154197600	.154177981-154197603.vcf.VMV1
7:154195260-154414361	.154195123-154414479.vcf.VMV1
7:154408300-154509136	.154408270-154509202.vcf.VMV1
7:154507876-154553351	.154507844-154553457.vcf.VMV1
7:154551512-154584616	.154551512-154584742.vcf.VMV1
7:154580785-154908266	.154580734-154908275.vcf.VMV1
7:154907049-155060622	.154907042-155060629.vcf.VMV1
7:155058631-155225290	.155058405-155225308.vcf.VMV1
7:155222872-155292916	.155222845-155292923.vcf.VMV1
7:155287665-155381425	.155287619-155381484.vcf.VMV1
7:155378986-155598266	.155378863-155598359.vcf.VMV1
7:155594025-155661060	.155594024-155661125.vcf.VMV1
7:155659965-155676521	.155659910-155676533.vcf.VMV1
7:155674683-155760689	.155674642-155760746.vcf.VMV1
7:155759818-155786429	.155759806-155786489.vcf.VMV1
7:155781402-155972952	.155781383-155972952.vcf.VMV1
7:155968289-156042907	.155968256-156043035.vcf.VMV1
7:156041690-156066528	.156041620-156066531.vcf.VMV1
7:15606101-15881477	.15606022-15881493.vcf.VMV1
7:156065621-156351697	.156065588-156351771.vcf.VMV1
7:156349584-156431562	.156349582-157197744.m846.1_156349584-156431642.VMV1
7:156431666-156783727	.156349582-157197744.m846.2_156431642-156783761.VMV1
7:156783780-156819115	.156349582-157197744.m846.3_156783761-156819128.VMV1
7:156819158-156915922	.156349582-157197744.m846.4_156819128-156915929.VMV1
7:156915950-157197706	.156349582-157197744.m846.5_156915929-157197706.VMV1
7:157196616-157280290	.157196615-157570244.m848.1_157196616-157280344.VMV1
7:157280355-157570189	.157196615-157570244.m848.2_157280344-157570189.VMV1
7:157567427-157636366	.157567425-157636495.vcf.VMV1
7:157633428-157658204	.157633395-157658220.vcf.VMV1
7:157654847-157674709	.157654834-157674722.vcf.VMV1
7:157674128-157758129	.157674126-157758138.vcf.VMV1
7:157757206-157847328	.157757129-157847368.vcf.VMV1
7:157846089-158031650	.157846015-158031652.vcf.VMV1
7:158030766-158165953	.158030762-158165966.vcf.VMV1
7:158165629-158172212	.158165570-158172220.vcf.VMV1
7:158172063-159128550	.158172010-.vcf.VMV1
7:15880508-16151021	.15880383-16655503.m138.1_15880508-16151021.VMV1
7:16056231-16438365	.15880383-16655503.m138.1_16056231-16438365.VMV1
7:16353109-16618456	.15880383-16655503.m138.1_16353109-16618456.VMV1
7:16618690-16655427	.15880383-16655503.m138.1_16618631-16655427.VMV1
7:1621364-1792709	.1621329-1792746.vcf.VMV1
7:16654959-16685870	.16654860-16685932.vcf.VMV1
7:16685056-16821880	.16684990-16821929.vcf.VMV1
7:16821355-17135077	.16821285-17135204.vcf.VMV1
7:17133478-17525791	.17133404-17525859.vcf.VMV1
7:17524463-17594954	.17524310-17594972.vcf.VMV1
7:17594107-17710980	.17593990-18867398.m150.1_17594107-17710981.VMV1
7:17711080-17724708	.17593990-18867398.m150.2_17710981-17724718.VMV1
7:17724722-17811141	.17593990-18867398.m150.3_17724718-17811280.VMV1
7:17811553-18095044	.17593990-18867398.m150.4_17811280-18095054.VMV1
7:18095061-18402138	.17593990-18867398.m150.5_18095054-18402207.VMV1
7:18402239-18761452	.17593990-18867398.m150.6_18402207-18761499.VMV1
7:18761562-18867325	.17593990-18867398.m150.6_18761499-18867325.VMV1
7:1790842-1989719	.1790820-2482329.m20.1_1790842-1989719.VMV1
7:1928337-2220876	.1790820-2482329.m20.1_1928337-2220876.VMV1
7:2142289-2346808	.1790820-2482329.m20.1_2142289-2346808.VMV1
7:2346951-2482304	.1790820-2482329.m20.1_2346934-2482304.VMV1
7:18860949-18937390	.18860940-18937423.vcf.VMV1
7:18933954-19144503	.18933944-19144542.vcf.VMV1
7:19140275-19224545	.19140212-19224554.vcf.VMV1
7:19219373-19478992	.19219358-19656998.m158.1_19219373-19479026.VMV1
7:19479027-19656997	.19219358-19656998.m158.1_19479026-19656997.VMV1
7:19655464-19980528	.19655453-20023835.m160.1_19655464-19980587.VMV1
7:19980635-20023787	.19655453-20023835.m160.1_19980587-20023787.VMV1
7:20022358-20125816	.20022327-20125832.vcf.VMV1
7:20124103-20371232	.20124093-20371252.vcf.VMV1
7:20371062-20485754	.20370731-20485855.vcf.VMV1
7:20482541-20731657	.20482515-20731681.vcf.VMV1
7:20728949-21068606	.20728888-21715696.m170.1_20728949-21068692.VMV1
7:21068787-21169981	.20728888-21715696.m170.2_21068692-21170025.VMV1
7:21170229-21396947	.20728888-21715696.m170.3_21170025-21397134.VMV1
7:21397161-21715670	.20728888-21715696.m170.4_21397134-21715670.VMV1
7:21714829-21730989	.21714819-21731136.vcf.VMV1
7:21729754-21863480	.21729741-22050359.m174.1_21729754-21863618.VMV1
7:21863627-22050355	.21729741-22050359.m174.2_21863618-22050355.VMV1
7:22046537-22154183	.22046481-22154217.vcf.VMV1
7:22152384-22158977	.22152298-22159012.vcf.VMV1
7:22156538-22507093	.22156525-24390398.m180.1_22156538-22507129.VMV1
7:22507183-22580090	.22156525-24390398.m180.2_22507129-22580118.VMV1
7:22580145-22812324	.22156525-24390398.m180.3_22580118-22812451.VMV1
7:22812509-23108721	.22156525-24390398.m180.4_22812451-23108733.VMV1
7:23108754-23469798	.22156525-24390398.m180.5_23108733-23469880.VMV1
7:23469883-23798221	.22156525-24390398.m180.6_23469883-23798221.VMV1
7:23686326-23935924	.22156525-24390398.m180.6_23686326-23935924.VMV1
7:23936074-23966340	.22156525-24390398.m180.7_23936041-23966352.VMV1
7:23966424-24151537	.22156525-24390398.m180.8_23966352-24151638.VMV1
7:24151644-24390353	.22156525-24390398.m180.8_24151638-24390353.VMV1
7:24389531-24698331	.24389509-25339726.m182.1_24389531-24698331.VMV1
7:24592815-24880059	.24389509-25339726.m182.1_24592815-24880059.VMV1
7:24880074-24971535	.24389509-25339726.m182.2_24880060-24971540.VMV1
7:24971588-25339721	.24389509-25339726.m182.3_24971540-25339721.VMV1
7:2481536-2606128	.2481516-2932652.m22.1_2481536-2606179.VMV1
7:2606321-2661793	.2481516-2932652.m22.2_2606179-2661854.VMV1
7:2661897-2932625	.2481516-2932652.m22.3_2661854-2932625.VMV1
7:26657873-26693471	.25338182-28042093.m184.10_26657873-26693475.VMV1
7:26693557-27052100	.25338182-28042093.m184.11_26693557-27052100.VMV1
7:26927050-27205627	.25338182-28042093.m184.11_26927050-27205627.VMV1
7:27205832-27352379	.25338182-28042093.m184.12_27205650-27352408.VMV1
7:25338249-25447757	.25338182-28042093.m184.1_25338249-25447770.VMV1
7:27352426-27683851	.25338182-28042093.m184.13_27352426-27683851.VMV1
7:27567102-28005220	.25338182-28042093.m184.13_27567102-28005220.VMV1
7:27900689-28034067	.25338182-28042093.m184.13_27900689-28034067.VMV1
7:28034091-28042029	.25338182-28042093.m184.13_28034079-28042029.VMV1
7:25447773-25669627	.25338182-28042093.m184.2_25447770-25669657.VMV1
7:25669668-25846667	.25338182-28042093.m184.3_25669657-25846742.VMV1
7:25846754-25908482	.25338182-28042093.m184.4_25846742-25908590.VMV1
7:25908605-26129350	.25338182-28042093.m184.5_25908590-26129353.VMV1
7:26129378-26370520	.25338182-28042093.m184.6_26129353-26370628.VMV1
7:26370645-26446843	.25338182-28042093.m184.7_26370628-26446895.VMV1
7:26447021-26486470	.25338182-28042093.m184.8_26446895-26486485.VMV1
7:26486579-26657873	.25338182-28042093.m184.9_26486485-26657873.VMV1
7:28039089-28334469	.28038982-28334484.vcf.VMV1
7:28332778-28360476	.28332739-28360534.vcf.VMV1
7:28359978-28714427	.28359948-28714493.vcf.VMV1
7:28713005-28893438	.28712923-28893442.vcf.VMV1
7:28891974-28910753	.28891890-28910931.vcf.VMV1
7:28907041-29199149	.28907009-29199157.vcf.VMV1
7:29197503-29420914	.29197389-29420959.vcf.VMV1
7:2931321-2980361	.2931308-2980404.vcf.VMV1
7:29418133-29511689	.29418123-30178341.m200.1_29418133-29511740.VMV1
7:29511791-29842053	.29418123-30178341.m200.1_29511791-29842053.VMV1
7:29729836-30178252	.29418123-30178341.m200.1_29729836-30178252.VMV1
7:2977291-3002367	.2977249-3002400.vcf.VMV1
7:2996067-3021451	.2996062-3021488.vcf.VMV1
7:30176609-30469590	.30176574-30746710.m202.1_30176609-30469711.VMV1
7:30469713-30746707	.30176574-30746710.m202.1_30469711-30746707.VMV1
7:3020837-3070891	.3020755-3070894.vcf.VMV1
7:3069943-3274537	.3069790-3274543.vcf.VMV1
7:30745787-30940113	.30745700-30940220.vcf.VMV1
7:30937698-31007332	.30937672-31007338.vcf.VMV1
7:31005906-31138117	.31005879-31138148.vcf.VMV1
7:31135903-31394241	.31135809-31727829.m210.1_31135903-31394344.VMV1
7:31394649-31727772	.31135809-31727829.m210.3_31394344-31727772.VMV1
7:31725820-31795010	.31725774-31795055.vcf.VMV1
7:31794186-31826474	.31794129-31826545.vcf.VMV1
7:31825214-32051968	.31825088-32248057.m216.1_31825214-32052041.VMV1
7:32052093-32248046	.31825088-32248057.m216.2_32052041-32248046.VMV1
7:32247043-32459362	.32247040-32459368.vcf.VMV1
7:32457782-32798615	.32457696-33555983.m220.1_32457782-32798615.VMV1
7:32677829-33035048	.32457696-33555983.m220.1_32677829-33035048.VMV1
7:33035342-33373360	.32457696-33555983.m220.1_33035342-33373360.VMV1
7:33257641-33555979	.32457696-33555983.m220.1_33257641-33555979.VMV1
7:3272410-3490920	.3272396-4426835.m34.1_3272410-3490920.VMV1
7:3418411-3685768	.3272396-4426835.m34.1_3418411-3685768.VMV1
7:3621929-3880946	.3272396-4426835.m34.1_3621929-3880946.VMV1
7:3816559-4025482	.3272396-4426835.m34.1_3816559-4025482.VMV1
7:4025612-4140350	.3272396-4426835.m34.2_4025599-4140398.VMV1
7:4140412-4218289	.3272396-4426835.m34.3_4140398-4218305.VMV1
