11:100143112-100419442	.100143110-100419450.vcf.VMV1
11:127029919-127317725	.127029858-127317738.vcf.VMV1
11:127315837-127485851	.127315803-127903201.m694.1_127315837-127485864.VMV1
11:127485916-127903172	.127315803-127903201.m694.2_127485864-127903172.VMV1
11:127901045-128046468	.127900971-128046495.vcf.VMV1
11:128045432-128189326	.128045417-128189332.vcf.VMV1
11:128188534-128583626	.128188466-128583632.vcf.VMV1
11:128580510-128636508	.128580357-128636644.vcf.VMV1
11:128633835-128647820	.128633802-128647825.vcf.VMV1
11:128646779-128694080	.128646771-128694096.vcf.VMV1
11:128692770-128750431	.128692609-128750438.vcf.VMV1
11:128749626-128761675	.128749481-128761929.vcf.VMV1
11:128759230-128806361	.128759219-128806368.vcf.VMV1
11:128804875-129191572	.128804872-129396804.m714.1_128804875-129191598.VMV1
11:129191625-129396765	.128804872-129396804.m714.2_129191598-129396765.VMV1
11:12904953-12994756	.12904930-12994762.vcf.VMV1
11:129395380-129414664	.129395353-129414773.vcf.VMV1
11:129412713-129452556	.129412700-129452615.vcf.VMV1
11:129451737-129563167	.129451654-129563216.vcf.VMV1
11:129561649-129909872	.129561633-129909950.vcf.VMV1
11:129907545-130258128	.129907499-130258136.vcf.VMV1
11:12992466-13230550	.12992366-13230570.vcf.VMV1
11:130255413-130345593	.130255381-130345831.vcf.VMV1
11:130339967-130502196	.130339871-130502243.vcf.VMV1
11:130501680-130533450	.130501536-130533475.vcf.VMV1
11:130521412-130653241	.130521381-130653326.vcf.VMV1
11:130649416-130696760	.130649343-130696817.vcf.VMV1
11:130694649-130896845	.130694646-130896903.vcf.VMV1
11:130895530-131013295	.130895350-131013303.vcf.VMV1
11:131012051-131075365	.131012044-131075378.vcf.VMV1
11:131073875-131110789	.131073862-131110862.vcf.VMV1
11:131110196-131225477	.131110132-131225502.vcf.VMV1
11:131218780-131320070	.131218687-131320130.vcf.VMV1
11:131316573-131325828	.131316518-131325830.vcf.VMV1
11:131324964-131430672	.131324880-131430747.vcf.VMV1
11:131428621-131615485	.131428514-131874699.m752.1_131428621-131615523.VMV1
11:131615528-131874662	.131428514-131874699.m752.2_131615523-131874662.VMV1
11:131872052-132037411	.131872052-132387340.m754.1_131872052-132037479.VMV1
11:132037528-132387336	.131872052-132387340.m754.2_132037479-132387336.VMV1
11:13229065-13374373	.13229030-13374395.vcf.VMV1
11:132386666-132721987	.132386594-132722024.vcf.VMV1
11:132719983-132803467	.132719972-132803483.vcf.VMV1
11:132801678-132913117	.132801661-132913138.vcf.VMV1
11:132910225-132950919	.132910155-132950954.vcf.VMV1
11:132949921-133006974	.132949916-133006989.vcf.VMV1
11:132997286-133044404	.132997110-133044457.vcf.VMV1
11:133043533-133078568	.133043458-133078592.vcf.VMV1
11:133077325-133101524	.133077203-133101561.vcf.VMV1
11:133090419-133274029	.133090350-133523954.m772.1_133090419-133274085.VMV1
11:133274129-133523947	.133090350-133523954.m772.2_133274085-133523947.VMV1
11:133522311-133580818	.133522268-133580851.vcf.VMV1
11:133577385-133584166	.133577028-133584173.vcf.VMV1
11:133582222-133599272	.133582207-133599312.vcf.VMV1
11:133598358-133913985	.133598196-133914012.vcf.VMV1
11:13371526-13629232	.13371366-13997638.m124.1_13371526-13629236.VMV1
11:13629242-13997616	.13371366-13997638.m124.2_13629236-13997616.VMV1
11:133909871-134206394	.133909807-134206395.vcf.VMV1
11:134205227-134218162	.134205049-134218218.vcf.VMV1
11:134217046-134299713	.134217037-134299735.vcf.VMV1
11:134298126-134348650	.134297998-134348677.vcf.VMV1
11:134346497-134619540	.134346464-134619560.vcf.VMV1
11:134618381-134662250	.134618329-134662327.vcf.VMV1
11:134660508-134946449	.134660433-.vcf.VMV1
11:13996957-14129984	.13996952-15128753.m126.1_13996957-14130044.VMV1
11:14130369-14255658	.13996952-15128753.m126.2_14130044-14255713.VMV1
11:14255791-14680513	.13996952-15128753.m126.2_14255791-14680513.VMV1
11:14541207-15071185	.13996952-15128753.m126.2_14541207-15071185.VMV1
11:14957142-15128742	.13996952-15128753.m126.2_14957142-15128742.VMV1
11:15127522-15168738	.15127499-15168746.vcf.VMV1
11:15167350-15322025	.15167335-15629674.m130.1_15167350-15322158.VMV1
11:15322261-15629661	.15167335-15629674.m130.2_15322158-15629661.VMV1
11:15627036-15743863	.15627022-15743875.vcf.VMV1
11:15742035-15925322	.15742035-16386271.m134.1_15742035-15925370.VMV1
11:15925390-16386270	.15742035-16386271.m134.2_15925370-16386270.VMV1
11:16383633-16844274	.16383576-16844341.vcf.VMV1
11:16842646-17000061	.16842611-17498720.m138.1_16842646-17000116.VMV1
11:17000155-17426370	.16842611-17498720.m138.3_17000116-17426393.VMV1
11:17426511-17498603	.16842611-17498720.m138.3_17426393-17498603.VMV1
11:17497976-17521765	.17497925-17521793.vcf.VMV1
11:17520785-17576811	.17520562-17576924.vcf.VMV1
11:17575699-17761880	.17575606-18267123.m144.1_17575699-17761883.VMV1
11:17762072-17853542	.17575606-18267123.m144.2_17761883-17853568.VMV1
11:17853805-18267112	.17575606-18267123.m144.3_17853568-18267112.VMV1
11:18264756-18395763	.18264747-18395835.vcf.VMV1
11:18394254-18793197	.18394226-18793260.vcf.VMV1
11:1865410-2044579	.1865325-2044601.vcf.VMV1
11:18785728-18963780	.18785631-19204455.m150.1_18785728-18963831.VMV1
11:18963927-19204423	.18785631-19204455.m150.1_18963831-19204423.VMV1
11:19203553-19254529	.19203360-19254631.vcf.VMV1
11:19252292-19310638	.19252267-19310649.vcf.VMV1
11:19309365-19401201	.19309328-19401205.vcf.VMV1
11:19400220-19418921	.19400213-19418957.vcf.VMV1
11:19417587-19430798	.19417549-19430805.vcf.VMV1
11:19430197-19553408	.19430167-19553444.vcf.VMV1
11:19550721-19569680	.19550662-19569808.vcf.VMV1
11:19569535-19599404	.19569335-19599416.vcf.VMV1
11:19597139-19782427	.19597073-19782491.vcf.VMV1
11:19781232-19801466	.19781208-19801504.vcf.VMV1
11:19799924-19840854	.19799918-19840854.vcf.VMV1
11:19840371-19852682	.19840123-19852682.vcf.VMV1
11:19850978-19916098	.19850876-19916173.vcf.VMV1
11:19912781-19964423	.19912713-19964594.vcf.VMV1
11:19962607-20020564	.19962587-20020576.vcf.VMV1
11:20019441-20089048	.20019397-20089315.vcf.VMV1
11:20086412-20118258	.20086395-20118265.vcf.VMV1
11:20115838-20126947	.20115814-20126952.vcf.VMV1
11:20124873-20148222	.20124856-20148306.vcf.VMV1
11:20146153-20249340	.20145974-20249476.vcf.VMV1
11:20248185-20377823	.20248059-20697681.m192.1_20248185-20377849.VMV1
11:20377981-20697593	.20248059-20697681.m192.2_20377849-20697593.VMV1
11:2041565-2050020	.2041474-2050032.vcf.VMV1
11:2046263-2306828	.2046239-2306830.vcf.VMV1
11:20687656-20836301	.20687615-20836373.vcf.VMV1
11:20835495-21017138	.20835449-21017178.vcf.VMV1
11:21016893-21078645	.21016716-21078739.vcf.VMV1
11:21077974-21257124	.21077894-21257139.vcf.VMV1
11:21254401-21269325	.21254375-21269360.vcf.VMV1
11:21261797-21347918	.21261741-21347959.vcf.VMV1
11:21346183-21384701	.21346170-21384854.vcf.VMV1
11:21383600-21398521	.21383582-21398593.vcf.VMV1
11:21396340-21426412	.21396289-21426424.vcf.VMV1
11:21424964-21439382	.21424938-21439421.vcf.VMV1
11:21435781-21688865	.21435470-21688928.vcf.VMV1
11:21687190-21772772	.21687147-22373409.m216.1_21687190-21772855.VMV1
11:21772866-21907449	.21687147-22373409.m216.2_21772855-21907479.VMV1
11:21907505-22200763	.21687147-22373409.m216.2_21907505-22200763.VMV1
11:22097793-22373396	.21687147-22373409.m216.2_22097793-22373396.VMV1
11:22372282-22537902	.22372240-22537950.vcf.VMV1
11:22536677-22691273	.22536497-22691453.vcf.VMV1
11:22688989-22713446	.22688968-22713483.vcf.VMV1
11:22713169-23014885	.22712828-23115160.m224_22713169-23014885.VMV1
11:22915825-23114973	.22712828-23115160.m224_22915825-23114973.VMV1
11:2306168-2432666	.2306097-2432743.vcf.VMV1
11:23113832-23413872	.23113795-23674072.m226.1_23113832-23413872.VMV1
11:23304433-23530526	.23113795-23674072.m226.1_23304433-23530526.VMV1
11:23530865-23674022	.23113795-23674072.m226.2_23530561-23674022.VMV1
11:23672931-23796299	.23672869-24088922.m228.1_23672931-23796326.VMV1
11:23796382-24088858	.23672869-24088922.m228.2_23796326-24088858.VMV1
11:24088310-24197282	.24088279-24750997.m230.1_24088310-24197291.VMV1
11:24197298-24453384	.24088279-24750997.m230.2_24197298-24453384.VMV1
11:24365863-24621494	.24088279-24750997.m230.2_24365863-24621494.VMV1
11:24621673-24750980	.24088279-24750997.m230.2_24621530-24750980.VMV1
11:2429964-2470358	.2429943-2470421.vcf.VMV1
11:2467629-2589490	.2467574-2589519.vcf.VMV1
11:24750411-24759231	.24750332-24759289.vcf.VMV1
11:24758226-24832347	.24758204-24832358.vcf.VMV1
11:24830401-24841540	.24830265-24841585.vcf.VMV1
11:24840402-24894106	.24840277-24894312.vcf.VMV1
11:24893378-25169402	.24893164-25276662.m240_24893378-25169402.VMV1
11:25078894-25276493	.24893164-25276662.m240_25078894-25276493.VMV1
11:25275545-25390017	.25275472-25664364.m242.1_25275545-25390077.VMV1
11:25390206-25664337	.25275472-25664364.m242.1_25390077-25664337.VMV1
11:25663877-25819391	.25663868-26046888.m244.1_25663877-25819398.VMV1
11:25819452-26046813	.25663868-26046888.m244.2_25819398-26046813.VMV1
11:2579646-2643084	.2579616-2643230.vcf.VMV1
11:26045732-26372069	.26045666-26372132.vcf.VMV1
11:26368664-26590652	.26368641-27020995.m248.1_26368664-26590777.VMV1
11:26590797-27020973	.26368641-27020995.m248.2_26590777-27020973.VMV1
11:2642321-2740730	.2642310-2740732.vcf.VMV1
11:27019331-27194627	.27019325-27194741.vcf.VMV1
11:29978944-30145016	.27194046-30688115.m252.10_29978903-30145066.VMV1
11:30145438-30574471	.27194046-30688115.m252.11_30145066-30574472.VMV1
11:30574528-30688114	.27194046-30688115.m252.11_30574472-30688114.VMV1
11:27194086-27580639	.27194046-30688115.m252.1_27194086-27580639.VMV1
11:27448335-27777208	.27194046-30688115.m252.1_27448335-27777208.VMV1
11:27777251-27799180	.27194046-30688115.m252.2_27777238-27799321.VMV1
11:27799465-28199494	.27194046-30688115.m252.3_27799465-28199494.VMV1
11:28044877-28583330	.27194046-30688115.m252.3_28044877-28583330.VMV1
11:28583520-28742350	.27194046-30688115.m252.4_28583491-28742524.VMV1
11:28742537-29073722	.27194046-30688115.m252.5_28742537-29073722.VMV1
11:28961062-29367696	.27194046-30688115.m252.5_28961062-29367696.VMV1
11:29368022-29494062	.27194046-30688115.m252.6_29368013-29494131.VMV1
11:29494300-29530618	.27194046-30688115.m252.7_29494131-29530672.VMV1
11:29530674-29822979	.27194046-30688115.m252.8_29530672-29823091.VMV1
11:29823122-29978700	.27194046-30688115.m252.9_29823091-29978903.VMV1
11:2738923-2821228	.2738903-2821246.vcf.VMV1
11:2819456-3134568	.2819451-3134658.vcf.VMV1
11:30686708-30780569	.30686654-30780697.vcf.VMV1
11:30779564-31035756	.30779358-32033206.m256.1_30779564-31035771.VMV1
11:31035956-31466434	.30779358-32033206.m256.2_31035956-31466434.VMV1
11:31316454-31815575	.30779358-32033206.m256.2_31316454-31815575.VMV1
11:31815634-32033145	.30779358-32033206.m256.3_31815629-32033145.VMV1
11:3133211-3187888	.3133187-3187909.vcf.VMV1
11:3186486-3360687	.3186446-3360771.vcf.VMV1
11:32029332-32063076	.32029295-32063152.vcf.VMV1
11:32062193-32226539	.32062084-32226566.vcf.VMV1
11:32225004-32279365	.32224981-32279388.vcf.VMV1
11:32277577-32294884	.32277571-32294916.vcf.VMV1
11:32294023-32586722	.32294012-33034423.m266.1_32294023-32586750.VMV1
11:32586755-33034378	.32294012-33034423.m266.1_32586750-33034378.VMV1
11:33031238-33387263	.33031154-33387276.vcf.VMV1
11:3316326-3435710	.3316265-3666984.m32.1_3316326-3435763.VMV1
11:3435786-3666953	.3316265-3666984.m32.2_3435763-3666953.VMV1
11:33384702-33716165	.33384690-33716300.vcf.VMV1
11:33715219-33908247	.33715210-33908251.vcf.VMV1
11:33905788-33959476	.33905786-33959485.vcf.VMV1
11:33958045-33970913	.33958039-33971118.vcf.VMV1
11:33962727-33996007	.33962706-33996019.vcf.VMV1
11:33995495-34229890	.33995426-34229932.vcf.VMV1
11:34219557-34260067	.34219530-34260081.vcf.VMV1
11:34258887-34324526	.34258868-34324542.vcf.VMV1
11:342958-413456	.342933-1060292.m2.1_342958-413490.VMV1
11:413590-709414	.342933-1060292.m2.2_413490-709540.VMV1
11:709567-1060224	.342933-1060292.m2.4_709540-1060224.VMV1
11:34322525-34341086	.34322442-34341309.vcf.VMV1
11:34337707-34531925	.34337635-34532064.vcf.VMV1
11:34530596-34668240	.34530573-34668392.vcf.VMV1
11:34658490-35035048	.34658466-35503730.m292.1_34658490-35035168.VMV1
11:35035390-35124040	.34658466-35503730.m292.2_35035168-35124107.VMV1
11:35124134-35503696	.34658466-35503730.m292.3_35124107-35503696.VMV1
11:35500820-35552128	.35500774-35552166.vcf.VMV1
11:35549395-35875225	.35549378-35875245.vcf.VMV1
11:35872126-35974023	.35872023-35974111.vcf.VMV1
11:35970570-36092189	.35970441-36092221.vcf.VMV1
11:36091173-36120979	.36091116-36120996.vcf.VMV1
11:36113363-36399710	.36113333-36399721.vcf.VMV1
11:36398060-36415445	.36398004-36415459.vcf.VMV1
11:36414160-36476179	.36414134-36870329.m308.1_36414160-36476196.VMV1
11:36476293-36870182	.36414134-36870329.m308.1_36476196-36870182.VMV1
11:3663689-3845308	.3663679-4407484.m34.1_3663689-3845395.VMV1
11:3845398-4180734	.3663679-4407484.m34.2_3845398-4180734.VMV1
11:4070167-4403006	.3663679-4407484.m34.2_4070167-4403006.VMV1
11:4403183-4407432	.3663679-4407484.m34.2_4403138-4407432.VMV1
11:36868112-36898350	.36868050-36898361.vcf.VMV1
11:36897591-37117185	.36897562-37117270.vcf.VMV1
11:37116206-37145263	.37116164-37145311.vcf.VMV1
11:37145134-37506283	.37144829-39391529.m316.1_37145134-37506297.VMV1
11:37506392-37840589	.37144829-39391529.m316.2_37506297-37840600.VMV1
11:37840610-37952001	.37144829-39391529.m316.3_37840600-37952132.VMV1
11:37952269-38243603	.37144829-39391529.m316.4_37952132-38243638.VMV1
11:38243648-38548239	.37144829-39391529.m316.4_38243648-38548239.VMV1
11:38455353-38850156	.37144829-39391529.m316.4_38455353-38850156.VMV1
11:38753909-39174112	.37144829-39391529.m316.4_38753909-39174112.VMV1
11:39075449-39391456	.37144829-39391529.m316.4_39075449-39391456.VMV1
11:39387508-39604263	.39387484-40128612.m318.1_39387508-39604323.VMV1
11:39604340-39899325	.39387484-40128612.m318.2_39604340-39899325.VMV1
11:39812634-40091002	.39387484-40128612.m318.2_39812634-40091002.VMV1
11:40091119-40128454	.39387484-40128612.m318.2_40091074-40128454.VMV1
11:40125687-40359919	.40125671-40359920.vcf.VMV1
11:40358768-40721082	.40358733-40721086.vcf.VMV1
11:40719421-40804233	.40719402-40804348.vcf.VMV1
11:40801845-41138460	.40801808-41604433.m326.1_40801845-41138485.VMV1
11:41138488-41152865	.40801808-41604433.m326.2_41138485-41153134.VMV1
11:41153206-41492544	.40801808-41604433.m326.2_41153206-41492544.VMV1
11:41369217-41604403	.40801808-41604433.m326.2_41369217-41604403.VMV1
11:41603596-41750479	.41603500-42311882.m328.1_41603596-41750494.VMV1
11:41750502-42007480	.41603500-42311882.m328.1_41750502-42007480.VMV1
11:41921891-42295548	.41603500-42311882.m328.1_41921891-42295548.VMV1
11:42196221-42311865	.41603500-42311882.m328.1_42196221-42311865.VMV1
11:42310568-42459031	.42310419-42857283.m330.1_42310568-42459105.VMV1
11:42459111-42782207	.42310419-42857283.m330.2_42459105-42782278.VMV1
11:42782284-42857219	.42310419-42857283.m330.2_42782278-42857219.VMV1
11:42855811-43110625	.42855622-43880823.m332.1_42855811-43110625.VMV1
11:43016837-43398615	.42855622-43880823.m332.1_43016837-43398615.VMV1
11:43274418-43592848	.42855622-43880823.m332.1_43274418-43592848.VMV1
11:43592870-43880752	.42855622-43880823.m332.1_43592852-43880752.VMV1
11:43880012-43956498	.43879987-43956514.vcf.VMV1
11:43954513-44293452	.43954427-44293481.vcf.VMV1
11:4406888-4455972	.4406861-4455978.vcf.VMV1
11:44291981-44345107	.44291977-44345130.vcf.VMV1
11:44343873-44366113	.44343774-44366137.vcf.VMV1
11:44365688-44373965	.44365683-44374017.vcf.VMV1
11:44373327-44546569	.44373275-44546604.vcf.VMV1
11:44542556-44695395	.44542501-44695402.vcf.VMV1
11:4455483-4466842	.4455439-4466851.vcf.VMV1
11:4466397-4747428	.4466294-4747434.vcf.VMV1
11:44692966-44919006	.44692822-44919113.vcf.VMV1
11:44917631-44983509	.44917604-44983597.vcf.VMV1
11:44982227-45019628	.44982184-45019716.vcf.VMV1
11:45016131-45107194	.45016111-59041069.m354.1_45016131-45107249.VMV1
