10:100080979-100243451	.100080862-100243581.vcf.VMV1
10:112170177-112563179	.110315985-112563181.m602.5_112170127-112563179.VMV1
10:11255789-11285516	.11255741-11285537.vcf.VMV1
10:112560508-112864729	.112560458-113118600.m604.1_112560508-112864765.VMV1
10:112864994-113118502	.112560458-113118600.m604.2_112864765-113118502.VMV1
10:11283285-11294692	.11283162-11294702.vcf.VMV1
10:11293472-11312123	.11293368-11312173.vcf.VMV1
10:11306817-11349458	.11306774-11349525.vcf.VMV1
10:113117650-113400965	.113117615-113737861.m606_113117650-113400965.VMV1
10:113308265-113690694	.113117615-113737861.m606_113308265-113690694.VMV1
10:113593198-113737749	.113117615-113737861.m606_113593198-113737749.VMV1
10:11348339-11423414	.11348296-11423424.vcf.VMV1
10:113736707-113848692	.113736659-113848745.vcf.VMV1
10:113846748-113875031	.113846731-113875143.vcf.VMV1
10:113872702-113882528	.113872525-113882530.vcf.VMV1
10:113877394-113955711	.113877289-113955732.vcf.VMV1
10:113951706-113976275	.113951703-113976318.vcf.VMV1
10:113974401-114209526	.113974350-114209530.vcf.VMV1
10:114207245-114253121	.114207158-114253169.vcf.VMV1
10:11422610-11720581	.11422577-11862029.m140.1_11422610-11720600.VMV1
10:11720620-11862007	.11422577-11862029.m140.1_11720600-11862007.VMV1
10:114249731-114552013	.114249656-114552132.vcf.VMV1
10:114551105-114596863	.114551002-114596879.vcf.VMV1
10:114593379-114831609	.114593310-114831794.vcf.VMV1
10:114830112-114937751	.114830011-114937779.vcf.VMV1
10:114922280-115119931	.114921957-115595878.m630.1_114922280-115119954.VMV1
10:115119988-115328297	.114921957-115595878.m630.2_115119954-115328339.VMV1
10:115328381-115595853	.114921957-115595878.m630.3_115328339-115595853.VMV1
10:115589789-115706030	.115589702-115706040.vcf.VMV1
10:115704156-116041089	.115704148-116041092.vcf.VMV1
10:116040086-116104515	.116040085-116104579.vcf.VMV1
10:116103437-116126154	.116103378-116126220.vcf.VMV1
10:116125390-116145701	.116125382-116145770.vcf.VMV1
10:116143623-116277383	.116143609-117709995.m642.1_116143623-116277396.VMV1
10:116277451-116362055	.116143609-117709995.m642.2_116277396-116362080.VMV1
10:116362137-116688873	.116143609-117709995.m642.2_116362137-116688873.VMV1
10:116569544-117043134	.116143609-117709995.m642.2_116569544-117043134.VMV1
10:116921504-117368821	.116143609-117709995.m642.2_116921504-117368821.VMV1
10:117269120-117680452	.116143609-117709995.m642.2_117269120-117680452.VMV1
10:117572612-117709981	.116143609-117709995.m642.2_117572612-117709981.VMV1
10:117708868-117726832	.117708835-117726925.vcf.VMV1
10:117723442-117735421	.117723368-117735434.vcf.VMV1
10:117734529-117846196	.117734416-117846238.vcf.VMV1
10:117844215-117856984	.117844130-117857016.vcf.VMV1
10:117855912-117958308	.117855899-117958310.vcf.VMV1
10:117957577-118110389	.117957539-118419383.m654.1_117957577-118110437.VMV1
10:118110470-118419332	.117957539-118419383.m654.2_118110437-118419332.VMV1
10:118417880-118900107	.118417875-118900111.vcf.VMV1
10:11860913-11954619	.11860875-12345328.m142.1_11860913-11954664.VMV1
10:11954670-12345278	.11860875-12345328.m142.2_11954664-12345278.VMV1
10:118898472-118949685	.118898437-118949703.vcf.VMV1
10:118947977-119021000	.118947856-119021016.vcf.VMV1
10:119019315-119178081	.119019312-119178171.vcf.VMV1
10:119168897-119422737	.119168818-119422815.vcf.VMV1
10:119420182-119524862	.119420128-119524904.vcf.VMV1
10:119522546-119607162	.119522529-119607199.vcf.VMV1
10:119604053-119615520	.119604027-119615534.vcf.VMV1
10:119611572-119700656	.119611548-119700661.vcf.VMV1
10:119700066-119978376	.119700060-119978438.vcf.VMV1
10:119976533-120103831	.119976456-120591993.m676.1_119976533-120104121.VMV1
10:120104137-120240080	.119976456-120591993.m676.2_120104121-120240100.VMV1
10:120240110-120591981	.119976456-120591993.m676.2_120240100-120591981.VMV1
10:120591292-121003171	.120591206-121003174.vcf.VMV1
10:120999465-121282402	.120999424-121877783.m680.1_120999465-121282419.VMV1
10:121282497-121302085	.120999424-121877783.m680.2_121282419-121302113.VMV1
10:121302165-121642526	.120999424-121877783.m680.2_121302165-121642526.VMV1
10:121522646-121877718	.120999424-121877783.m680.2_121522646-121877718.VMV1
10:121875679-122123770	.121875645-122123826.vcf.VMV1
10:122121948-122174562	.122121948-122174591.vcf.VMV1
10:122173948-122408593	.122173935-122408663.vcf.VMV1
10:122407323-122484684	.122407254-122484719.vcf.VMV1
10:122483828-122808646	.122483617-122808658.vcf.VMV1
10:122804311-123100704	.122804226-123100980.vcf.VMV1
10:123096222-123138316	.123096068-123138397.vcf.VMV1
10:123134037-123230953	.123133842-123231038.vcf.VMV1
10:123229237-123269199	.123229143-123269300.vcf.VMV1
10:123250278-123468635	.123250263-123856267.m700.1_123250278-123468656.VMV1
10:123468677-123856180	.123250263-123856267.m700.3_123468656-123856180.VMV1
10:12342132-12388517	.12342083-12388550.vcf.VMV1
10:123855472-123902779	.123855427-123902803.vcf.VMV1
10:12386642-12493751	.12386628-12493816.vcf.VMV1
10:123893921-123940015	.123893868-123940098.vcf.VMV1
10:123937721-124304493	.123937681-124304547.vcf.VMV1
10:124299779-124385588	.124299778-124385661.vcf.VMV1
10:124384861-124530008	.124384834-124530023.vcf.VMV1
10:124528406-124907995	.124528157-124908103.vcf.VMV1
10:124899887-125280899	.124899779-125280931.vcf.VMV1
10:12491772-12584856	.12491632-12584881.vcf.VMV1
10:125275978-125543651	.125275882-125543780.vcf.VMV1
10:125536295-125549678	.125536274-125549710.vcf.VMV1
10:125546165-125623061	.125546127-125623070.vcf.VMV1
10:125622656-125800620	.125622593-125800703.vcf.VMV1
10:125797551-125919914	.125797490-125919960.vcf.VMV1
10:12583102-12809250	.12583018-12809269.vcf.VMV1
10:125868753-125956474	.125868731-125956476.vcf.VMV1
10:125955932-126143933	.125955932-126143964.vcf.VMV1
10:126141296-126156706	.126141254-126156746.vcf.VMV1
10:126155315-126435598	.126155281-126570811.m732_126155315-126435598.VMV1
10:126323211-126570720	.126155281-126570811.m732_126323211-126570720.VMV1
10:126567498-126883299	.126567452-126883382.vcf.VMV1
10:126879399-127197908	.126879316-127198044.vcf.VMV1
10:127196505-127380751	.127196483-127380816.vcf.VMV1
10:127378154-127795229	.127378117-128097586.m740.1_127378154-127795260.VMV1
10:127795274-128097568	.127378117-128097586.m740.3_127795260-128097568.VMV1
10:12808746-12831929	.12808654-12831932.vcf.VMV1
10:128093942-128120388	.128093872-128120528.vcf.VMV1
10:128118784-128147884	.128118711-128147894.vcf.VMV1
10:128143807-128376742	.128143708-128376831.vcf.VMV1
10:12830744-12861833	.12830684-12861876.vcf.VMV1
10:128376290-128413328	.128376049-128413371.vcf.VMV1
10:128412178-128446393	.128412101-128446573.vcf.VMV1
10:128444830-128463113	.128444804-128463223.vcf.VMV1
10:128461945-128604228	.128461845-129200275.m754.1_128461945-128604270.VMV1
10:128604311-129035863	.128461845-129200275.m754.3_128604270-129035936.VMV1
10:129035972-129200272	.128461845-129200275.m754.4_129035936-129200272.VMV1
10:12858964-13046982	.12858939-13047005.vcf.VMV1
10:129198609-129248480	.129198404-129633435.m756.1_129198609-129248511.VMV1
10:129248537-129321808	.129198404-129633435.m756.2_129248511-129321809.VMV1
10:129321810-129633392	.129198404-129633435.m756.3_129321809-129633392.VMV1
10:129632634-129682249	.129632627-129682280.vcf.VMV1
10:129681573-130064998	.129681571-130065034.vcf.VMV1
10:130064406-130311200	.130064384-130311248.vcf.VMV1
10:130310274-130349529	.130310223-130349603.vcf.VMV1
10:130347143-130456405	.130347132-130456438.vcf.VMV1
10:130454876-130482347	.130454801-130482363.vcf.VMV1
10:13046072-13207801	.13046049-13207826.vcf.VMV1
10:130480059-130545349	.130480031-130545434.vcf.VMV1
10:130543076-130585441	.130543057-130585477.vcf.VMV1
10:130584566-130637582	.130584517-130637586.vcf.VMV1
10:130634511-130670870	.130634481-130670871.vcf.VMV1
10:130669467-130693650	.130669335-130693728.vcf.VMV1
10:130689796-130729514	.130689782-130729642.vcf.VMV1
10:130727608-130846332	.130727600-130846363.vcf.VMV1
10:130842990-131055160	.130842953-131055176.vcf.VMV1
10:131054488-131078462	.131054474-131078489.vcf.VMV1
10:131076496-131247087	.131076455-131247153.vcf.VMV1
10:131244675-131468196	.131244664-131468209.vcf.VMV1
10:131467340-131515831	.131467110-131515850.vcf.VMV1
10:131514159-131599611	.131514112-131599633.vcf.VMV1
10:131599111-131653444	.131599086-131653590.vcf.VMV1
10:131630074-131666020	.131630023-131666078.vcf.VMV1
10:131661811-131684784	.131661787-131684786.vcf.VMV1
10:131682075-131695673	.131682071-131695793.vcf.VMV1
10:131694395-131742357	.131694240-131742465.vcf.VMV1
10:131740810-131927599	.131740778-132578075.m806.1_131740810-131927911.VMV1
10:131928013-132212415	.131740778-132578075.m806.2_131927911-132212513.VMV1
10:132212543-132253342	.131740778-132578075.m806.3_132212513-132253346.VMV1
10:132253404-132577856	.131740778-132578075.m806.4_132253346-132577856.VMV1
10:13206824-13313178	.13206814-13782357.m160.1_13206824-13313233.VMV1
10:13313259-13406868	.13206814-13782357.m160.2_13313233-13406917.VMV1
10:13406927-13436547	.13206814-13782357.m160.3_13406917-13436581.VMV1
10:13436603-13782351	.13206814-13782357.m160.4_13436581-13782351.VMV1
10:132576811-132600164	.132576769-132600186.vcf.VMV1
10:132599270-132678200	.132599141-133358353.m810.1_132599270-132678215.VMV1
10:132678343-132705193	.132599141-133358353.m810.2_132678215-132705215.VMV1
10:132705375-132811680	.132599141-133358353.m810.3_132705215-132811700.VMV1
10:132811708-132891465	.132599141-133358353.m810.4_132811700-132891524.VMV1
10:132891650-132967059	.132599141-133358353.m810.5_132891524-132967094.VMV1
10:132967185-133000361	.132599141-133358353.m810.6_132967094-133000409.VMV1
10:133000429-133047385	.132599141-133358353.m810.7_133000409-133047509.VMV1
10:133047585-133358337	.132599141-133358353.m810.8_133047509-133358337.VMV1
10:1331424-1524432	.1331363-1524437.vcf.VMV1
10:133357401-133729453	.133357385-133729465.vcf.VMV1
10:133727577-134038647	.133703230-134038681.vcf.VMV1
10:134037612-134237330	.134037604-134237350.vcf.VMV1
10:134236061-134336192	.134236036-134868729.m818.1_134236061-134336205.VMV1
10:134336321-134609919	.134236036-134868729.m818.2_134336205-134609944.VMV1
10:134609993-134868727	.134236036-134868729.m818.2_134609944-134868727.VMV1
10:134864906-134876394	.134864872-134876397.vcf.VMV1
10:134873902-134983980	.134873756-134984090.vcf.VMV1
10:134982736-135524373	.134982594-.vcf.VMV1
10:13779662-14007705	.13779614-14007741.vcf.VMV1
10:14005931-14137337	.14005838-14137476.vcf.VMV1
10:14136026-14413521	.14136016-14413546.vcf.VMV1
10:14412040-14492856	.14412020-14817697.m168.1_14412040-14492962.VMV1
10:14492992-14817642	.14412020-14817697.m168.2_14492962-14817642.VMV1
10:14812616-14832046	.14812597-14832121.vcf.VMV1
10:14831155-15019390	.14831019-15304775.m172.1_14831155-15019423.VMV1
10:15019538-15304769	.14831019-15304775.m172.2_15019423-15304769.VMV1
10:1522599-1747669	.1522588-1747681.vcf.VMV1
10:15303768-15504826	.15303755-15982427.m174.1_15303768-15504942.VMV1
10:15505026-15536593	.15303755-15982427.m174.2_15504942-15536638.VMV1
10:15536639-15634895	.15303755-15982427.m174.3_15536638-15634940.VMV1
10:15634970-15982414	.15303755-15982427.m174.4_15634940-15982414.VMV1
10:15970164-15986045	.15970130-15986073.vcf.VMV1
10:15984478-16066580	.15984471-16066607.vcf.VMV1
10:16064692-16332954	.16064679-16447021.m180_16064692-16332954.VMV1
10:16245453-16447020	.16064679-16447021.m180_16245453-16447020.VMV1
10:16445497-16551767	.16445461-16551842.vcf.VMV1
10:16550641-16681224	.16550604-16681297.vcf.VMV1
10:16680026-16717796	.16680024-16717827.vcf.VMV1
10:16715762-16918018	.16715761-16918090.vcf.VMV1
10:16914067-17069964	.16914009-17069976.vcf.VMV1
10:17067630-17254867	.17067624-17254963.vcf.VMV1
10:17254224-17339388	.17254095-17339450.vcf.VMV1
10:17336355-17593986	.17336309-17594019.vcf.VMV1
10:1746632-1872041	.1746585-1872120.vcf.VMV1
10:17592500-17845405	.17592487-17845591.vcf.VMV1
10:17793252-18300267	.17792089-18300349.vcf.VMV1
10:18299520-18536528	.18299442-19423495.m202.1_18299520-18536619.VMV1
10:18536639-18581413	.18299442-19423495.m202.2_18536619-18581424.VMV1
10:18581488-18856384	.18299442-19423495.m202.3_18581488-18856384.VMV1
10:18765836-19136407	.18299442-19423495.m202.3_18765836-19136407.VMV1
10:19039566-19204491	.18299442-19423495.m202.3_19039566-19204491.VMV1
10:19204621-19423458	.18299442-19423495.m202.5_19204550-19423458.VMV1
10:1870325-2108110	.1870321-2108146.vcf.VMV1
10:19421825-19574398	.19421820-19574436.vcf.VMV1
10:19571738-19718365	.19571641-19718402.vcf.VMV1
10:19716434-19963078	.19716421-20134672.m208_19716434-19963078.VMV1
10:19878333-20134650	.19716421-20134672.m208_19878333-20134650.VMV1
10:20132779-20311787	.20132754-20618415.m210.1_20132779-20311800.VMV1
10:20311872-20618349	.20132754-20618415.m210.3_20311800-20618349.VMV1
10:20617134-20678547	.20617116-21247779.m212.1_20617134-20678566.VMV1
10:20678770-20914328	.20617116-21247779.m212.2_20678566-20914335.VMV1
10:20914382-21247715	.20617116-21247779.m212.2_20914335-21247715.VMV1
10:2105617-2212500	.2105611-2638657.m12.1_2105617-2212646.VMV1
10:2212743-2352912	.2105611-2638657.m12.2_2212646-2353001.VMV1
10:2353205-2638543	.2105611-2638657.m12.3_2353001-2638543.VMV1
10:21243883-21316494	.21243822-21316502.vcf.VMV1
10:21314127-21476592	.21314086-21476694.vcf.VMV1
10:21473290-21772895	.21473278-23700408.m218.1_21473290-21772895.VMV1
10:21669053-22174003	.21473278-23700408.m218.1_21669053-22174003.VMV1
10:22050287-22299051	.21473278-23700408.m218.1_22050287-22299051.VMV1
10:22299108-22722829	.21473278-23700408.m218.2_22299072-22722882.VMV1
10:22722883-22769237	.21473278-23700408.m218.3_22722882-22769254.VMV1
10:22769257-23061818	.21473278-23700408.m218.4_22769257-23061818.VMV1
10:22959261-23366529	.21473278-23700408.m218.4_22959261-23366529.VMV1
10:23366722-23700371	.21473278-23700408.m218.5_23366625-23700371.VMV1
10:23700143-24001579	.23699981-24326940.m220_23700143-24001579.VMV1
10:23897773-24283852	.23699981-24326940.m220_23897773-24283852.VMV1
10:24186463-24326913	.23699981-24326940.m220_24186463-24326913.VMV1
10:24325913-24494275	.24325912-24494349.vcf.VMV1
10:24492140-24632135	.24492083-24632336.vcf.VMV1
10:24628774-24695805	.24628737-24695820.vcf.VMV1
10:24692753-24817658	.24692706-25227404.m228.1_24692753-24817784.VMV1
10:24817833-25227403	.24692706-25227404.m228.2_24817784-25227403.VMV1
10:25227135-25581811	.25227055-25581828.vcf.VMV1
10:25580252-25740667	.25580183-26022347.m232.1_25580252-25740673.VMV1
10:25740717-26022335	.25580183-26022347.m232.2_25740673-26022335.VMV1
10:26020903-26159516	.26020863-26159556.vcf.VMV1
10:26158002-26462110	.26157898-26634659.m236_26158002-26462110.VMV1
10:26348206-26634560	.26157898-26634659.m236_26348206-26634560.VMV1
10:2637647-2728313	.2637619-2728364.vcf.VMV1
10:26632885-26764433	.26632881-26764457.vcf.VMV1
10:28646703-28999355	.26759803-28999378.m240.10_28646699-28999355.VMV1
10:26759810-26885118	.26759803-28999378.m240.1_26759810-26885129.VMV1
10:26885135-27205613	.26759803-28999378.m240.2_26885129-27205710.VMV1
10:27205776-27526123	.26759803-28999378.m240.3_27205776-27526123.VMV1
10:27423350-27667190	.26759803-28999378.m240.3_27423350-27667190.VMV1
10:27667361-27967757	.26759803-28999378.m240.5_27667193-27967848.VMV1
10:27967854-28304061	.26759803-28999378.m240.7_27967848-28304281.VMV1
10:28304303-28646662	.26759803-28999378.m240.8_28304281-28646699.VMV1
10:2727268-2739126	.2727250-2739135.vcf.VMV1
10:2737032-2743897	.2736972-2743953.vcf.VMV1
10:2741960-2830267	.2741944-3099825.m20.1_2741960-2830306.VMV1
10:2830348-3099665	.2741944-3099825.m20.2_2830306-3099665.VMV1
10:28997326-29014768	.28997316-29014790.vcf.VMV1
10:29013856-29180337	.29013576-29180344.vcf.VMV1
10:29178086-29323741	.29177899-29323757.vcf.VMV1
10:29323478-29491184	.29323402-29491193.vcf.VMV1
10:29490891-29580150	.29490846-30009305.m250.1_29490891-29580197.VMV1
10:29580220-29610516	.29490846-30009305.m250.2_29580197-29610688.VMV1
10:29610797-29895582	.29490846-30009305.m250.3_29610688-29895601.VMV1
10:29895704-30009270	.29490846-30009305.m250.3_29895601-30009270.VMV1
10:30008602-30233779	.30008493-30233809.vcf.VMV1
10:30232533-30286818	.30232518-30286830.vcf.VMV1
10:30285671-30569164	.30285670-30569322.vcf.VMV1
10:30568211-30655420	.30568192-30655480.vcf.VMV1
10:30654196-30688345	.30654047-30688359.vcf.VMV1
10:30687475-30918076	.30687353-30918221.vcf.VMV1
10:30912963-31031724	.30912928-33709018.m264.1_30912963-31031726.VMV1
10:31031906-31066371	.30912928-33709018.m264.2_31031726-31066424.VMV1
10:31066600-31372673	.30912928-33709018.m264.3_31066600-31372673.VMV1
10:31262759-31719144	.30912928-33709018.m264.3_31262759-31719144.VMV1
10:31589276-31908781	.30912928-33709018.m264.3_31589276-31908781.VMV1
10:31908901-31996428	.30912928-33709018.m264.4_31908808-31996625.VMV1
10:31996660-32040342	.30912928-33709018.m264.5_31996625-32040425.VMV1
10:32040613-32454078	.30912928-33709018.m264.6_32040425-32454126.VMV1
10:32454149-32766427	.30912928-33709018.m264.7_32454149-32766427.VMV1
10:32652876-33073658	.30912928-33709018.m264.7_32652876-33073658.VMV1
10:32975962-33420469	.30912928-33709018.m264.7_32975962-33420469.VMV1
10:33318608-33450989	.30912928-33709018.m264.7_33318608-33450989.VMV1
10:33451302-33708874	.30912928-33709018.m264.8_33451030-33708874.VMV1
10:3098188-3133557	.3098147-3133563.vcf.VMV1
10:3132669-3159616	.3132637-3159653.vcf.VMV1
10:3159047-3230436	.3159041-3230517.vcf.VMV1
10:3226684-3244269	.3226659-3244274.vcf.VMV1
10:3235858-3327136	.3235805-3327164.vcf.VMV1
10:3326788-3354403	.3326739-3354492.vcf.VMV1
10:3350264-3713001	.3350234-3790097.m34.1_3350264-3713014.VMV1
10:3713053-3790042	.3350234-3790097.m34.1_3713014-3790042.VMV1
10:33706526-33855542	.33706502-34202595.m266.1_33706526-33855619.VMV1
10:33855677-34202515	.33706502-34202595.m266.2_33855619-34202515.VMV1
10:34201636-34241995	.34201570-34242013.vcf.VMV1
10:34236915-34527778	.34236788-35183461.m270.1_34236915-34527887.VMV1
10:34527983-34867452	.34236788-35183461.m270.1_34527983-34867452.VMV1
10:34756603-35183367	.34236788-35183461.m270.1_34756603-35183367.VMV1
10:35182337-35556538	.35182223-36009751.m272.1_35182337-35556549.VMV1
10:35556555-36009718	.35182223-36009751.m272.2_35556549-36009718.VMV1
10:36008034-36207640	.36008014-36207662.vcf.VMV1
10:36196942-36244628	.36196942-36244651.vcf.VMV1
10:36239692-36313497	.36239609-36313575.vcf.VMV1
10:36312916-36474705	.36312858-36474763.vcf.VMV1
10:36474447-36771298	.36474425-36887043.m282_36474447-36771298.VMV1
10:36672413-36887006	.36474425-36887043.m282_36672413-36887006.VMV1
10:36886459-37189051	.36886420-46949786.m284.1_36886459-37189051.VMV1
10:37085657-37518006	.36886420-46949786.m284.1_37085657-37518006.VMV1
10:37388579-37859542	.36886420-46949786.m284.1_37388579-37859542.VMV1
10:37752787-38175930	.36886420-46949786.m284.1_37752787-38175930.VMV1
10:38059954-38524540	.36886420-46949786.m284.1_38059954-38524540.VMV1
10:38406023-38901066	.36886420-46949786.m284.1_38406023-38901066.VMV1
10:38787316-39117857	.36886420-46949786.m284.1_38787316-39117857.VMV1
10:39064776-42473095	.36886420-46949786.m284.1_39064776-42473095.VMV1
10:42429962-42761806	.36886420-46949786.m284.1_42429962-42761806.VMV1
10:42636699-43060460	.36886420-46949786.m284.1_42636699-43060460.VMV1
10:42975505-43360793	.36886420-46949786.m284.1_42975505-43360793.VMV1
10:43255965-43548770	.36886420-46949786.m284.1_43255965-43548770.VMV1
10:43549037-43797264	.36886420-46949786.m284.2_43548933-43797278.VMV1
10:43797334-44015690	.36886420-46949786.m284.3_43797278-44015718.VMV1
10:44015746-44114671	.36886420-46949786.m284.4_44015718-44114710.VMV1
10:44114846-44416724	.36886420-46949786.m284.5_44114846-44416724.VMV1
10:44317365-44680807	.36886420-46949786.m284.5_44317365-44680807.VMV1
10:44594687-44855503	.36886420-46949786.m284.5_44594687-44855503.VMV1
10:44855663-44893972	.36886420-46949786.m284.6_44855546-44893985.VMV1
10:44894012-45165967	.36886420-46949786.m284.7_44894012-45165967.VMV1
10:45068353-45450841	.36886420-46949786.m284.7_45068353-45450841.VMV1
10:45450991-45773406	.36886420-46949786.m284.7_45450991-45773406.VMV1
10:45670628-46067386	.36886420-46949786.m284.7_45670628-46067386.VMV1
10:45951156-46949569	.36886420-46949786.m284.7_45951156-46949569.VMV1
10:3788473-3861987	.3788443-3862017.vcf.VMV1
10:3861184-3875474	.3861036-3875479.vcf.VMV1
10:3866610-3985328	.3866491-3985351.vcf.VMV1
10:3983246-4235386	.3983166-4235397.vcf.VMV1
10:4234571-4261814	.4234529-4261873.vcf.VMV1
10:4259413-4301791	.4259295-4301803.vcf.VMV1
10:4301295-4443860	.4301290-4443873.vcf.VMV1
10:4442100-4573474	.4442053-4573493.vcf.VMV1
10:4571220-4612480	.4571120-4612489.vcf.VMV1
10:4611189-4810602	.4611157-4810661.vcf.VMV1
10:46274582-47071711	.46274050-47071756.vcf.VMV1
10:47063051-47535853	.47062851-47535865.vcf.VMV1
10:47259946-47631780	.47259802-47631822.vcf.VMV1
10:47631482-47959968	.47631469-47959977.vcf.VMV1
10:47892797-48301194	.47825918-48301214.vcf.VMV1
10:4805703-5116201	.4805700-5116234.vcf.VMV1
10:48208824-48452222	.48177955-48452328.vcf.VMV1
10:48451196-48531632	.48451089-48531665.vcf.VMV1
10:48529118-49199822	.48529083-49199840.vcf.VMV1
10:48710331-49665133	.48708721-49818382.m302_48710331-49665133.VMV1
10:49555430-49818375	.48708721-49818382.m302_49555430-49818375.VMV1
10:49817263-49934346	.49817256-49934435.vcf.VMV1
10:49933178-50143483	.49933162-50143484.vcf.VMV1
10:50140032-50452302	.50140016-50842104.m308.1_50140032-50452304.VMV1
10:50452340-50842024	.50140016-50842104.m308.2_50452304-50842024.VMV1
10:50837841-51246061	.50837803-53147415.m310.1_50837841-51248528.VMV1
10:51248544-51779847	.50837803-53147415.m310.2_51248528-51779854.VMV1
10:51779933-51889019	.50837803-53147415.m310.3_51779854-51891653.VMV1
10:51892310-52088285	.50837803-53147415.m310.4_51891653-52088330.VMV1
10:52088361-52446919	.50837803-53147415.m310.5_52088330-52447035.VMV1
10:52447045-52709284	.50837803-53147415.m310.6_52447035-52709402.VMV1
10:52709403-53147388	.50837803-53147415.m310.7_52709402-53147388.VMV1
10:5115659-5361102	.5115647-5361166.vcf.VMV1
10:53145684-53236610	.53145535-53600243.m312.1_53145684-53236637.VMV1
10:53236665-53600183	.53145535-53600243.m312.2_53236637-53600183.VMV1
10:5359076-5395522	.5359075-5395555.vcf.VMV1
10:53598704-53619210	.53598603-53619288.vcf.VMV1
10:53615231-53923411	.53615139-53923431.vcf.VMV1
10:53922553-54335695	.53922499-54335742.vcf.VMV1
10:5394389-5606585	.5394281-5606587.vcf.VMV1
10:54335093-54416302	.54335018-54416326.vcf.VMV1
10:54414834-54443691	.54414798-54443973.vcf.VMV1
10:54440192-54678951	.54440106-54678998.vcf.VMV1
10:54676688-54695684	.54676671-54695684.vcf.VMV1
10:54694008-54723568	.54693979-54723609.vcf.VMV1
10:54722465-54841905	.54722435-54841948.vcf.VMV1
