3:100553825-100593719	.100553769-100593800.vcf.VMV1
3:120384618-120524038	.120384527-120524046.vcf.VMV1
3:120522648-120574387	.120522587-120574409.vcf.VMV1
3:120572319-120857577	.120572262-121287772.m620_120572319-120857577.VMV1
3:120771063-121193860	.120572262-121287772.m620_120771063-121193860.VMV1
3:121079310-121287761	.120572262-121287772.m620_121079310-121287761.VMV1
3:121287069-121729629	.121287009-122344790.m622.1_121287069-121729654.VMV1
3:121729830-121973958	.121287009-122344790.m622.3_121729654-121973981.VMV1
3:121974113-122344646	.121287009-122344790.m622.4_121973981-122344646.VMV1
3:122343088-122685893	.122343055-122685909.vcf.VMV1
3:122684660-122859696	.122684572-122859782.vcf.VMV1
3:122858352-123141478	.122858260-123141608.vcf.VMV1
3:123138201-123202145	.123138190-123202188.vcf.VMV1
3:123196001-123455679	.123195978-124687446.m632.1_123196001-123455765.VMV1
3:123455822-123816491	.123195978-124687446.m632.2_123455822-123816491.VMV1
3:123687112-123960891	.123195978-124687446.m632.2_123687112-123960891.VMV1
3:123960940-124309917	.123195978-124687446.m632.2_123960940-124309917.VMV1
3:124187508-124615815	.123195978-124687446.m632.2_124187508-124615815.VMV1
3:124505534-124687432	.123195978-124687446.m632.2_124505534-124687432.VMV1
3:124675713-124822290	.124675706-124822303.vcf.VMV1
3:124820470-124904644	.124820381-125877700.m636.1_124820470-124904733.VMV1
3:124904755-125277961	.124820381-125877700.m636.1_124904755-125277961.VMV1
3:125155963-125510305	.124820381-125877700.m636.1_125155963-125510305.VMV1
3:125450267-125741256	.124820381-125877700.m636.1_125450267-125741256.VMV1
3:125639894-125877663	.124820381-125877700.m636.1_125639894-125877663.VMV1
3:125876793-126105100	.125876775-126105159.vcf.VMV1
3:126104459-126216150	.126104371-126216167.vcf.VMV1
3:126213366-126553864	.126213314-126783473.m642_126213366-126553864.VMV1
3:126435431-126783459	.126213314-126783473.m642_126435431-126783459.VMV1
3:126782354-126806057	.126782207-126806090.vcf.VMV1
3:126804457-127080095	.126804390-127080114.vcf.VMV1
3:127079108-127488724	.127079095-127494455.m648.1_127079108-127488739.VMV1
3:127488755-127494348	.127079095-127494455.m648.1_127488739-127494348.VMV1
3:127489453-127619207	.127489349-127619231.vcf.VMV1
3:127607453-127983594	.127607269-128186789.m652_127607453-127983594.VMV1
3:127854624-128186718	.127607269-128186789.m652_127854624-128186718.VMV1
3:128186208-128194895	.128186037-128194903.vcf.VMV1
3:128192862-128519597	.128192757-130246825.m656.1_128192862-128519597.VMV1
3:128406689-128772830	.128192757-130246825.m656.1_128406689-128772830.VMV1
3:128773113-129086388	.128192757-130246825.m656.2_128772959-129086394.VMV1
3:129086654-129420442	.128192757-130246825.m656.3_129086654-129420442.VMV1
3:129300752-129755947	.128192757-130246825.m656.3_129300752-129755947.VMV1
3:129755972-130023607	.128192757-130246825.m656.4_129755953-130023615.VMV1
3:130023706-130246803	.128192757-130246825.m656.4_130023615-130246803.VMV1
3:12860208-13050686	.12860184-13050800.vcf.VMV1
3:130244735-130502306	.130244679-131375072.m658.1_130244735-130502336.VMV1
3:130502483-130562176	.130244679-131375072.m658.2_130502336-130562259.VMV1
3:130562338-130939380	.130244679-131375072.m658.3_130562338-130939380.VMV1
3:130822159-131248259	.130244679-131375072.m658.3_130822159-131248259.VMV1
3:131248394-131375039	.130244679-131375072.m658.3_131248350-131375039.VMV1
3:13046766-13155363	.13046760-13155364.vcf.VMV1
3:131374016-131445820	.131374015-131837280.m660.1_131374016-131445842.VMV1
3:131445945-131837270	.131374015-131837280.m660.1_131445842-131837270.VMV1
3:13153005-13218310	.13152968-13218347.vcf.VMV1
3:131836425-132118375	.131836371-133135383.m662.1_131836425-132118488.VMV1
3:132118564-132448205	.131836371-133135383.m662.2_132118488-132448243.VMV1
3:132448304-132766556	.131836371-133135383.m662.3_132448304-132766556.VMV1
3:132663169-132881628	.131836371-133135383.m662.3_132663169-132881628.VMV1
3:132881686-133135318	.131836371-133135383.m662.3_132881675-133135318.VMV1
3:13215983-13277226	.13215848-13277325.vcf.VMV1
3:13274956-13529118	.13274923-13529124.vcf.VMV1
3:133130359-133252965	.133130210-133252994.vcf.VMV1
3:133251889-133554004	.133251889-133714696.m666.1_133251889-133554005.VMV1
3:133554026-133714597	.133251889-133714696.m666.2_133554005-133714597.VMV1
3:133710779-134019366	.133710626-134019428.vcf.VMV1
3:134019027-134139056	.134018851-134542287.m670.1_134019027-134139063.VMV1
3:134139185-134542251	.134018851-134542287.m670.2_134139063-134542251.VMV1
3:134540500-134624824	.134540437-134624832.vcf.VMV1
3:134624453-134956085	.134624413-134956158.vcf.VMV1
3:134955715-135268349	.134955462-135459122.m676.1_134955715-135268405.VMV1
3:135268498-135459057	.134955462-135459122.m676.1_135268405-135459057.VMV1
3:13527691-13662044	.13527566-13662165.vcf.VMV1
3:135451044-135789956	.135450980-137372125.m678.1_135451044-135789956.VMV1
3:135675481-136140425	.135450980-137372125.m678.1_135675481-136140425.VMV1
3:136015545-136495339	.135450980-137372125.m678.1_136015545-136495339.VMV1
3:136374592-136884112	.135450980-137372125.m678.1_136374592-136884112.VMV1
3:136765212-137263119	.135450980-137372125.m678.1_136765212-137263119.VMV1
3:137140744-137299569	.135450980-137372125.m678.1_137140744-137299569.VMV1
3:137299972-137372118	.135450980-137372125.m678.1_137299730-137372118.VMV1
3:13660058-13858814	.13660049-13858838.vcf.VMV1
3:137371099-137772515	.137371097-137772522.vcf.VMV1
3:137771466-137905597	.137771417-137905692.vcf.VMV1
3:137902967-138272054	.137902965-139034338.m684.1_137902967-138272054.VMV1
3:138163091-138640045	.137902965-139034338.m684.1_138163091-138640045.VMV1
3:138525644-138678756	.137902965-139034338.m684.1_138525644-138678756.VMV1
3:138678771-139034250	.137902965-139034338.m684.1_138678757-139034250.VMV1
3:13857892-14251330	.13857875-14311018.m172.1_13857892-14251362.VMV1
3:14251407-14310969	.13857875-14311018.m172.1_14251362-14310969.VMV1
3:139033220-139279716	.139033191-139838109.m686.1_139033220-139279768.VMV1
3:139279792-139382779	.139033191-139838109.m686.2_139279768-139382865.VMV1
3:139383818-139479918	.139033191-139838109.m686.3_139382865-139479954.VMV1
3:139479991-139837933	.139033191-139838109.m686.4_139479954-139837933.VMV1
3:139834065-139849105	.139834057-139849184.vcf.VMV1
3:139847409-139942147	.139847372-139942235.vcf.VMV1
3:139940903-139956134	.139940895-139956265.vcf.VMV1
3:139953969-140103136	.139953948-140869441.m694.1_139953969-140103282.VMV1
3:140103395-140183286	.139953948-140869441.m694.2_140103282-140183305.VMV1
3:140183323-140278094	.139953948-140869441.m694.3_140183305-140278160.VMV1
3:140278172-140623504	.139953948-140869441.m694.4_140278160-140623620.VMV1
3:140623708-140869322	.139953948-140869441.m694.5_140623620-140869322.VMV1
3:140866809-141012844	.140866788-141012851.vcf.VMV1
3:141009907-141026953	.141009868-141026999.vcf.VMV1
3:141022451-141032323	.141022378-141032703.vcf.VMV1
3:141030473-141409764	.141030425-141409772.vcf.VMV1
3:141408258-141417179	.141408238-141417394.vcf.VMV1
3:141416907-141563988	.141416890-142599429.m706.1_141416907-141564029.VMV1
3:141564135-141893246	.141416890-142599429.m706.2_141564029-141893274.VMV1
3:141893507-142272301	.141416890-142599429.m706.2_141893507-142272301.VMV1
3:142141185-142599423	.141416890-142599429.m706.2_142141185-142599423.VMV1
3:142598360-142674793	.142598355-142674841.vcf.VMV1
3:142671794-142898030	.142671692-142898057.vcf.VMV1
3:142896864-142986450	.142896824-142986687.vcf.VMV1
3:142983104-143021205	.142983088-143021224.vcf.VMV1
3:143015494-143357073	.143015478-143357261.vcf.VMV1
3:14309395-14452399	.14309376-14452479.vcf.VMV1
3:143355339-143420320	.143355272-143420342.vcf.VMV1
3:143419842-143498566	.143419787-143498604.vcf.VMV1
3:143496745-143810250	.143496654-144643303.m722.1_143496745-143810250.VMV1
3:143687441-143973140	.143496654-144643303.m722.1_143687441-143973140.VMV1
3:143973472-144100375	.143496654-144643303.m722.2_143973414-144100652.VMV1
3:144100756-144410672	.143496654-144643303.m722.3_144100652-144410710.VMV1
3:144410773-144643287	.143496654-144643303.m722.3_144410710-144643287.VMV1
3:1441578-1529116	.1441519-1529131.vcf.VMV1
3:14450158-14469100	.14450149-14469116.vcf.VMV1
3:144642528-144885923	.144642508-144885953.vcf.VMV1
3:14464970-14526562	.14464964-14526597.vcf.VMV1
3:144884956-145200759	.144884813-145356031.m726_144884956-145200759.VMV1
3:145089162-145355956	.144884813-145356031.m726_145089162-145355956.VMV1
3:14525687-14532969	.14525529-14532993.vcf.VMV1
3:14530508-14629204	.14530427-14629284.vcf.VMV1
3:145354828-145529662	.145354728-145916070.m728.1_145354828-145529714.VMV1
3:145529770-145916057	.145354728-145916070.m728.2_145529714-145916057.VMV1
3:145913840-146240469	.145913780-147363473.m730.1_145913840-146240475.VMV1
3:146240508-146282676	.145913780-147363473.m730.2_146240475-146282748.VMV1
3:146282973-146615665	.145913780-147363473.m730.3_146282748-146615703.VMV1
3:146615706-146641199	.145913780-147363473.m730.4_146615703-146641232.VMV1
3:146641364-146725312	.145913780-147363473.m730.5_146641232-146725670.VMV1
3:146725709-146970833	.145913780-147363473.m730.6_146725670-146970919.VMV1
3:146970937-147363399	.145913780-147363473.m730.7_146970919-147363399.VMV1
3:14627498-14667498	.14627473-14667498.vcf.VMV1
3:14665945-14818544	.14665927-14818614.vcf.VMV1
3:147361609-147495615	.147361568-147495647.vcf.VMV1
3:147494317-147656994	.147494303-147950655.m734.1_147494317-147657015.VMV1
3:147657089-147950637	.147494303-147950655.m734.2_147657015-147950637.VMV1
3:147949810-148345957	.147949798-148345992.vcf.VMV1
3:14817108-14975150	.14817053-15342756.m188.1_14817108-14975359.VMV1
3:14975366-15342698	.14817053-15342756.m188.2_14975359-15342698.VMV1
3:148344809-148356604	.148344794-148356609.vcf.VMV1
3:148354659-148459552	.148354652-148459639.vcf.VMV1
3:148458689-148553860	.148458518-148553947.vcf.VMV1
3:148552771-148644060	.148552723-149006024.m744.1_148552771-148644078.VMV1
3:148644113-149006009	.148552723-149006024.m744.2_148644078-149006009.VMV1
3:149005397-149018502	.149005397-149018706.vcf.VMV1
3:149016931-149153466	.149016893-149153479.vcf.VMV1
3:149152329-149328764	.149152231-149328765.vcf.VMV1
3:149309139-149336256	.149309007-149336349.vcf.VMV1
3:149332470-149485835	.149332436-149996750.m754.1_149332470-149485907.VMV1
3:149486010-149807636	.149332436-149996750.m754.2_149485907-149807647.VMV1
3:149807699-149996743	.149332436-149996750.m754.3_149807647-149996743.VMV1
3:149995579-150399458	.149995560-150399473.vcf.VMV1
3:150398391-150597757	.150398365-150597848.vcf.VMV1
3:150596067-150616092	.150595973-150616163.vcf.VMV1
3:150613687-150628349	.150613622-150628369.vcf.VMV1
3:150626024-150675457	.150626011-150675463.vcf.VMV1
3:150674699-150707915	.150674663-150708077.vcf.VMV1
3:150707279-150735229	.150707174-150735244.vcf.VMV1
3:150733942-150746457	.150733938-150746555.vcf.VMV1
3:150745629-150786862	.150745623-150786894.vcf.VMV1
3:150786117-151134126	.150786042-151908432.m774.1_150786117-151134178.VMV1
3:151134236-151342879	.150786042-151908432.m774.2_151134178-151342968.VMV1
3:151343000-151688489	.150786042-151908432.m774.2_151343000-151688489.VMV1
3:151570410-151908319	.150786042-151908432.m774.2_151570410-151908319.VMV1
3:151907031-152292546	.151906900-153257209.m776.1_151907031-152292616.VMV1
3:152292630-152585830	.151906900-153257209.m776.2_152292616-152585997.VMV1
3:152586108-152746700	.151906900-153257209.m776.3_152585997-152746705.VMV1
3:152746735-153020199	.151906900-153257209.m776.4_152746705-153020334.VMV1
3:153020354-153257107	.151906900-153257209.m776.5_153020334-153257107.VMV1
3:1527633-1707801	.1527627-1707902.vcf.VMV1
3:153256247-153408265	.153256110-153408267.vcf.VMV1
3:153407735-153718960	.153407719-154801784.m780.1_153407735-153718960.VMV1
3:153609600-154059480	.153407719-154801784.m780.1_153609600-154059480.VMV1
3:153941502-154184403	.153407719-154801784.m780.1_153941502-154184403.VMV1
3:154184772-154485127	.153407719-154801784.m780.2_154184554-154485232.VMV1
3:154485321-154801784	.153407719-154801784.m780.3_154485232-154801784.VMV1
3:15340939-15658265	.15340906-16284388.m190.1_15340939-15658265.VMV1
3:15547607-15989334	.15340906-16284388.m190.1_15547607-15989334.VMV1
3:15877125-16086007	.15340906-16284388.m190.1_15877125-16086007.VMV1
3:16086452-16284303	.15340906-16284388.m190.2_16086306-16284303.VMV1
3:154790645-154900930	.154790552-154900947.vcf.VMV1
3:154899275-155045763	.154899175-156011755.m784.1_154899275-155045856.VMV1
3:155045863-155376465	.154899175-156011755.m784.1_155045863-155376465.VMV1
3:155272220-155722848	.154899175-156011755.m784.1_155272220-155722848.VMV1
3:155600096-156011686	.154899175-156011755.m784.1_155600096-156011686.VMV1
3:156007789-156151652	.156007759-156151818.vcf.VMV1
3:156150638-156239469	.156150371-156792587.m788.1_156150638-156239510.VMV1
3:156239550-156698926	.156150371-156792587.m788.2_156239510-156698935.VMV1
3:156698994-156792467	.156150371-156792587.m788.2_156698935-156792467.VMV1
3:156790703-157166855	.156790361-157313143.m790.1_156790703-157166864.VMV1
3:157166874-157313052	.156790361-157313143.m790.1_157166864-157313052.VMV1
3:157312323-157581693	.157312228-159269683.m792.1_157312323-157581772.VMV1
3:157582078-157932867	.157312228-159269683.m792.2_157582078-157932867.VMV1
3:157813720-158298248	.157312228-159269683.m792.2_157813720-158298248.VMV1
3:158168733-158633901	.157312228-159269683.m792.2_158168733-158633901.VMV1
3:158524332-158726623	.157312228-159269683.m792.2_158524332-158726623.VMV1
3:158726655-159048790	.157312228-159269683.m792.2_158726655-159048790.VMV1
3:158943635-159269662	.157312228-159269683.m792.2_158943635-159269662.VMV1
3:159268864-159478338	.159268856-159478421.vcf.VMV1
3:159477878-159611550	.159477745-163255886.m796.1_159477878-159611894.VMV1
3:159612030-159759456	.159477745-163255886.m796.2_159611894-159759500.VMV1
3:159759504-159821800	.159477745-163255886.m796.3_159759500-159821856.VMV1
3:159821944-159904076	.159477745-163255886.m796.4_159821856-159904095.VMV1
3:159904256-160275001	.159477745-163255886.m796.5_159904256-160275001.VMV1
3:160147697-160403861	.159477745-163255886.m796.5_160147697-160403861.VMV1
3:160403915-160734264	.159477745-163255886.m796.6_160403915-160734264.VMV1
3:160623705-161076514	.159477745-163255886.m796.6_160623705-161076514.VMV1
3:160961812-161388063	.159477745-163255886.m796.6_160961812-161388063.VMV1
3:161275636-161555649	.159477745-163255886.m796.6_161275636-161555649.VMV1
3:161555833-161854597	.159477745-163255886.m796.6_161555833-161854597.VMV1
3:161765767-162175529	.159477745-163255886.m796.6_161765767-162175529.VMV1
3:162069573-162474142	.159477745-163255886.m796.6_162069573-162474142.VMV1
3:162381964-162838830	.159477745-163255886.m796.6_162381964-162838830.VMV1
3:162735246-163182258	.159477745-163255886.m796.6_162735246-163182258.VMV1
3:163056370-163255881	.159477745-163255886.m796.6_163056370-163255881.VMV1
3:16282340-16665694	.16282152-16665694.vcf.VMV1
3:167516105-167905531	.163255161-167905659.m798.10_167516084-167905531.VMV1
3:163255485-163542492	.163255161-167905659.m798.1_163255485-163542534.VMV1
3:163542605-163856850	.163255161-167905659.m798.2_163542605-163856850.VMV1
3:163748726-164172346	.163255161-167905659.m798.2_163748726-164172346.VMV1
3:164069476-164508642	.163255161-167905659.m798.2_164069476-164508642.VMV1
3:164396267-164855968	.163255161-167905659.m798.2_164396267-164855968.VMV1
3:164748603-165055256	.163255161-167905659.m798.2_164748603-165055256.VMV1
3:165055272-165235596	.163255161-167905659.m798.3_165055263-165235626.VMV1
3:165235654-165561639	.163255161-167905659.m798.4_165235654-165561639.VMV1
3:165458965-165878502	.163255161-167905659.m798.4_165458965-165878502.VMV1
3:165774406-165936454	.163255161-167905659.m798.4_165774406-165936454.VMV1
3:165936570-166231495	.163255161-167905659.m798.5_165936570-166231495.VMV1
3:166121605-166452087	.163255161-167905659.m798.5_166121605-166452087.VMV1
3:166452217-166526877	.163255161-167905659.m798.6_166452186-166527058.VMV1
3:166527172-166863911	.163255161-167905659.m798.7_166527172-166863911.VMV1
3:166750822-167111812	.163255161-167905659.m798.7_166750822-167111812.VMV1
3:167112273-167277194	.163255161-167905659.m798.8_167111965-167277318.VMV1
3:167277600-167516026	.163255161-167905659.m798.9_167277318-167516084.VMV1
3:16664188-16973945	.16664063-17159337.m194_16664188-16973945.VMV1
3:16858505-17159328	.16664063-17159337.m194_16858505-17159328.VMV1
3:167905243-167914849	.167905212-167914909.vcf.VMV1
3:167914176-168270794	.167914147-168270796.vcf.VMV1
3:168270396-168344131	.168270275-168344232.vcf.VMV1
3:168341036-168579837	.168340936-168579868.vcf.VMV1
3:168579637-168991502	.168579585-168991664.vcf.VMV1
3:168976534-169195123	.168976246-169195147.vcf.VMV1
3:169194383-169355019	.169194291-169355050.vcf.VMV1
3:169354613-169602660	.169354580-170162281.m814.1_169354613-169602699.VMV1
3:169602757-169936203	.169354580-170162281.m814.1_169602757-169936203.VMV1
3:169820869-170162275	.169354580-170162281.m814.1_169820869-170162275.VMV1
3:170161026-170171759	.170160834-170171786.vcf.VMV1
3:170170942-170376948	.170170939-170966461.m818.1_170170942-170377022.VMV1
3:170377071-170531434	.170170939-170966461.m818.2_170377022-170531435.VMV1
3:170531487-170966416	.170170939-170966461.m818.3_170531435-170966416.VMV1
3:1707310-1909777	.1707177-2145968.m14.1_1707310-1909777.VMV1
3:1842096-2038107	.1707177-2145968.m14.1_1842096-2038107.VMV1
3:2038268-2145941	.1707177-2145968.m14.2_2038134-2145941.VMV1
3:170965396-171092634	.170965392-171092697.vcf.VMV1
3:171091791-171103294	.171091779-171103304.vcf.VMV1
3:171101175-171133144	.171101113-171133173.vcf.VMV1
3:171131217-171159406	.171131204-171159406.vcf.VMV1
3:171158393-171173585	.171158392-171173591.vcf.VMV1
3:171172250-171566397	.171172184-171566426.vcf.VMV1
3:17152071-17493366	.17151938-18605468.m196.1_17152071-17493366.VMV1
3:17372874-17854478	.17151938-18605468.m196.1_17372874-17854478.VMV1
3:17739280-17892310	.17151938-18605468.m196.1_17739280-17892310.VMV1
3:17892417-18262912	.17151938-18605468.m196.2_17892417-18262912.VMV1
3:18135244-18458831	.17151938-18605468.m196.2_18135244-18458831.VMV1
3:18459114-18605439	.17151938-18605468.m196.2_18458835-18605439.VMV1
3:171564379-171688956	.171564360-171688998.vcf.VMV1
3:171686664-171760208	.171686345-171760317.vcf.VMV1
3:171756711-171836483	.171756646-171836694.vcf.VMV1
3:171834602-171859517	.171834577-171859558.vcf.VMV1
3:171851244-171866599	.171851078-171866607.vcf.VMV1
3:171865299-171885019	.171865186-171885036.vcf.VMV1
3:171884475-172009282	.171884440-172009337.vcf.VMV1
3:172006677-172049170	.172006660-172049178.vcf.VMV1
3:172047780-172298005	.172047763-172298106.vcf.VMV1
3:172295238-172395713	.172295113-172974749.m850.1_172295238-172395796.VMV1
3:172395879-172577448	.172295113-172974749.m850.2_172395796-172577519.VMV1
3:172577615-172974542	.172295113-172974749.m850.3_172577519-172974542.VMV1
3:172973344-173023052	.172973330-173023084.vcf.VMV1
3:173018287-173131437	.173018175-173131469.vcf.VMV1
3:173130752-173153530	.173130719-173153531.vcf.VMV1
3:173153166-173418653	.173153156-173418660.vcf.VMV1
3:173417258-173467195	.173417219-173467256.vcf.VMV1
3:173466146-173477441	.173466126-173477572.vcf.VMV1
3:173476007-173864744	.173476006-174277119.m864.1_173476007-173864799.VMV1
3:173864894-174276798	.173476006-174277119.m864.1_173864799-174276798.VMV1
3:174274290-174418572	.174274245-174853448.m866.1_174274290-174418711.VMV1
3:174418722-174666785	.174274245-174853448.m866.2_174418711-174666868.VMV1
3:174666919-174853447	.174274245-174853448.m866.3_174666868-174853447.VMV1
3:174850598-174922541	.174850590-174922690.vcf.VMV1
3:174919843-174933370	.174919753-174933415.vcf.VMV1
3:174932293-174992648	.174932216-174992651.vcf.VMV1
3:174991394-175055778	.174991204-175055894.vcf.VMV1
3:175053884-175118111	.175053836-175118121.vcf.VMV1
3:175116032-175497246	.175116005-175497272.vcf.VMV1
