8:101450755-101499681	.101450705-101499729.vcf.VMV1
8:112020327-112362898	.111047270-114783827.m478.3_112020327-112362898.VMV1
8:112251570-112704027	.111047270-114783827.m478.3_112251570-112704027.VMV1
8:112590062-113044982	.111047270-114783827.m478.3_112590062-113044982.VMV1
8:112917710-113387094	.111047270-114783827.m478.3_112917710-113387094.VMV1
8:113276657-113739205	.111047270-114783827.m478.3_113276657-113739205.VMV1
8:113620756-114092340	.111047270-114783827.m478.3_113620756-114092340.VMV1
8:113978720-114438192	.111047270-114783827.m478.3_113978720-114438192.VMV1
8:114319510-114763175	.111047270-114783827.m478.3_114319510-114763175.VMV1
8:114662093-114783818	.111047270-114783827.m478.3_114662093-114783818.VMV1
8:114782803-115011864	.114782737-116098133.m480.1_114782803-115011976.VMV1
8:115012078-115324735	.114782737-116098133.m480.2_115012078-115324735.VMV1
8:115217487-115675777	.114782737-116098133.m480.2_115217487-115675777.VMV1
8:115551673-115865809	.114782737-116098133.m480.2_115551673-115865809.VMV1
8:115865975-116097940	.114782737-116098133.m480.2_115865962-116097940.VMV1
8:116096912-116359137	.116096810-116359139.vcf.VMV1
8:1162327-1306219	.1162305-1306229.vcf.VMV1
8:116357865-116646540	.116357824-117136434.m484.1_116357865-116646572.VMV1
8:116646763-117136333	.116357824-117136434.m484.2_116646572-117136333.VMV1
8:117135262-117417941	.117135220-117819069.m486.1_117135262-117417948.VMV1
8:117417983-117819060	.117135220-117819069.m486.2_117417948-117819060.VMV1
8:117817444-117946871	.117817412-117946884.vcf.VMV1
8:117946478-118238265	.117946087-118238453.vcf.VMV1
8:118237364-118298745	.118237314-118298746.vcf.VMV1
8:118297843-118623316	.118297756-119094456.m494.1_118297843-118623334.VMV1
8:118623341-118770050	.118297756-119094456.m494.2_118623334-118770087.VMV1
8:118770101-119094328	.118297756-119094456.m494.3_118770087-119094328.VMV1
8:119092604-119424123	.119092581-119686893.m496.1_119092604-119424193.VMV1
8:119424320-119686883	.119092581-119686893.m496.2_119424193-119686883.VMV1
8:119680599-120072087	.119680597-120218160.m498.1_119680599-120072150.VMV1
8:120072203-120218123	.119680597-120218160.m498.1_120072150-120218123.VMV1
8:120217817-120517807	.120217724-121179671.m500_120217817-120517807.VMV1
8:120417358-120873952	.120217724-121179671.m500_120417358-120873952.VMV1
8:120753195-121179643	.120217724-121179671.m500_120753195-121179643.VMV1
8:121179422-121557378	.121179306-121557384.vcf.VMV1
8:121554425-121770038	.121554400-121770124.vcf.VMV1
8:121768289-121825284	.121768259-121825288.vcf.VMV1
8:121823214-121960588	.121823213-122628013.m508.1_121823214-121960619.VMV1
8:121960635-122127484	.121823213-122628013.m508.2_121960619-122127587.VMV1
8:122127714-122354218	.121823213-122628013.m508.3_122127587-122354326.VMV1
8:122354340-122627847	.121823213-122628013.m508.5_122354326-122627847.VMV1
8:12186485-12421168	.12186279-12421292.vcf.VMV1
8:122623884-122963602	.122623760-122963608.vcf.VMV1
8:12268954-12553522	.12268452-12715635.m68.1_12268954-12553522.VMV1
8:12553522-12715600	.12268452-12715635.m68.2_12553522-12715600.VMV1
8:122962343-123054248	.122962276-123054270.vcf.VMV1
8:123050195-123448659	.123050160-123550636.m514.1_123050195-123448804.VMV1
8:123448950-123550561	.123050160-123550636.m514.1_123448804-123550561.VMV1
8:123549383-123672652	.123549362-123672706.vcf.VMV1
8:123668629-123782634	.123668589-123782704.vcf.VMV1
8:123781020-123894999	.123780946-123895079.vcf.VMV1
8:123890136-123959812	.123890057-123959920.vcf.VMV1
8:123959462-124000450	.123959407-124000514.vcf.VMV1
8:123996719-124301692	.123996641-124862531.m526.1_123996719-124301988.VMV1
8:124302026-124490729	.123996641-124862531.m526.2_124301988-124490752.VMV1
8:124490937-124862503	.123996641-124862531.m526.3_124490752-124862503.VMV1
8:124860652-124865890	.124860431-124865927.vcf.VMV1
8:124864662-125025982	.124864595-125026002.vcf.VMV1
8:125021823-125222445	.125021803-125455532.m532.1_125021823-125222454.VMV1
8:125222528-125455495	.125021803-125455532.m532.2_125222454-125455495.VMV1
8:125454470-125685549	.125454463-125685570.vcf.VMV1
8:125682521-125730159	.125682441-125730181.vcf.VMV1
8:125728985-125823759	.125728919-126412791.m538.1_125728985-125823785.VMV1
8:125823956-125846372	.125728919-126412791.m538.2_125823785-125846397.VMV1
8:125846406-125953774	.125728919-126412791.m538.3_125846397-125953799.VMV1
8:125953873-126273314	.125728919-126412791.m538.4_125953799-126273342.VMV1
8:126273344-126412705	.125728919-126412791.m538.4_126273342-126412705.VMV1
8:126409690-126447353	.126409690-126447390.vcf.VMV1
8:126445166-126651186	.126445146-126651187.vcf.VMV1
8:126650105-126710512	.126650081-126710729.vcf.VMV1
8:126708379-126766632	.126708208-126766655.vcf.VMV1
8:126764028-126868778	.126764018-126868802.vcf.VMV1
8:126867653-126962435	.126867604-126962436.vcf.VMV1
8:126961935-127015502	.126961897-127015565.vcf.VMV1
8:127012240-127156493	.127012202-127487258.m554.1_127012240-127156515.VMV1
8:127156700-127487212	.127012202-127487258.m554.2_127156515-127487212.VMV1
8:12714618-12773677	.12714613-12980737.m70.1_12714618-12773685.VMV1
8:12773691-12980719	.12714613-12980737.m70.2_12773685-12980719.VMV1
8:127485329-127660654	.127485009-127660726.vcf.VMV1
8:127659134-127708772	.127659079-127708823.vcf.VMV1
8:127707310-128071338	.127707273-128071342.vcf.VMV1
8:128070817-128235009	.128070758-128235025.vcf.VMV1
8:128233583-128469833	.128233507-128469982.vcf.VMV1
8:128468681-128550245	.128468611-128550269.vcf.VMV1
8:128548394-128568359	.128548195-128568454.vcf.VMV1
8:128566933-128659755	.128566907-128659826.vcf.VMV1
8:128658237-128674431	.128658181-128674439.vcf.VMV1
8:128670543-128712490	.128670522-128712497.vcf.VMV1
8:128709361-128755789	.128709273-128755840.vcf.VMV1
8:128752830-129119853	.128752750-129119863.vcf.VMV1
8:129117834-129299354	.129117795-129299455.vcf.VMV1
8:129298046-129310595	.129297957-129310648.vcf.VMV1
8:129309301-129594504	.129309287-130353632.m584.1_129309301-129594540.VMV1
8:129594750-130002826	.129309287-130353632.m584.2_129594540-130002923.VMV1
8:130002936-130353593	.129309287-130353632.m584.2_130002923-130353593.VMV1
8:12979155-13200119	.12979066-13492917.m72.1_12979155-13200119.VMV1
8:13127682-13271197	.12979066-13492917.m72.1_13127682-13271197.VMV1
8:13271287-13492853	.12979066-13492917.m72.2_13271243-13492853.VMV1
8:130353471-130383013	.130353410-130383020.vcf.VMV1
8:130380752-130697817	.130380626-130697875.vcf.VMV1
8:1305712-1487117	.1305681-1632249.m6_1305712-1487117.VMV1
8:1428648-1632241	.1305681-1632249.m6_1428648-1632241.VMV1
8:130695658-130706301	.130695586-130706322.vcf.VMV1
8:130703992-130813508	.130703945-131518173.m592.1_130703992-130813571.VMV1
8:130813696-131127437	.130703945-131518173.m592.1_130813696-131127437.VMV1
8:131022475-131460062	.130703945-131518173.m592.1_131022475-131460062.VMV1
8:131359056-131518129	.130703945-131518173.m592.1_131359056-131518129.VMV1
8:131517900-131554855	.131517865-131554859.vcf.VMV1
8:131553153-131640754	.131553127-131640797.vcf.VMV1
8:131640155-131650813	.131640066-131650836.vcf.VMV1
8:131647334-131778669	.131647113-132164803.m600.1_131647334-131778696.VMV1
8:131778855-132164729	.131647113-132164803.m600.3_131778696-132164729.VMV1
8:132163710-132307156	.132163694-132307156.vcf.VMV1
8:132306592-132359898	.132306574-132359902.vcf.VMV1
8:132358862-132537549	.132358765-132537552.vcf.VMV1
8:132535740-132620569	.132535689-132620634.vcf.VMV1
8:132619488-132729627	.132619402-133038074.m610.1_132619488-132729712.VMV1
8:132729754-133038010	.132619402-133038074.m610.1_132729712-133038010.VMV1
8:133036704-133091947	.133036697-133092021.vcf.VMV1
8:133090943-133352148	.133090940-133352170.vcf.VMV1
8:133351120-133457961	.133351011-133458013.vcf.VMV1
8:133455983-133580598	.133455980-133580662.vcf.VMV1
8:133578346-133982087	.133578310-133982106.vcf.VMV1
8:133980856-134191998	.133980743-134192142.vcf.VMV1
8:134189777-134271506	.134189620-134570836.m624.1_134189777-134271513.VMV1
8:134271521-134570503	.134189620-134570836.m624.2_134271513-134570503.VMV1
8:134567964-134677288	.134567897-134946106.m626.1_134567964-134677294.VMV1
8:134677388-134946080	.134567897-134946106.m626.3_134677294-134946080.VMV1
8:13492109-13649435	.13492101-13716711.m74_13492109-13649435.VMV1
8:13602081-13716626	.13492101-13716711.m74_13602081-13716626.VMV1
8:134945575-135270938	.134945401-135271034.vcf.VMV1
8:135270382-135306199	.135270347-135306383.vcf.VMV1
8:135305360-135409347	.135305210-135409349.vcf.VMV1
8:135408571-135680313	.135408529-135796327.m634_135408571-135680313.VMV1
8:135587664-135796299	.135408529-135796327.m634_135587664-135796299.VMV1
8:135794496-135879086	.135794411-135879122.vcf.VMV1
8:135871799-135964005	.135871795-135964081.vcf.VMV1
8:135963389-136036252	.135963313-136036296.vcf.VMV1
8:136034853-136054376	.136034849-136054383.vcf.VMV1
8:136053970-136145296	.136053943-136145359.vcf.VMV1
8:136144017-136213542	.136144013-136213608.vcf.VMV1
8:136209325-136496192	.136209282-136690041.m648_136209325-136496192.VMV1
8:136391834-136689954	.136209282-136690041.m648_136391834-136689954.VMV1
8:136688586-136959185	.136688564-136959198.vcf.VMV1
8:136958539-137311021	.136958524-137311102.vcf.VMV1
8:13715988-13895646	.13715970-13945785.m76.1_13715988-13895649.VMV1
8:13895697-13945781	.13715970-13945785.m76.1_13895649-13945781.VMV1
8:137308844-137524773	.137308793-137524777.vcf.VMV1
8:137523750-137676162	.137523610-138802901.m656.1_137523750-137676168.VMV1
8:137676174-137968361	.137523610-138802901.m656.2_137676168-137968387.VMV1
8:137968392-138054201	.137523610-138802901.m656.3_137968387-138054213.VMV1
8:138054285-138226760	.137523610-138802901.m656.4_138054213-138226850.VMV1
8:138226853-138567492	.137523610-138802901.m656.5_138226850-138567624.VMV1
8:138568028-138802897	.137523610-138802901.m656.6_138567624-138802897.VMV1
8:138800738-139177328	.138800731-139177336.vcf.VMV1
8:139175519-139196419	.139175487-139196510.vcf.VMV1
8:139195019-139256794	.139194996-139257131.vcf.VMV1
8:139252957-139396948	.139252799-139396954.vcf.VMV1
8:139395384-139403067	.139395358-139403068.vcf.VMV1
8:139402531-139504270	.139402437-139504298.vcf.VMV1
8:13944566-14025982	.13944559-15363389.m78.1_13944566-14025991.VMV1
8:14026094-14227227	.13944559-15363389.m78.2_14026094-14227227.VMV1
8:14158536-14408379	.13944559-15363389.m78.2_14158536-14408379.VMV1
8:14345945-14607919	.13944559-15363389.m78.2_14345945-14607919.VMV1
8:14536561-14832321	.13944559-15363389.m78.2_14536561-14832321.VMV1
8:14755177-14879168	.13944559-15363389.m78.2_14755177-14879168.VMV1
8:14879302-15002690	.13944559-15363389.m78.3_14879223-15002713.VMV1
8:15002716-15204812	.13944559-15363389.m78.4_15002716-15204812.VMV1
8:15135653-15273988	.13944559-15363389.m78.4_15135653-15273988.VMV1
8:15274262-15363304	.13944559-15363389.m78.5_15274192-15363304.VMV1
8:139496625-139780998	.139496351-139781006.vcf.VMV1
8:139779602-139787511	.139779519-139787567.vcf.VMV1
8:139783761-139863048	.139783731-139863225.vcf.VMV1
8:139858307-139880669	.139858283-139880717.vcf.VMV1
8:139879851-139977073	.139879846-139977138.vcf.VMV1
8:139976521-140105982	.139976416-140106022.vcf.VMV1
8:140094278-140271580	.140094261-140271795.vcf.VMV1
8:140271054-140282569	.140270905-140282621.vcf.VMV1
8:140281312-140337729	.140281276-140337777.vcf.VMV1
8:140336367-140589024	.140336346-140589036.vcf.VMV1
8:140588112-140662335	.140588104-140662378.vcf.VMV1
8:140660664-140726014	.140660568-140726030.vcf.VMV1
8:140725470-140865306	.140725457-140865372.vcf.VMV1
8:140864111-141105589	.140864086-141497144.m696.1_140864111-141105653.VMV1
8:141105670-141497066	.140864086-141497144.m696.2_141105653-141497066.VMV1
8:141488862-141530001	.141488851-141530029.vcf.VMV1
8:141528420-141847191	.141528350-142121537.m700.1_141528420-141847191.VMV1
8:141726115-142031645	.141528350-142121537.m700.1_141726115-142031645.VMV1
8:142031742-142121528	.141528350-142121537.m700.1_142031718-142121528.VMV1
8:142118086-142143017	.142118081-142143134.vcf.VMV1
8:142140005-142256482	.142139944-142599864.m704.1_142140005-142256551.VMV1
8:142256642-142386288	.142139944-142599864.m704.2_142256551-142386332.VMV1
8:142386348-142599845	.142139944-142599864.m704.3_142386332-142599845.VMV1
8:142598681-142611176	.142598659-142611250.vcf.VMV1
8:142610371-142723717	.142610341-142723898.vcf.VMV1
8:142721785-142861708	.142721762-142861744.vcf.VMV1
8:142860686-142869239	.142860536-142869351.vcf.VMV1
8:142866363-142880124	.142866361-142880275.vcf.VMV1
8:142877618-143044288	.142877567-143044299.vcf.VMV1
8:143043613-143207499	.143043544-143207537.vcf.VMV1
8:143206443-143260995	.143206281-143610710.m720.1_143206443-143261024.VMV1
8:143261156-143610710	.143206281-143610710.m720.2_143261024-143610710.VMV1
8:143609486-143751771	.143609424-144116423.m722.1_143609486-143751781.VMV1
8:143751841-144116409	.143609424-144116423.m722.2_143751781-144116409.VMV1
8:144115224-144214525	.144115214-144214529.vcf.VMV1
8:144213592-144239362	.144213576-144239379.vcf.VMV1
8:144237078-146303922	.144237013-.vcf.VMV1
8:15361553-15585124	.15361517-15709950.m80_15361553-15585124.VMV1
8:15505777-15709938	.15361517-15709950.m80_15505777-15709938.VMV1
8:15709168-15895150	.15709157-15997251.m82.1_15709168-15895150.VMV1
8:15828388-15992000	.15709157-15997251.m82.1_15828388-15992000.VMV1
8:15992071-15997226	.15709157-15997251.m82.1_15992062-15997226.VMV1
8:15996346-16232431	.15996311-16347016.m84_15996346-16232431.VMV1
8:16147631-16346969	.15996311-16347016.m84_16147631-16346969.VMV1
8:1630330-1869919	.1630305-1869953.vcf.VMV1
8:16346215-16558230	.16346131-16636701.m86.1_16346215-16558230.VMV1
8:16484105-16629337	.16346131-16636701.m86.1_16484105-16629337.VMV1
8:16629404-16636662	.16346131-16636701.m86.1_16629385-16636662.VMV1
8:16634456-16644361	.16634447-16644376.vcf.VMV1
8:16642336-16746397	.16642303-16746405.vcf.VMV1
8:16742018-16792869	.16741997-16792873.vcf.VMV1
8:16791467-16877882	.16791340-16877920.vcf.VMV1
8:16877238-16991500	.16877204-16991545.vcf.VMV1
8:16988564-17271133	.16988520-17366484.m98.1_16988564-17271134.VMV1
8:17271136-17366465	.16988520-17366484.m98.2_17271134-17366465.VMV1
8:17364606-17388638	.17364604-17388734.vcf.VMV1
8:17387416-17414656	.17387218-17414736.vcf.VMV1
8:17413516-17419323	.17413340-17419419.vcf.VMV1
8:17418017-17582775	.17418000-17582777.vcf.VMV1
8:17580618-17777862	.17580609-18517551.m108.1_17580618-17777862.VMV1
8:17715303-17946150	.17580609-18517551.m108.1_17715303-17946150.VMV1
8:17946221-18055089	.17580609-18517551.m108.2_17946212-18055107.VMV1
8:18055160-18193968	.17580609-18517551.m108.3_18055107-18194024.VMV1
8:18194050-18291993	.17580609-18517551.m108.4_18194024-18292016.VMV1
8:18292041-18517537	.17580609-18517551.m108.5_18292016-18517537.VMV1
8:18516212-18672635	.18516057-18672686.vcf.VMV1
8:18671170-18779730	.18671116-18779743.vcf.VMV1
8:1868111-1961483	.1868111-1961503.vcf.VMV1
8:18778973-18937149	.18778930-18937178.vcf.VMV1
8:18936102-18960723	.18936094-18960757.vcf.VMV1
8:18958551-19107226	.18958527-19107298.vcf.VMV1
8:19106204-19181953	.19106165-19493512.m120.1_19106204-19182101.VMV1
8:19182182-19221813	.19106165-19493512.m120.2_19182101-19221848.VMV1
8:19221932-19493495	.19106165-19493512.m120.2_19221848-19493495.VMV1
8:19492393-19608535	.19492392-19978557.m122.1_19492393-19608537.VMV1
8:19608584-19726856	.19492392-19978557.m122.3_19608537-19726894.VMV1
8:19727034-19978533	.19492392-19978557.m122.3_19726894-19978533.VMV1
8:1958082-2015149	.1958043-2015212.vcf.VMV1
8:19976915-20138525	.19976889-20138540.vcf.VMV1
8:2013766-2059683	.2013715-2400266.m14.1_2013766-2059788.VMV1
8:2059818-2203983	.2013715-2400266.m14.2_2059788-2203988.VMV1
8:2204016-2400239	.2013715-2400266.m14.3_2203988-2400239.VMV1
8:20137662-20396898	.20137654-20809686.m126_20137662-20396898.VMV1
8:20310569-20635916	.20137654-20809686.m126_20310569-20635916.VMV1
8:20565203-20809679	.20137654-20809686.m126_20565203-20809679.VMV1
8:20807459-20904351	.20807353-21141137.m128.1_20807459-20904410.VMV1
8:20904482-21141057	.20807353-21141137.m128.2_20904410-21141057.VMV1
8:21138762-21210485	.21138760-21210528.vcf.VMV1
8:21210371-21215839	.21210230-21215900.vcf.VMV1
8:21215005-21497128	.21214912-21497139.vcf.VMV1
8:21495156-21616544	.21495145-21616617.vcf.VMV1
8:21615557-22017699	.21615544-22017810.vcf.VMV1
8:22015019-22065553	.22014917-22065557.vcf.VMV1
8:22063336-22422805	.22063284-22422856.vcf.VMV1
8:22421395-22547905	.22421375-22547921.vcf.VMV1
8:22545584-22600954	.22545338-22600973.vcf.VMV1
8:22597662-22900733	.22597586-22900825.vcf.VMV1
8:22897358-23007057	.22897304-23007099.vcf.VMV1
8:23005964-23195616	.23005942-23195658.vcf.VMV1
8:23193895-23551196	.23193836-23551224.vcf.VMV1
8:23549453-23618714	.23549438-24458503.m156.1_23549453-23618727.VMV1
8:23618732-23788808	.23549438-24458503.m156.2_23618727-23788827.VMV1
8:23788873-24099998	.23549438-24458503.m156.3_23788873-24099998.VMV1
8:23983400-24207036	.23549438-24458503.m156.3_23983400-24207036.VMV1
8:24207104-24458355	.23549438-24458503.m156.3_24207050-24458355.VMV1
8:2399293-2409591	.2399258-2409595.vcf.VMV1
8:2408783-2573882	.2408771-2573908.vcf.VMV1
8:24457574-24674118	.24457510-24674123.vcf.VMV1
8:24673775-24865277	.24673710-24865309.vcf.VMV1
8:24864261-25074647	.24864186-25074698.vcf.VMV1
8:25067931-25242785	.25067692-25242798.vcf.VMV1
8:25242251-25465433	.25242121-25465470.vcf.VMV1
8:25464392-25484858	.25464374-25484859.vcf.VMV1
8:25482730-25565968	.25482675-25566000.vcf.VMV1
8:25565061-25935518	.25564936-25935541.vcf.VMV1
8:2573046-2585124	.2573014-2585149.vcf.VMV1
8:2584415-2793580	.2584399-2793690.vcf.VMV1
8:25935467-26082167	.25935453-26683798.m174.1_25935467-26082269.VMV1
8:26082301-26132562	.25935453-26683798.m174.2_26082269-26132684.VMV1
8:26132765-26290474	.25935453-26683798.m174.3_26132684-26290520.VMV1
8:26290570-26582685	.25935453-26683798.m174.3_26290570-26582685.VMV1
8:26483562-26683792	.25935453-26683798.m174.3_26483562-26683792.VMV1
8:26682222-26965070	.26682206-27760385.m176.1_26682222-26965070.VMV1
8:26874803-27278631	.26682206-27760385.m176.1_26874803-27278631.VMV1
8:27181246-27338294	.26682206-27760385.m176.1_27181246-27338294.VMV1
8:27338347-27404774	.26682206-27760385.m176.2_27338320-27404780.VMV1
8:27404873-27760331	.26682206-27760385.m176.3_27404780-27760331.VMV1
8:27760100-27776880	.27760067-27776914.vcf.VMV1
8:27776094-28164712	.27775971-28164730.vcf.VMV1
8:2792119-2972172	.2792026-2972181.vcf.VMV1
8:28161588-28302029	.28161529-28302056.vcf.VMV1
8:28297801-28324953	.28297748-28325049.vcf.VMV1
8:28321446-28344981	.28321370-28345066.vcf.VMV1
8:28343742-28453356	.28343664-28453480.vcf.VMV1
8:28452573-28465367	.28452447-28465372.vcf.VMV1
8:28465089-28624731	.28464980-28625042.vcf.VMV1
8:28619644-28996949	.28619548-29255773.m194.1_28619644-28996949.VMV1
8:28880354-29196945	.28619548-29255773.m194.1_28880354-29196945.VMV1
8:29197047-29255735	.28619548-29255773.m194.1_29196946-29255735.VMV1
8:29253955-29279368	.29253950-29279541.vcf.VMV1
8:29277590-29327900	.29277532-29327910.vcf.VMV1
8:29326435-29636480	.29326416-29636484.vcf.VMV1
8:29636195-29667431	.29636195-29667648.vcf.VMV1
8:29666680-29744251	.29666637-29744256.vcf.VMV1
8:2971584-3038791	.2971564-3393442.m26.1_2971584-3038800.VMV1
8:3038810-3142453	.2971564-3393442.m26.2_3038800-3142519.VMV1
8:3142530-3274961	.2971564-3393442.m26.3_3142530-3274961.VMV1
8:3227638-3357928	.2971564-3393442.m26.3_3227638-3357928.VMV1
8:3357940-3393402	.2971564-3393442.m26.3_3357933-3393402.VMV1
8:29742964-29842086	.29742724-29842197.vcf.VMV1
8:29840805-29890291	.29840744-29890386.vcf.VMV1
8:29889449-30171254	.29889404-30171293.vcf.VMV1
8:30170723-30266552	.30170698-31084269.m212.1_30170723-30266604.VMV1
8:30266633-30528823	.30170698-31084269.m212.2_30266604-30528900.VMV1
8:30528953-30859050	.30170698-31084269.m212.4_30528953-30859050.VMV1
8:30753266-31075056	.30170698-31084269.m212.4_30753266-31075056.VMV1
8:31075145-31084242	.30170698-31084269.m212.4_31075137-31084242.VMV1
8:31078498-31134564	.31078443-31134630.vcf.VMV1
8:31133265-31454964	.31133254-32120270.m216.1_31133265-31454981.VMV1
8:31454990-31496784	.31133254-32120270.m216.2_31454981-31496893.VMV1
8:31497044-31780419	.31133254-32120270.m216.3_31496893-31780630.VMV1
8:31780631-32120188	.31133254-32120270.m216.4_31780630-32120188.VMV1
8:32119757-32450271	.32119681-35319540.m218.1_32119757-32450343.VMV1
8:32450385-32472657	.32119681-35319540.m218.2_32450343-32472699.VMV1
8:32472781-32698369	.32119681-35319540.m218.3_32472699-32698469.VMV1
8:32698516-33035110	.32119681-35319540.m218.4_32698469-33035114.VMV1
8:33035124-33275412	.32119681-35319540.m218.5_33035114-33275465.VMV1
8:33275468-33622645	.32119681-35319540.m218.6_33275468-33622645.VMV1
8:33497879-33976855	.32119681-35319540.m218.6_33497879-33976855.VMV1
8:33866829-34309000	.32119681-35319540.m218.6_33866829-34309000.VMV1
8:34200028-34603827	.32119681-35319540.m218.6_34200028-34603827.VMV1
8:34507562-34716506	.32119681-35319540.m218.6_34507562-34716506.VMV1
8:34716531-35028767	.32119681-35319540.m218.6_34716531-35028767.VMV1
8:34918191-35319481	.32119681-35319540.m218.6_34918191-35319481.VMV1
8:3392423-3504339	.3392402-3704942.m28.1_3392423-3504352.VMV1
8:3504370-3576097	.3392402-3704942.m28.2_3504352-3576212.VMV1
8:3576217-3704873	.3392402-3704942.m28.3_3576212-3704873.VMV1
8:35316079-35542522	.35315922-35542592.vcf.VMV1
8:35533552-35894265	.35533401-36994201.m222.1_35533552-35894265.VMV1
8:35782514-36220343	.35533401-36994201.m222.1_35782514-36220343.VMV1
8:36118284-36558233	.35533401-36994201.m222.1_36118284-36558233.VMV1
8:36443726-36626459	.35533401-36994201.m222.1_36443726-36626459.VMV1
8:36626672-36994189	.35533401-36994201.m222.2_36626600-36994189.VMV1
8:36993556-37090483	.36993384-37090540.vcf.VMV1
8:3704373-3783018	.3704329-3926313.m30.1_3704373-3783023.VMV1
8:3783030-3807387	.3704329-3926313.m30.2_3783023-3807402.VMV1
8:3807409-3926255	.3704329-3926313.m30.3_3807402-3926255.VMV1
8:37088714-37380972	.37088668-37381057.vcf.VMV1
8:37377374-37471189	.37377366-37471221.vcf.VMV1
8:37469702-37741353	.37469617-37741410.vcf.VMV1
8:37728439-38085994	.37728384-38489378.m232.1_37728439-38085994.VMV1
8:37952532-38302017	.37728384-38489378.m232.1_37952532-38302017.VMV1
8:38302030-38489333	.37728384-38489378.m232.3_38302023-38489333.VMV1
8:38487998-38808596	.38487953-38808601.vcf.VMV1
8:38807284-39184330	.38807249-39783541.m236_38807284-39184330.VMV1
8:39066374-39588642	.38807249-39783541.m236_39066374-39588642.VMV1
8:39470868-39783477	.38807249-39783541.m236_39470868-39783477.VMV1
8:3925561-4073102	.3925555-4073163.vcf.VMV1
8:39782583-39825564	.39782434-39825615.vcf.VMV1
8:39825447-39912221	.39825368-40193935.m240.1_39825447-39912357.VMV1
8:39912400-40193901	.39825368-40193935.m240.2_39912357-40193901.VMV1
8:40192349-40422111	.40192233-40422232.vcf.VMV1
8:40419740-40519227	.40419515-40519290.vcf.VMV1
8:40517836-40704593	.40517831-40704722.vcf.VMV1
8:40702775-41005988	.40702624-41006011.vcf.VMV1
8:4070983-4156166	.4070982-4276326.m34.1_4070983-4156195.VMV1
8:4156218-4276303	.4070982-4276326.m34.2_4156195-4276303.VMV1
8:41005242-41161759	.41005166-41161826.vcf.VMV1
